canonical_id,stage,score,source_file
ATP-HTVS-6C98FCD8FCFE,HTVS,-2.28612204059778,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6CCE19BA0E53,HTVS,-3.93577551738666,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6CCE19BA0E53,HTVS,-1.95035905831359,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6D0E62C9397C,HTVS,-3.6815938860764,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6D0E62C9397C,HTVS,-1.86965124117452,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6D22B46DE244,HTVS,-4.48541249538658,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6D22B46DE244,HTVS,-1.59712291313066,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6D2ED4476584,HTVS,-4.00003509298641,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6D2ED4476584,HTVS,-3.44135022329891,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6D2ED4476584,HTVS,-2.18474593998068,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6D4BCDFA1C91,HTVS,-5.09850908229164,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6D4BCDFA1C91,HTVS,-4.04609788153233,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6D7E0E0D5192,HTVS,-4.9844932944252,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6D7E0E0D5192,HTVS,-4.74011673842533,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6D7E0E0D5192,HTVS,-4.35542941205003,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6D7E0E0D5192,HTVS,-3.76144757426157,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6D7E0E0D5192,HTVS,-3.0168596793986,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6D7E0E0D5192,HTVS,-2.51981957812543,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6D7E0E0D5192,HTVS,-1.45128041998867,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6E0FE1B5DEAA,HTVS,-1.95498268451728,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6E162A247368,HTVS,-3.47604211570554,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6E162A247368,HTVS,-1.30378907785713,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6E22C1143CC0,HTVS,-3.72830328205575,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6E53E23A0DE7,HTVS,-4.88500832388325,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6E53E23A0DE7,HTVS,-3.51163932488167,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6E53E23A0DE7,HTVS,-2.5486518054418,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6E53E23A0DE7,HTVS,-2.14144758958742,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6E858FDBC7BE,HTVS,-3.98554458005606,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6E87A6CCCD27,HTVS,-4.17570217850514,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6E87A6CCCD27,HTVS,-3.97742869658371,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6EB205788321,HTVS,-1.60752349582625,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EB205788321,HTVS,-1.48218346593841,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EB205788321,HTVS,-0.944112810960459,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EB205788321,HTVS,-0.687516611785512,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EB205788321,HTVS,-0.368033982786137,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EB205788321,HTVS,-0.195415001277437,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EB205788321,HTVS,0.323157237204337,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EB205788321,HTVS,0.70563335848834,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EF9F712D3BB,HTVS,-6.27229934947262,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EF9F712D3BB,HTVS,-3.38172489161098,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EF9F712D3BB,HTVS,-2.69509745678986,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6EF9F712D3BB,HTVS,-0.49851899389729,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-6F05C87B1F67,HTVS,-2.24887284598629,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6F05C87B1F67,HTVS,-2.2021307297563,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6F07AE7177E0,HTVS,-5.8894698694767,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6F07AE7177E0,HTVS,-2.34788064276813,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6F07AE7177E0,HTVS,-1.98291048085275,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6F1494FEFC60,HTVS,-5.35850679518457,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6F1494FEFC60,HTVS,-3.59517376692006,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6F734E803CC4,HTVS,-3.31592375333773,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6F734E803CC4,HTVS,-3.15537420268453,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6F858A0E8812,HTVS,-5.74835431316884,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6F858A0E8812,HTVS,-5.65782105276333,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6F858A0E8812,HTVS,-2.69353422877806,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6F858A0E8812,HTVS,-2.64409421883934,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-6FE04A77CC41,HTVS,-5.24355766827584,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-6FE04A77CC41,HTVS,-2.42183211097882,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-702B49CD2E82,HTVS,-3.57940560478986,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7075BC6FC110,HTVS,-4.74222818605179,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7075BC6FC110,HTVS,-2.71407507575631,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-708569B81B35,HTVS,-4.2478476367007,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-708569B81B35,HTVS,-3.16208145140245,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-708569B81B35,HTVS,-2.29535045977711,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-70C7181F988B,HTVS,-3.59148496402518,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-70C7181F988B,HTVS,-1.4424521170296,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-70E37A6C21BA,HTVS,-4.35087995786348,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-70E37A6C21BA,HTVS,-3.61454389667617,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-70E37A6C21BA,HTVS,-2.73522130501065,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-70E37A6C21BA,HTVS,-2.54277771338338,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7191B1059E2A,HTVS,-3.50652486081889,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7191B1059E2A,HTVS,-1.24139638811539,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-71BAC3B18036,HTVS,-3.52001493936005,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-71BAC3B18036,HTVS,-2.89661461785785,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-71BF5DD28E53,HTVS,-2.57161786217853,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-71BF5DD28E53,HTVS,-1.02608921991653,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-71D6C35FE659,HTVS,-3.36599142927644,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7201DD4C282A,HTVS,-4.54898540263524,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7201DD4C282A,HTVS,-3.03466341604994,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-72573E055255,HTVS,-3.92562679842299,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72573E055255,HTVS,-3.62702803493265,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72B2F4D4EA61,HTVS,-4.91391215989633,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72B2F4D4EA61,HTVS,-4.41126247828019,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72B2F4D4EA61,HTVS,-4.21586312724823,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72B2F4D4EA61,HTVS,-3.98093519683758,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72B2F4D4EA61,HTVS,-2.89544404184695,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72B2F4D4EA61,HTVS,-2.66549716121092,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72B2F4D4EA61,HTVS,-2.40128339934148,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72B2F4D4EA61,HTVS,-1.67203851929097,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-72BD9FFCF62D,HTVS,-5.81227878859071,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-72BD9FFCF62D,HTVS,-4.23809663141596,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-72BD9FFCF62D,HTVS,-4.04666918527807,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-72BD9FFCF62D,HTVS,-3.48557031332592,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-72BD9FFCF62D,HTVS,-3.05472745349138,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-72BD9FFCF62D,HTVS,-1.44188059576803,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-72D66A1ED57F,HTVS,-4.22519133387632,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-72E6B3102DA2,HTVS,-1.61026209167292,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7317133B38FB,HTVS,-4.41507729181029,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7317133B38FB,HTVS,-3.0954161346876,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7317133B38FB,HTVS,-2.11123176068444,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7317133B38FB,HTVS,-1.12289411898988,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7317133B38FB,HTVS,-1.0309140195591,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7317133B38FB,HTVS,-0.391449995938641,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-73425E104865,HTVS,-4.28499138555534,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-73425E104865,HTVS,-2.56627330610671,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-736CCC940701,HTVS,-4.63018250986832,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-736CCC940701,HTVS,-3.54415467023668,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-736CCC940701,HTVS,-1.83926000897457,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-738A9E09AC53,HTVS,-3.47106866595984,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7398D4493E72,HTVS,-5.00867591595487,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7398D4493E72,HTVS,-4.9567268819093,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7398D4493E72,HTVS,-1.75470157252728,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7398D4493E72,HTVS,-0.721053178798306,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-73D804AB38E4,HTVS,-3.71118681470914,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-73D804AB38E4,HTVS,-3.15521858249635,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-73D804AB38E4,HTVS,-1.83726127145892,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7418424385E1,HTVS,-3.69780098901514,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7418424385E1,HTVS,-2.21004844464729,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-74641C70E223,HTVS,-4.07128760060566,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-74641C70E223,HTVS,-2.61257440482373,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-74641C70E223,HTVS,-2.41006309005696,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-74C5B06FA80B,HTVS,-4.00048611288079,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-74C5B06FA80B,HTVS,-3.86919322844387,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-74C5B06FA80B,HTVS,-3.5662507027556,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-74C5B06FA80B,HTVS,-3.45712560507566,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-74C5B06FA80B,HTVS,-1.82976245777072,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-74C5B06FA80B,HTVS,-1.08425076984621,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-74E2CC654FC3,HTVS,-4.29443214148555,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-750E4CFCB0FA,HTVS,-3.5320177631311,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-750E4CFCB0FA,HTVS,-1.41906414647888,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7598FFEE7603,HTVS,-3.31860378293044,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7598FFEE7603,HTVS,-1.34154758683531,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7598FFEE7603,HTVS,-1.19365767209328,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-75A4DAB7424E,HTVS,-4.68169985382182,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-75A4DAB7424E,HTVS,-4.17129965478467,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-75AC094BF9E0,HTVS,-3.90237637645863,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-75AC094BF9E0,HTVS,-1.23640464176218,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-75AC094BF9E0,HTVS,-1.12810376275993,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-75B300C751D2,HTVS,-4.36361801713931,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-75B300C751D2,HTVS,-3.94942824485272,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-75B300C751D2,HTVS,-3.62389370889932,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-75F52EFCCD23,HTVS,-3.60273850692444,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-76416D54A342,HTVS,-1.56425662177434,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-76416D54A342,HTVS,-1.44820987156431,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-767E37D8A78C,HTVS,-3.33590904639428,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-767E37D8A78C,HTVS,-2.16497666552447,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7694DCD97798,HTVS,-3.91202102521058,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-76CE1997AF40,HTVS,-4.09464764435884,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-76CE1997AF40,HTVS,-2.47815510158432,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-76EB0BEAC1B9,HTVS,-4.07456484266098,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-76EB0BEAC1B9,HTVS,-1.97401595244806,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-76EB0BEAC1B9,HTVS,-1.90515072688714,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-772EF906400E,HTVS,-5.7472783149045,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-772EF906400E,HTVS,-5.38675753008255,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-772EF906400E,HTVS,-1.97609377549137,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
