canonical_id,compound_code,title,variant,pose_index,source_file,canonical_smiles,canonical_smiles_nonisomeric,scaffold,molecular_formula,formal_charge,heavy_atom_count,atom_count_with_h,conformer_count,smiles_sha256,glide_docking_score,glide_emodel,glide_ligand_efficiency,pose_count,variant_count,unique_variant_structures,structure_join_status,extraction_status
ATP-HTVS-C0A883403093,80579,rxn501c____EMOL18624763____EMOL36251210____EMOL32273938,80579-1,550,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,Cc1ccc(O)c(-c2ccnc(NC(=O)c3ccc(C[NH+](C)C)cc3)c2C(=O)c2ccccc2)c1,Cc1ccc(O)c(-c2ccnc(NC(=O)c3ccc(C[NH+](C)C)cc3)c2C(=O)c2ccccc2)c1,O=C(Nc1nccc(-c2ccccc2)c1C(=O)c1ccccc1)c1ccccc1,C29H28N3O3+,1.0,35.0,63.0,1.0,8c2da2f2b14fe1c6dd2d8b7e5ca9f6b12823e95988059c0edd0982ce23b3249d,-3.67454644381269,-53.2007058668033,-0.104987041251791,2,2,2,matched,complete
ATP-HTVS-C0ADD803E371,28353,m_282030aaa____21909402____22360182____21945542,28353-1,491,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(Cc1ccccc1S(N)(=O)=O)c1nc(NCc2ccc(C[NH+](C)C)cc2)c2ccccc2[nH+]1,CN(Cc1ccccc1S(N)(=O)=O)c1nc(NCc2ccc(C[NH+](C)C)cc2)c2ccccc2[nH+]1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,C26H32N6O2S+2,2.0,35.0,67.0,1.0,54cd698febd2fdbdcabca1db0f057a240e808dd2f4d26fb737e01e06c6f9f1ee,-3.82925563980246,-55.9928134816815,-0.109407303994356,2,2,2,matched,complete
ATP-HTVS-C0B01F645FC7,95074,rxn502b____EMOL723163____EMOL30488121____EMOL324170366,95074-1,190,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,Cc1cccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(NCCO)cc2)c1C,Cc1cccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(NCCO)cc2)c1C,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,C27H29N4O2+,1.0,33.0,62.0,1.0,8b86a60b83fb6294c1383bc5496959db469ea92d6b1a6005f50c34ae5169e1b4,-4.70281595890032,-59.3245033333177,-0.142509574512131,3,3,3,matched,complete
ATP-HTVS-C0E7239EA73D,94018,rxn502a____EMOL299976369____EMOL45980405____EMOL2873214,94018-1,414,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(C(=O)[C@](C)(O)c1ccccc1)c1ncccc1NCc1cccc(C[NH+](C)C)c1,CN(C(=O)C(C)(O)c1ccccc1)c1ncccc1NCc1cccc(C[NH+](C)C)c1,O=C(Cc1ccccc1)Nc1ncccc1NCc1ccccc1,C25H31N4O2+,1.0,31.0,62.0,1.0,23d5886800649658e78298cfd76e199c72aa2fab24f3283b2ee38165750911eb,-3.98574645093938,-54.3734105165478,-0.128572466159335,5,5,5,matched,complete
ATP-HTVS-C10AA91B306E,67713,m_270004bca____10206040____8628052,67713-2,112,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccc(C[N@H+](C)Cc2ccc(-c3cccc(C(F)(F)F)c3)o2)cc1,C[NH+](C)Cc1ccc(C[NH+](C)Cc2ccc(-c3cccc(C(F)(F)F)c3)o2)cc1,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)o2)cc1,C23H27F3N2O+2,2.0,29.0,56.0,1.0,de5dd91e5de044e179f055232b712bc87c6aa6fc5c960231e98dd380750c0647,-4.94411529805242,-56.1870998909142,-0.170486734415601,2,2,2,matched,complete
ATP-HTVS-C12B4C379970,35235,m_269982bbb____22505392____7398250,35235-2,97,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,[NH3+]C[C@@H](NCc1nc2ccccc2c(-c2ccccc2)c1Cl)c1ccccc1F,[NH3+]CC(NCc1nc2ccccc2c(-c2ccccc2)c1Cl)c1ccccc1F,c1ccc(CNCc2cc(-c3ccccc3)c3ccccc3n2)cc1,C24H22ClFN3+,1.0,29.0,51.0,1.0,1023e41c9272a774df9168f29af2d434c28a6cba2b95bf5749ce17b5885fa55b,-5.12059473422699,-55.740961658493,-0.176572232214724,4,4,4,matched,complete
ATP-HTVS-C13B253881A4,36801,m_270004bbb____23822498____24720860,36801-3,1040,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,Fc1ccc(CCNCc2[nH+]c3ccccc3n2Cc2ccccc2)c(Cl)c1,Fc1ccc(CCNCc2[nH+]c3ccccc3n2Cc2ccccc2)c(Cl)c1,c1ccc(CCNCc2[nH+]c3ccccc3n2Cc2ccccc2)cc1,C23H22ClFN3+,1.0,28.0,50.0,1.0,0dfe7054bbb0c5defd0b5dbc9662553d02ecc6d94ce640895ce50e1f7b102687,-2.34016426002997,-51.8359681314992,-0.0835772950010704,1,1,1,matched,complete
ATP-HTVS-C1848F46B113,80386,rxn502c____EMOL495084____EMOL49259969____EMOL324170366,80386-1,610,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CN(Cc1sc2ccccc2c1NCc1ccc(NCCO)cc1)C(=O)c1cc(F)cc(F)c1,CN(Cc1sc2ccccc2c1NCc1ccc(NCCO)cc1)C(=O)c1cc(F)cc(F)c1,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccccc1,C26H25F2N3O2S,0.0,34.0,59.0,1.0,fdf521e497f24254e1796d80a441033bfff4b02fe691ab7eeb7e285cc6b6e396,-3.54019421024101,-51.6823885280857,-0.104123359124735,1,1,1,matched,complete
ATP-HTVS-C188770C1FD9,20962,Shen____49239300____48860522____40180766,20962-2,14,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[C@@](N)(C(=O)n1nc(-c2cccnc2)cc1CC[NH2+]Cc1ccccc1)c1ccccc1,CC(N)(C(=O)n1nc(-c2cccnc2)cc1CC[NH2+]Cc1ccccc1)c1ccccc1,O=C(Cc1ccccc1)n1nc(-c2cccnc2)cc1CC[NH2+]Cc1ccccc1,C26H28N5O+,1.0,32.0,60.0,1.0,4e10233be5bcea8f51fb6ff07c0db81d4c52197aa6ea94c052c00f38805bd87a,-6.16994376737702,-73.770083785871,-0.192810742730532,4,4,4,matched,complete
ATP-HTVS-C1AB9EDC96AF,72801,rxn101____EMOL50155899____EMOL31508819,72801-1,88,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccc(CNC(=O)c2cn(-c3ccc(F)cc3)c(=O)c3ccccc23)cc1,C[NH+](C)Cc1ccc(CNC(=O)c2cn(-c3ccc(F)cc3)c(=O)c3ccccc23)cc1,O=C(NCc1ccccc1)c1cn(-c2ccccc2)c(=O)c2ccccc12,C26H25FN3O2+,1.0,32.0,57.0,1.0,bf0a51ff739d28ea924053435ac8d16b6088307a6ca1628116f198f179737aa5,-5.07570022737249,-60.6722612430555,-0.15861563210539,2,2,2,matched,complete
ATP-HTVS-C2A68E9F7CC7,44385,m_207bba____1273488____21002122,44385-1,52,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CNS(=O)(=O)Cc1ccc(C[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,CNS(=O)(=O)Cc1ccc(C[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,c1ccc(C[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,C27H29N2O3S+,1.0,33.0,62.0,1.0,3ad043d7a75cfd29a0ee07ad4d0b832e0765ac2bfa9c5539fb286e0355af0175,-5.27344187307121,-68.3999368579204,-0.159801268880946,2,2,2,matched,complete
ATP-HTVS-C2B7985A0F3E,34305,m_22bbg____15706010____4713108,34305-2,1192,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(C)Cc1cc(CNC(=O)Cn2c(COc3ccc(Cl)cc3)nc3ccccc32)ccc1F,CN(C)Cc1cc(CNC(=O)Cn2c(COc3ccc(Cl)cc3)nc3ccccc32)ccc1F,O=C(Cn1c(COc2ccccc2)nc2ccccc21)NCc1ccccc1,C26H26ClFN4O2,0.0,34.0,60.0,1.0,605a6083908db090f26a1084b102f589aa1a186b1952cc68baa59b01dd5cac06,-1.89602568145125,-43.7824730390272,-0.0557654612191544,1,1,1,matched,complete
ATP-HTVS-C302107B3554,71682,rxn502b____EMOL4849440____EMOL30488121____EMOL50155899,71682-1,102,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1ccc(CNc2c(NC(=O)c3ccc(Cl)c(F)c3)c[nH+]c3ccccc23)cc1,C[NH+](C)Cc1ccc(CNc2c(NC(=O)c3ccc(Cl)c(F)c3)c[nH+]c3ccccc23)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,C26H26ClFN4O+2,2.0,33.0,59.0,1.0,632ed17665ab8def74ce9c39136483ad74b3ca2dcdd52c15f1009d0eb089caa9,-5.11823752682086,-63.7843805493612,-0.155098106873359,3,3,3,matched,complete
ATP-HTVS-C31215E10DA6,83714,rxn512c____EMOL483896____EMOL43362984____EMOL3728368,83714-1,1240,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1cccc(Nc2c(C(=O)N(CCO)c3ccccc3)c(=O)[nH]c3ccccc23)c1,C[NH+](C)Cc1cccc(Nc2c(C(=O)N(CCO)c3ccccc3)c(=O)[nH]c3ccccc23)c1,O=C(Nc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O,C27H29N4O3+,1.0,34.0,63.0,1.0,15c1422bea301659f91f398e15086cec45716150c79200ff6c73a7bf60f02aa8,-1.69145997331556,-42.4757526194749,-0.0497488227445754,2,2,2,matched,complete
ATP-HTVS-C36315435956,60258,m_269862bba____10120112____7201114,60258-1,53,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[C@@H]([NH2+]Cc1ccncc1OCc1ccccc1)c1cccc(OCC[NH+](C)C)c1,CC([NH2+]Cc1ccncc1OCc1ccccc1)c1cccc(OCC[NH+](C)C)c1,c1ccc(C[NH2+]Cc2ccncc2OCc2ccccc2)cc1,C25H33N3O2+2,2.0,30.0,63.0,1.0,dde1b705e0c645ea566255a781c150511974e2f00c281aad2544a34f0ed8960b,-5.57643667589892,-75.6992882341396,-0.185881222529964,6,6,6,matched,complete
ATP-HTVS-C36F7D03654F,89441,rxn502a____EMOL491637____EMOL45981693____EMOL2873214,89441-1,456,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(C(=O)Cc1cccc(F)c1)c1cc(NCc2cccc(C[NH+](C)C)c2)cc[nH+]1,CN(C(=O)Cc1cccc(F)c1)c1cc(NCc2cccc(C[NH+](C)C)c2)cc[nH+]1,O=C(Cc1ccccc1)Nc1cc(NCc2ccccc2)cc[nH+]1,C24H29FN4O+2,2.0,30.0,59.0,1.0,ec36410fdc7c8c8af8d67fcf6822af53a4533fe8ab6645566f0f97a5e4ce9d93,-3.92056252497989,-52.2770114205998,-0.13068541749933,3,3,3,matched,complete
ATP-HTVS-C3768FC48E4A,87394,rxn502b____EMOL5415347____EMOL13728749____EMOL530647,87394-1,684,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC[NH3+])c2ccccc2)cnc2ccccc12,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC[NH3+])c2ccccc2)cnc2ccccc12,O=C(Nc1c(Nc2ccccc2)cnc2ccccc12)c1ccccc1,C27H31N5O+2,2.0,33.0,64.0,1.0,075a96649408e55dc3f0caa2929d1abbc3fa3d16f8dbe4fe282788be5edfcf4c,-3.35011967294826,-50.5886813101318,-0.101518777968129,2,2,2,matched,complete
ATP-HTVS-C384A8554A98,76354,rxn502b____EMOL521529____EMOL30488121____EMOL324170366,76354-1,263,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,O=C(Cc1ccc(O)cc1)Nc1c[nH+]c2ccccc2c1NCc1ccc(NCCO)cc1,O=C(Cc1ccc(O)cc1)Nc1c[nH+]c2ccccc2c1NCc1ccc(NCCO)cc1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,C26H27N4O3+,1.0,33.0,60.0,1.0,51bf29799658bf482a095c525f7b2751149899eb25fe41bdcc951952ec44e567,-4.48305828387813,-58.1349297459816,-0.13585025102661,3,3,3,matched,complete
ATP-HTVS-C39BEF6539AB,4355,YAS_R016____OTV2825775____OTV999670____OTV2848234,4355-1,313,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(C(=O)c1cc(CC(=O)Nc2ccccc2)nc2c(F)cccc12)c1ccccc1,CN(C(=O)c1cc(CC(=O)Nc2ccccc2)nc2c(F)cccc12)c1ccccc1,O=C(Cc1cc(C(=O)Nc2ccccc2)c2ccccc2n1)Nc1ccccc1,C25H20FN3O2,0.0,31.0,51.0,1.0,dfe90be62416606af89314a4d7f1759c7574d91024002b2b9cbbeb347b4b6a97,-4.31685156247328,-48.5071415652921,-0.139253276208816,1,1,1,matched,complete
ATP-HTVS-C3A30B83BBDA,88483,rxn502b____EMOL36726524____EMOL30488121____EMOL24630243,88483-1,343,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(c1c(NC(=O)c2ccc(C[NH+]3CCCC3)cc2)c[nH+]c2ccccc12)[C@@H](C#N)c1ccccc1,CN(c1c(NC(=O)c2ccc(C[NH+]3CCCC3)cc2)c[nH+]c2ccccc12)C(C#N)c1ccccc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccc(C[NH+]2CCCC2)cc1,C30H31N5O+2,2.0,36.0,67.0,1.0,48e5dd293907bae8a1a0299bd9ae66401b038f8a91aee15bb48fac2968af4c40,-4.22063932831933,-56.8191852230345,-0.117239981342204,6,6,6,matched,complete
ATP-HTVS-C3FA166C1ADD,36707,m_270004bbb____8296926____21002124,36707-2,44,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,O[C@H](C[NH2+]Cc1c(OCc2ccccc2)ccc2ccccc12)c1c(F)cccc1F,OC(C[NH2+]Cc1c(OCc2ccccc2)ccc2ccccc12)c1c(F)cccc1F,c1ccc(CC[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,C26H24F2NO2+,1.0,31.0,55.0,1.0,840db105d955c41f142f5422cebab7d5ff15c56c3246f2e6d5b71c8a2efa3d11,-5.58366280221691,-58.3429672176785,-0.180118154910223,1,1,1,matched,complete
ATP-HTVS-C3FD34132B6A,71490,rxn502b____EMOL5415347____EMOL7515103____EMOL37359883,71490-1,514,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(N(CC#N)c2ccc(Cl)cc2)c2ccccc12,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(N(CC#N)c2ccc(Cl)cc2)c2ccccc12,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1,C27H25ClN5O+,1.0,34.0,59.0,1.0,b30b4104731cd8650cc287c7a33d22ffff97021f0140390e4c4f44782b69ff8b,-3.79369634306654,-54.9517316215851,-0.111579304207839,2,2,2,matched,complete
ATP-HTVS-C40016FC0CB2,70721,rxn512c____EMOL523557____EMOL523944____EMOL324170366,70721-1,689,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(Cc1ccc(F)cc1)C(=O)c1sc2ccccc2c1NCc1ccc(NCCO)cc1,CN(Cc1ccc(F)cc1)C(=O)c1sc2ccccc2c1NCc1ccc(NCCO)cc1,O=C(NCc1ccccc1)c1sc2ccccc2c1NCc1ccccc1,C26H26FN3O2S,0.0,33.0,59.0,1.0,9f1ad210ee9221d95d4bfafb59ef293cba0ba34278e8c217c31fa420e07b27e1,-3.33282165450451,-45.9340988569363,-0.100994595591046,1,1,1,matched,complete
ATP-HTVS-C4138656EE80,36610,m_282030aaa____21910250____23157418____21940090,36610-3,1052,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CN(C)Cc1cccc(CNc2nc3ccccc3nc2N[C@H](CCC#N)c2ccccc2)c1,CN(C)Cc1cccc(CNc2nc3ccccc3nc2NC(CCC#N)c2ccccc2)c1,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,C28H30N6,0.0,34.0,64.0,1.0,545de35a14605a3bd5a6f9fb88100b260cdf35deb572d1d863ae5df9f0fd5d02,-2.31996789636805,-50.0343342381025,-0.068234349893178,1,1,1,matched,complete
ATP-HTVS-C445C351F9C8,47970,m_527dbb____9746914____156471,47970-1,100,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1cc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)ccc1Cl,C[NH+](C)Cc1cc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)ccc1Cl,O=C(Nc1ccccc1)c1cc(-c2ccccn2)nc2ccccc12,C24H22ClN4O+,1.0,30.0,52.0,1.0,28b8eb2767481be23c6d707aa6d0ad4bb3ed14b8e6ac451e07274c50c1087e50,-5.13308090245661,-63.6456392148064,-0.171102696748554,2,2,2,matched,complete
ATP-HTVS-C4778BDFFC37,75843,rxn503b____EMOL505868____EMOL30488121____EMOL1197208,75843-2,197,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1F,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1F,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1,C26H21FN3O+,1.0,31.0,52.0,1.0,d57d890bae80388d0742967c9dc7df816094bc8fe1fdbeb311c9d341019d2450,-4.68613605229959,-57.6000383934267,-0.151165679106438,2,2,2,matched,complete
ATP-HTVS-C4893C1BFF55,25250,m_270004bbb____8353320____12209754,25250-1,127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CC(=O)N(c1ccccc1)c1nc(C[NH2+]Cc2ccccc2C[NH+](C)C)cs1,CC(=O)N(c1ccccc1)c1nc(C[NH2+]Cc2ccccc2C[NH+](C)C)cs1,c1ccc(C[NH2+]Cc2csc(Nc3ccccc3)n2)cc1,C22H28N4OS+2,2.0,28.0,56.0,1.0,81835323cb3df0e9c97426420350abbcacf51eb2082676050804bb5adeba9b9d,-4.99523382378739,-65.6119438044914,-0.178401207992407,4,4,4,matched,complete
ATP-HTVS-C4C9929F3284,78403,rxn503b____EMOL530803____EMOL44466703____EMOL313110234,78403-4,160,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,[NH3+][C@H](C#Cc1cc2ccccc2nc1NC(=O)C#Cc1ccccc1)Cc1cccc(F)c1,[NH3+]C(C#Cc1cc2ccccc2nc1NC(=O)C#Cc1ccccc1)Cc1cccc(F)c1,O=C(C#Cc1ccccc1)Nc1nc2ccccc2cc1C#CCCc1ccccc1,C28H21FN3O+,1.0,33.0,54.0,1.0,fdc2d16d7f9ad9b859754e146a2ff914edce81ee92c578aa4bda4d705a3e927f,-4.84075174673338,-63.7273885417746,-0.146689446870709,2,2,2,matched,complete
ATP-HTVS-C4D43EEF7CE1,98690,rxn502c____EMOL490868____EMOL42620711____EMOL50155899,98690-1,430,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,Cc1ccc(-n2ncc(N(C)C(=O)c3ccc(O)cc3)c(NCc3ccc(C[NH+](C)C)cc3)c2=O)cc1,Cc1ccc(-n2ncc(N(C)C(=O)c3ccc(O)cc3)c(NCc3ccc(C[NH+](C)C)cc3)c2=O)cc1,O=C(Nc1cnn(-c2ccccc2)c(=O)c1NCc1ccccc1)c1ccccc1,C29H32N5O3+,1.0,37.0,69.0,1.0,024d9f978833b1c81b090f298e152e76af6bcf22ccbd6e129054bc6db228b705,-3.9511278073873,-56.4322737619297,-0.106787238037495,2,2,2,matched,complete
ATP-HTVS-C55276015D5E,97217,rxn503b____EMOL44817445____EMOL30488121____EMOL317506007,97217-3,156,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[C@@H]([NH2+]CC#Cc1c(NC(=O)c2ccc(Cl)c(C#N)c2)cnc2ccccc12)c1ccc(F)cc1,CC([NH2+]CC#Cc1c(NC(=O)c2ccc(Cl)c(C#N)c2)cnc2ccccc12)c1ccc(F)cc1,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1,C28H21ClFN4O+,1.0,35.0,56.0,1.0,386b94d7ac60e9ef29ead486e55d48282c6a903d0939a06ff6670409249b1255,-4.88121159396972,-67.5342317370333,-0.139463188399135,3,3,3,matched,complete
ATP-HTVS-C563D945857F,80867,rxn512c____EMOL718308____EMOL36725275____EMOL2873214,80867-1,150,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(c1ccc(N)cc1)c1c(C(=O)NCc2cccc(C[NH+](C)C)c2)cnc2ccc(F)cc12,CN(c1ccc(N)cc1)c1c(C(=O)NCc2cccc(C[NH+](C)C)c2)cnc2ccc(F)cc12,O=C(NCc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,C27H29FN5O+,1.0,34.0,63.0,1.0,9169f143468054b13720d808b331f43a37afb9c33c27a9e561de8309d7119150,-4.87323135287313,-59.9250667645845,-0.143330333908033,3,3,3,matched,complete
ATP-HTVS-C59D75D09D12,68706,rxn207____EMOL1096385____EMOL50155899,68706-2,1272,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CN(C)Cc1ccc(CNc2c(NCc3ccccc3)c(Cl)c(O)c3ccccc23)cc1,CN(C)Cc1ccc(CNc2c(NCc3ccccc3)c(Cl)c(O)c3ccccc23)cc1,c1ccc(CNc2ccc3ccccc3c2NCc2ccccc2)cc1,C27H28ClN3O,0.0,32.0,60.0,1.0,d19e6f94526b4a819f014ee94a5d5dcb8c4ef1ee5a8581e7e9f22f9fd66e410c,-1.57949634567105,-44.5067979310159,-0.0493592608022203,1,1,1,matched,complete
ATP-HTVS-C5A7FD400424,82753,rxn502b____EMOL331054254____EMOL44466703____EMOL712348,82753-2,466,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(C)[C@H](C(=O)Nc1nc2ccccc2cc1N(CC#N)c1ccccc1)c1ccc(Cl)cc1,CN(C)C(C(=O)Nc1nc2ccccc2cc1N(CC#N)c1ccccc1)c1ccc(Cl)cc1,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1,C27H24ClN5O,0.0,34.0,58.0,1.0,1fdb3268b04d2a7451143fb4284ff9b43481b8bc453443da17e493b3c60f5ecc,-3.9000690078777,-48.8277085736931,-0.114707911996403,4,4,4,matched,complete
ATP-HTVS-C615FEE5992B,53122,m_2230bbb____22399256____7471132,53122-4,33,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)CC[C@H]([NH2+]Cc1nc2ccccc2c(-c2ccccc2)c1Cl)c1cccnc1,C[NH+](C)CCC([NH2+]Cc1nc2ccccc2c(-c2ccccc2)c1Cl)c1cccnc1,c1ccc(-c2cc(C[NH2+]Cc3cccnc3)nc3ccccc23)cc1,C26H29ClN4+2,2.0,31.0,60.0,1.0,6659ff1bd3a05dce73efe0f7ed60a537ec7b542d31afa7190d68698efeb5fdf7,-5.76824194553614,-78.0108871225159,-0.186072320823746,4,4,4,matched,complete
ATP-HTVS-C6A6F28FFA03,82401,rxn502b____EMOL5759977____EMOL44466703____EMOL24630243,82401-6,522,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CC[NH+](CC)[C@@H](C(=O)Nc1nc2ccccc2cc1N(C)[C@H](C#N)c1ccccc1)c1ccccc1,CC[NH+](CC)C(C(=O)Nc1nc2ccccc2cc1N(C)C(C#N)c1ccccc1)c1ccccc1,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,C30H32N5O+,1.0,36.0,68.0,1.0,22d7c55d2b7e4b28bba624a31317d4e656c5c5cf1f08853495b1dba28e1f6259,-3.77514195999955,-56.9582205455987,-0.104865054444432,3,3,3,matched,complete
ATP-HTVS-C6C7CCEB60F2,73954,rxn502c____EMOL492224____EMOL29936549____EMOL2873214,73954-1,710,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CC(=O)c1cccc(C(=O)Nc2ncc(NCc3cccc(C[NH+](C)C)c3)c3ccccc23)c1,CC(=O)c1cccc(C(=O)Nc2ncc(NCc3cccc(C[NH+](C)C)c3)c3ccccc23)c1,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,C28H29N4O2+,1.0,34.0,63.0,1.0,91d2ac4bd1186d15a5bd34cb91f191f89be2b7f5f4deb44a6797a25707854b7e,-3.27279384994009,-49.26374323282,-0.0962586426452966,2,2,2,matched,complete
ATP-HTVS-C725FB5B69C4,56739,m_27bbd____62037____12053100,56739-2,399,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,COc1ccccc1[C@@H](CNc1nc(Oc2ccccc2)c2ccccc2n1)[NH+](C)C,COc1ccccc1C(CNc1nc(Oc2ccccc2)c2ccccc2n1)[NH+](C)C,c1ccc(CCNc2nc(Oc3ccccc3)c3ccccc3n2)cc1,C25H27N4O2+,1.0,31.0,58.0,1.0,d68404767e6fc4c82f324c85132fdd17853cf94cfe1be45cdf50a187c872b57a,-4.02408206899178,-45.3795252718406,-0.129809098999735,6,6,6,matched,complete
