canonical_id,compound_code,title,variant,pose_index,glide_docking_score,glide_gscore,glide_emodel,glide_energy,glide_evdw,glide_ecoul,glide_einternal,glide_eff_state_penalty,glide_ligand_efficiency,glide_ligand_efficiency_sa,glide_ligand_efficiency_ln,quickprop_accpthb,quickprop_acid,quickprop_acxdn_5_sa,quickprop_amide,quickprop_amidine,quickprop_amine,quickprop_ciqplogs,quickprop_cns,quickprop_dip_2_v,quickprop_dipole,quickprop_donorhb,quickprop_ea_ev,quickprop_fisa,quickprop_fosa,quickprop_glob,quickprop_humanoralabsorption,quickprop_in34,quickprop_in56,quickprop_ip_ev,quickprop_jm,quickprop_metab,quickprop_mol_mw,quickprop_nando,quickprop_noncon,quickprop_nonhatm,quickprop_percenthumanoralabsorption,quickprop_pisa,quickprop_psa,quickprop_qplogbb,quickprop_qplogherg,quickprop_qplogkhsa,quickprop_qplogkp,quickprop_qplogpc16,quickprop_qplogpo_w,quickprop_qplogpoct,quickprop_qplogpw,quickprop_qplogs,quickprop_qppcaco,quickprop_qppmdck,quickprop_qppolrz,quickprop_ringatoms,quickprop_rotor,quickprop_rtvfg,quickprop_ruleoffive,quickprop_ruleofthree,quickprop_saamideo,quickprop_safluorine,quickprop_sasa,quickprop_stars,quickprop_volume,quickprop_wpsa,source_file
ATP-HTVS-255C97768CDB,63778,m_282030aaa____21933780____22360182____21940090,63778-2,1055,-2.31818764764397,-3.88688764764397,-46.9807879552278,-36.3906364440918,-32.6114311218262,-3.77920532226562,6.86371946334839,1.5687,-0.0681819896365873,-0.220883178001629,-0.512152674325594,6.75,0,0.0141157,0,0,1,-6.029,0,0.0201215,5.279,2.25,0.571,73.961,218.392,0.8377963,3,0,22,8.027,0.0468273449706544,5,458.537,7,0,34,100,385.791,82.454,-0.187,-6.723,0.648,-2.722,14.526,4.558,23.013,12.545,-4.269,491.393,416.024,47.185,22,9,0,0,0,0,39.142,717.286,0,1385.156,39.142,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-258E82C8B178,35362,m_270004bbb____25290082____12209754,35362-1,168,-4.79198758585312,-4.82948758585312,-60.6332813387122,-42.8479881286621,-33.729377746582,-9.11861038208008,3.69442105293274,0.0375,-0.177481021698264,-0.532443064509843,-1.11549570789691,7,0,0.0143575,0,0,1,-4.104,1,0.0316097,6.283,2,1.2,64.54,240.167,0.813425,3,0,17,7.997,0.0795868993229412,9,380.507,5,0,27,100,346.291,64.254,-0.076,-6.929,0.285,-2.784,13.454,3.65,20.889,12.246,-3.896,603.63,515.447,41.997,17,8,0,0,1,0,0,689.499,1,1248.904,38.502,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-258E82C8B178,35362,m_270004bbb____25290082____12209754,35362-2,1053,-2.31930053222935,-3.97930053222935,-48.037077183852,-39.3525032997131,-35.6463775634766,-3.70612573623657,2.88169455528259,1.66,-0.0859000197121983,-0.257700058853483,-0.539894927245363,7,0,0.0170803,0,0,1,-4.104,1,0.0383683,6.607,2,1.071,61.419,229.041,0.9093138,3,0,17,7.935,2.96891962004293,9,380.507,5,0,27,94.463,255.767,62.336,0.067,-4.945,0.08,-3.045,11.891,2.941,19.237,11.343,-2.063,646.191,519.975,36.679,17,8,0,0,1,0,0,579.584,1,1137.623,33.357,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2598958FABEA,76961,rxn502b____EMOL11467954____EMOL13728749____EMOL2873214,76961-1,139,-4.84376240773032,-4.92706240773032,-56.5319203633269,-39.6734037399292,-26.9978294372559,-12.6755743026733,2.46137046813965,0.0833,-0.146780679022131,-0.47080406639486,-1.07722767981971,6.5,0,0.0123014,0,0,1,-5.745,1,0.0195686,5.279,2,0.913,44.608,352.507,0.8192117,3,0,22,8.534,0.0126338874886164,8,438.571,5,0,33,100,350.151,55.244,0.097,-6.853,0.88,-2.499,14.653,4.941,22.988,11.99,-5.042,932.789,507.656,49.69,22,7,0,0,1,0,0,747.265,0,1424.161,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-2598958FABEA,76961,rxn502b____EMOL11467954____EMOL13728749____EMOL2873214,76961-3,610,-3.52733871488664,-5.19943871488664,-65.9642680235705,-44.7870512008667,-33.3753509521484,-11.4117002487183,4.32859230041504,1.6721,-0.106889051966262,-0.3428503032829,-0.784461866608368,6.5,0,0.0131771,0,0,1,-5.745,1,0.0229215,5.59,2,0.89,45.121,309.047,0.8522735,3,0,22,8.34,0.0835547027170958,8,438.571,5,0,33,100,343.436,53.4,0.126,-6.286,0.741,-2.532,14.012,4.57,22.263,11.829,-4.188,922.399,501.546,47.183,22,7,0,0,1,0,0,697.604,0,1363.122,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-2598958FABEA,76961,rxn502b____EMOL11467954____EMOL13728749____EMOL2873214,76961-2,1226,-1.7961245446407,-3.3965245446407,-41.4421966266482,-35.8657726943493,-35.4576950073242,-0.40807768702507,4.47683334350586,1.6004,-0.0544280165042637,-0.174579731247532,-0.399448798892916,6.5,0,0.0132792,0,0,1,-5.745,1,0.0305671,6.433,2,0.871,51.807,287.133,0.8549936,3,0,22,8.325,0.0841267584335088,8,438.571,5,0,33,100,353.302,52.175,0.068,-6.289,0.719,-2.62,14.047,4.48,22.327,11.928,-4.097,797.11,428.334,46.908,22,7,0,0,1,0,0,692.241,0,1353.888,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-25BEFE000F10,95682,rxn502a____EMOL486955____EMOL45980405____EMOL50155899,95682-1,342,-4.22544251153651,-4.27664251153651,-58.122273301915,-44.1702318191528,-35.2321815490723,-8.93805027008057,2.61563181877136,0.0512,-0.140848083717884,-0.437647743633343,-0.960066578504764,7,0,0.0094542,0,0,1,-5.039,1,0.0432684,7.67,1,0.45,45.363,305.504,0.8015816,3,0,18,8.844,0.0207686499406607,9,422.956,5,0,30,100,335.41,52.752,0.142,-7.068,0.578,-2.469,14.181,4.633,21.059,10.705,-4.84,917.527,987.162,46.32,18,8,0,0,1,0,0,740.414,1,1359.521,54.137,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-25BEFE000F10,95682,rxn502a____EMOL486955____EMOL45980405____EMOL50155899,95682-3,1097,-2.15960382475898,-4.51740382475898,-59.4855668121017,-43.5051765441895,-32.6268424987793,-10.8783340454102,3.24479031562805,2.3578,-0.0719867941586325,-0.223679706555519,-0.490685519753577,7,0,0.0096862,0,0,1,-5.039,1,0.0227002,5.544,1,0.33,46.651,298.192,0.8190448,3,0,18,8.661,0.0541772179547087,9,422.956,5,0,30,100,345.064,54.111,0.097,-6.832,0.572,-2.458,14.008,4.529,20.725,10.729,-4.434,892.097,731.364,46.193,18,8,0,0,1,0,0,722.674,1,1354.027,32.768,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-25BEFE000F10,95682,rxn502a____EMOL486955____EMOL45980405____EMOL50155899,95682-2,1243,-1.74233541846819,-3.38273541846819,-46.7243733741726,-38.8536503314972,-36.7156028747559,-2.13804745674133,0.937195003032684,1.6404,-0.0580778472822729,-0.180461374746707,-0.395877591340876,7,0,0.0095696,0,0,1,-5.039,1,0.0370551,7.071,1,0.466,48.034,302.279,0.8072275,3,0,18,8.865,0.0252047881754117,9,422.956,5,0,30,100,327.68,52.569,0.12,-6.94,0.553,-2.545,14.028,4.541,20.822,10.649,-4.68,865.556,919.336,45.831,18,8,0,0,1,0,0,731.483,1,1349.127,53.49,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-26104959C4F1,79713,rxn502b____EMOL535380____EMOL13728749____EMOL38100949,79713-1,162,-4.74613420248316,-4.74613420248316,-64.7211689301056,-48.5302209854126,-37.7972221374512,-10.7329988479614,6.21226596832275,0,-0.148316693827599,-0.470876151068774,-1.0627888226681,5.5,0,0.013852,0,0,1,-7.045,1,0.0321644,6.524,3,1.247,57.141,159.031,0.8476093,3,0,22,8.1,0.11144662184444,6,489.414,5,0,32,100,419.657,64.952,0.077,-6.725,0.695,-2.389,14.882,4.732,23.147,12.682,-4.254,709.459,726.688,45.676,22,8,1,0,0,0,0,687.719,0,1323.312,51.889,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-2641D0EED03A,61889,m_66bab____89515____10542024,61889-1,439,-3.94843068410777,-3.94843068410777,-40.3080020334513,-32.2029206752777,-30.1433048248291,-2.05961585044861,0.997650802135468,0,-0.157937227364311,-0.461811253841899,-0.935896397052909,4,0,0.0066002,0,0,0,-5.539,1,0.0386959,6.485,1,0.265,43.67,125.28,0.8435183,3,0,22,8.567,0.242133534517951,6,328.413,3,1,25,100,437.088,38.569,0.034,-6.149,0.72,-0.593,11.933,4.64,17.411,9.411,-5.54,3817.507,2104.676,40.229,22,2,0,0,0,0,0,606.038,0,1086.786,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-2641D0EED03A,61889,m_66bab____89515____10542024,61889-2,611,-3.52664971871717,-3.52664971871717,-37.1649075225568,-30.9177560806274,-27.360502243042,-3.55725383758545,1.9327095746994,0,-0.141065988748687,-0.412479452917124,-0.83592166849977,4,0,0.0068407,0,0,0,-5.539,1,0.0388391,6.431,1,0.248,42.685,126.576,0.8624921,3,0,22,8.561,0.507769465317531,6,328.413,3,1,25,100,415.478,38.746,0.06,-5.738,0.667,-0.651,11.613,4.489,17.054,9.206,-5.16,3900.465,2154.155,39.149,22,2,0,0,0,0,0,584.739,0,1064.946,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-267F6CCD1B36,79811,rxn101____EMOL44691345____EMOL31508813,79811-1,336,-4.24209775183825,-4.29329775183825,-47.3810892916614,-35.3015179634094,-28.001335144043,-7.30018281936646,2.56484937667847,0.0512,-0.141403258394608,-0.439372800433389,-0.963850830574697,7.5,0,0.0105064,0,0,1,-4.563,1,0.0258654,5.784,1,0.732,62.853,163.282,0.8042664,3,0,22,8.72,0.0231926348474344,3,397.476,5,0,30,100,487.717,63.041,0.073,-7.751,0.468,-2.638,14.376,3.857,21.762,13.152,-4.596,626.279,330.035,47.701,22,4,0,0,0,0,0,713.851,1,1293.493,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-267F6CCD1B36,79811,rxn101____EMOL44691345____EMOL31508813,79811-2,1176,-1.94252764112217,-3.41862764112217,-39.0882481898469,-33.5625058412552,-32.2467041015625,-1.31580173969269,3.23572421073914,1.4761,-0.0647509213707389,-0.20119616744552,-0.441363445596833,7.5,0,0.0109902,0,0,1,-4.563,1,0.0329795,6.456,1,0.625,67.917,137.42,0.828301,3,0,22,8.709,0.0604963929130018,3,397.476,5,0,30,100,477.088,64.106,0.061,-7.312,0.402,-2.769,14.021,3.636,21.505,13.038,-4.048,560.711,292.851,46.404,22,4,0,0,0,0,0,682.425,1,1263.622,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-2699169FE698,4866,YAS_R012____OTV5753507____OTV2889217____OTV7020410266,4866-4,757,-3.14832764757807,-4.05522764757807,-51.2387403041924,-42.2957563400269,-40.008674621582,-2.28708171844482,4.69549322128296,0.9069,-0.0925978719875903,-0.299981158511565,-0.695553884949332,7,0,0.009247,0,0,1,-5.902,1,0.0669285,9.882,1,0.617,74.017,263.202,0.8218098,3,0,22,8.564,0.0114610712296949,6,453.583,5,0,34,100,419.786,63.621,-0.251,-7.143,0.858,-2.699,15.424,4.967,23.202,11.495,-4.898,490.795,253.588,51.108,22,8,0,0,0,0,0,757.005,0,1459.007,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2699169FE698,4866,YAS_R012____OTV5753507____OTV2889217____OTV7020410266,4866-3,1103,-2.16468546506703,-3.07158546506703,-45.1256544248275,-38.5531437397003,-35.753662109375,-2.79948163032532,2.09268546104431,0.9069,-0.063667219560795,-0.206257075601231,-0.478239736603968,7,0,0.0090618,0,0,1,-5.902,1,0.0589275,9.309,1,0.691,81.75,268.95,0.8095704,3,0,22,8.62,0.00445776381059316,6,453.583,5,0,34,100,421.769,65.902,-0.352,-7.351,0.883,-2.835,15.64,4.983,23.249,11.598,-5.173,414.535,211.28,51.585,22,8,0,0,0,0,0,772.47,0,1470.472,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-269AF530E7D7,62595,m_270004bbb____8296882____7549102,62595-6,683,-3.31438144217332,-4.63188144217332,-56.0307012698798,-42.2605066299438,-36.6788330078125,-5.58167362213135,4.85252332687378,1.3175,-0.114289015247356,-0.351132064141396,-0.758909304795957,4.7,0,0.0099955,0,0,1,-6.128,1,0.0126505,3.956,2,0.239,46.464,86.868,0.837983,3,0,21,8.541,0.0784958460010679,5,426.344,4,0,29,100,416.742,45.024,0.321,-6.867,0.676,-2.202,14.233,4.997,19.954,10.304,-4.533,895.742,2070.188,42.188,21,8,0,0,0,0,0,664.982,0,1236.859,114.908,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27050A3A08BE,12355,a4____28655____20262,12355-1,187,-4.70799181464544,-4.86449181464544,-59.4303672830964,-39.7938404083252,-28.4261608123779,-11.3676795959473,1.62245786190033,0.1565,-0.168142564808766,-0.510579857434068,-1.08674274346643,3.5,0,0.0079148,0,0,2,-4.376,2,0.0094584,3.381,2,0.34,37.232,188.96,0.877413,3,0,21,8.203,0.0257834320946899,5,369.508,3,0,28,96.216,399.187,32.394,0.676,-6.872,0.909,-4.349,13.019,4.382,18.815,9.246,-2.808,273.296,148.997,42.173,21,6,0,0,0,0,0,625.378,0,1208.572,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-3,351,-4.19816809497186,-4.88396809497186,-60.2946898564072,-41.4428749084473,-27.9408073425293,-13.502067565918,5.5698447227478,0.6858,-0.149934574820423,-0.455289675896858,-0.96906045989091,6.5,0,0,0,0,2,-3.432,2,0.0114781,3.809,0,0.299,18.019,327.488,0.8501019,3,0,17,8.896,0.189844463032237,6,397.95,5,0,28,95.827,247.793,33.315,0.888,-6.592,0.208,-4.336,12.324,3.759,17.241,7.79,-2.173,415.748,578.94,41.649,17,8,0,0,0,0,0,664.955,0,1263.708,71.655,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-1,363,-4.15371596223573,-4.44931596223573,-50.3617653185779,-37.684832572937,-26.3166236877441,-11.3682088851929,2.85142827033997,0.2956,-0.148346998651276,-0.450468859614968,-0.958799602484082,6.5,0,0,0,0,2,-3.432,2,0.0170575,4.818,0,0.46,27.353,385.629,0.7815754,3,0,17,8.907,0.00253203289227804,6,397.95,5,0,28,100,275.291,40.256,0.756,-7.832,0.491,-4.411,13.621,4.361,18.602,8.269,-3.78,339.088,464.471,45.807,17,8,0,0,0,0,0,759.929,0,1361.031,71.655,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-4,441,-3.92899575310609,-4.61479575310609,-55.4528443524568,-40.2803020477295,-28.3932495117188,-11.8870525360107,4.74608325958252,0.6858,-0.140321276896646,-0.426098041470584,-0.906927580144915,6.5,0,0,0,0,2,-3.432,2,0.0151087,4.547,0,0.444,35.36,384.05,0.778516,3,0,17,8.912,0.00139304180954619,6,397.95,5,0,28,96.369,274.656,41.052,0.665,-7.878,0.512,-4.561,13.759,4.354,18.705,8.333,-3.882,284.696,384.477,46.101,17,8,0,0,0,0,0,765.718,0,1368.539,71.652,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-5,592,-3.56738387655894,-4.25318387655894,-52.1654809401209,-36.9637508392334,-27.6214065551758,-9.34234428405762,1.47030317783356,0.6858,-0.127406567019962,-0.386881375927632,-0.823456941651785,6.5,0,0,0,0,2,-3.432,2,0.0214345,5.261,0,0.543,45.204,365.432,0.8908823,3,0,17,8.865,0.116045241092374,6,397.95,5,0,28,90.203,185.491,42.316,0.616,-5.635,0.288,-5.056,12.187,3.587,17.636,7.492,-1.606,229.632,225.063,42.161,17,8,0,0,0,0,0,643.744,0,1291.376,47.616,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-6,623,-3.50130038013264,-4.18710038013264,-53.2318490258244,-38.1640539169312,-28.402660369873,-9.76139354705811,2.52872633934021,0.6858,-0.125046442147594,-0.379714646775911,-0.808202930380828,6.5,0,0,0,0,2,-3.432,2,0.0187139,5.011,0,0.456,42.384,391.722,0.7928688,3,0,17,8.909,0.00212348706988507,6,397.95,5,0,28,93.615,236.341,41.989,0.605,-7.463,0.435,-4.825,13.226,4.088,18.287,8.064,-3.487,244.215,325.755,44.673,17,8,0,0,0,0,0,742.102,0,1341.992,71.655,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-2,687,-3.30172287036863,-3.59732287036863,-48.2264094614399,-38.0528779029846,-33.8779602050781,-4.17491769790649,2.38618516921997,0.2956,-0.117918673941737,-0.358070544471958,-0.762134581276981,6.5,0,0,0,0,2,-3.432,2,0.0168523,4.795,0,0.516,45.36,381.613,0.7718928,3,0,17,9.011,0.000717382053489485,6,397.95,5,0,28,94.09,272.099,42.332,0.547,-7.973,0.5,-4.754,13.805,4.255,18.674,8.396,-3.962,228.85,303.655,45.911,17,8,0,0,0,0,0,770.726,0,1364.388,71.654,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-10,838,-2.82494046101335,-4.90674046101335,-55.908917432843,-39.4563589096069,-30.9301643371582,-8.52619457244873,2.73282957077026,2.0818,-0.100890730750477,-0.306363680021086,-0.652079202257952,6.5,0,0,0,0,2,-3.432,2,0.0165351,4.747,0,0.446,35.165,377.68,0.7855846,3,0,17,8.936,0.00203977623651128,6,397.95,5,0,28,96.175,272.216,41.386,0.674,-7.752,0.496,-4.566,13.653,4.315,18.664,8.294,-3.723,285.909,386.256,45.849,17,8,0,0,0,0,0,756.714,0,1362.823,71.654,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-9,1066,-2.2375794260588,-4.3193794260588,-49.3142180506471,-37.368483543396,-31.602331161499,-5.76615238189697,3.5943169593811,2.0818,-0.0799135509306715,-0.242664607189965,-0.516499029721085,6.5,0,0,0,0,2,-3.432,2,0.016351,4.508,0,0.402,41.173,365.059,0.8814689,3,0,17,9.015,0.233440057005719,6,397.95,5,0,28,89.036,188.989,41.386,0.621,-5.804,0.148,-4.97,11.693,3.27,16.786,7.462,-1.262,250.758,222.161,40.259,17,8,0,0,0,0,0,634.267,0,1243,39.046,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-12,1207,-1.86060488855361,-3.94240488855361,-47.6209152889013,-37.667320728302,-32.0929412841797,-5.57437944412231,5.2482385635376,2.0818,-0.0664501745912004,-0.201781867118725,-0.429482238011511,6.5,0,0,0,0,2,-3.432,2,0.0182704,4.945,0,0.511,43.987,384.666,0.7961095,3,0,17,8.942,0.00241796398767464,6,397.95,5,0,28,93.151,237.47,42.881,0.592,-7.416,0.425,-4.851,13.201,4.055,18.259,8.072,-3.421,235.817,313.661,44.541,17,8,0,0,0,0,0,737.777,0,1338.442,71.654,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-11,1279,-1.61354587362011,-3.69534587362011,-47.9795435646943,-36.6601238250732,-31.4339637756348,-5.22616004943848,1.61266624927521,2.0818,-0.0576266383435755,-0.174988414286003,-0.372453763396977,6.5,0,0,0,0,2,-3.432,2,0.0126431,4.151,0,0.45,32.063,382.468,0.7808605,3,0,17,9.021,0.00194340373635015,6,397.95,5,0,28,96.859,275.215,40.679,0.704,-7.843,0.497,-4.498,13.677,4.342,18.591,8.304,-3.806,305.95,415.598,45.889,17,8,0,0,0,0,0,761.398,0,1363.109,71.653,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-7,1289,-1.57370010223875,-3.36360010223875,-37.3710084639234,-32.1451386213303,-30.2262573242188,-1.91888129711151,3.09507966041565,1.7899,-0.0562035750799554,-0.170667156078212,-0.363256189439475,6.5,0,0,0,0,2,-3.432,2,0.0180853,4.959,0,0.473,29.997,383.307,0.7781005,3,0,17,9.081,0.00203306909658475,6,397.95,5,0,28,100,277.917,40.958,0.724,-7.9,0.487,-4.45,13.663,4.338,18.609,8.312,-3.831,320.066,436.37,45.784,17,8,0,0,0,0,0,762.875,0,1359.836,71.654,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27135ACF267B,59107,m_274952bba____12996510____12611784____19965296,59107-8,1346,-1.33834363791497,-3.12824363791497,-42.1198001811407,-35.7832582592964,-34.8701362609863,-0.913121998310089,1.39887166023254,1.7899,-0.0477979870683919,-0.145142840248519,-0.30892900710748,6.5,0,0,0,0,2,-3.432,2,0.015738,4.626,0,0.528,47.617,377.366,0.774902,3,0,17,9.197,0.00078244739782711,6,397.95,5,0,28,93.425,269.407,42.754,0.526,-7.911,0.487,-4.805,13.744,4.207,18.607,8.382,-3.879,217.845,287.892,45.704,17,8,0,0,0,0,0,766.041,0,1359.881,71.651,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27537703FBA2,53635,m_282030aaa____21896940____23157418____21939938,53635-2,1234,-1.76403197384115,-3.31923197384115,-41.185100220377,-34.7625405490398,-34.3170509338379,-0.44548961520195,2.08240675926208,1.5552,-0.0534555143588228,-0.171460397233672,-0.392311577313535,6,0,0.0151325,0,0,1,-5.978,1,0.0174435,4.891,3.5,0.883,48.921,165.429,0.8048002,3,0,22,8.211,0.0466771648438866,6,448.517,6,0,33,100,442.888,71.393,0.124,-7.529,0.622,-2.059,14.701,4.918,24.431,13.93,-4.923,848.956,1331.963,47.184,22,9,0,0,0,0,84.543,741.781,0,1371.508,84.543,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-277F9700EDE9,62211,m_270004bbb____25289958____24720750,62211-1,264,-4.46033636090095,-4.78503636090095,-61.1384296581622,-42.5346174240112,-32.004150390625,-10.5304670333862,2.49339056015015,0.3247,-0.148677878696698,-0.461976737078888,-1.01343702045384,6,0,0.0111618,0,0,2,-4.046,2,0.0066552,3.023,2,0.709,30.995,241.551,0.7860168,3,0,21,7.902,0.0065905818284713,8,399.538,5,0,30,100,487.661,45.628,0.544,-8.772,0.775,-3.73,15.189,4.531,22.013,12.151,-4.053,313.164,172.623,48.33,21,8,0,0,1,0,0,760.207,1,1373.403,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-277F9700EDE9,62211,m_270004bbb____25289958____24720750,62211-2,474,-3.85614776673223,-4.49464776673223,-58.2657738101031,-42.2369952201843,-35.1728210449219,-7.06417417526245,1.2163587808609,0.6385,-0.128538258891074,-0.399398255832248,-0.876158788696706,6,0,0.01283,0,0,2,-4.046,2,0.0034322,2.089,2,0.795,34.49,190.117,0.8583933,3,0,21,8.262,0.191227288708891,7,399.538,5,0,30,93.616,436.755,44.141,0.566,-7.359,0.552,-3.974,13.797,3.859,20.583,11.591,-2.346,290.158,158.958,43.78,21,8,0,0,1,0,0,661.362,0,1271.865,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-277F9700EDE9,62211,m_270004bbb____25289958____24720750,62211-3,782,-3.00780805940115,-4.49290805940115,-62.2657921769189,-44.7108898162842,-31.3628349304199,-13.3480548858643,3.14130735397339,1.4851,-0.100260268646705,-0.311531965441514,-0.683406763789635,6,0,0.0113427,0,0,2,-4.046,2,0.0211537,5.389,2,0.74,35.898,250.997,0.7985012,3,0,21,8.094,0.00703055427034839,7,399.538,5,0,30,96.955,461.188,43.495,0.503,-8.444,0.781,-3.914,14.98,4.47,22.155,11.975,-3.841,281.374,153.763,48.051,21,8,0,0,1,0,0,748.083,1,1372.746,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27B53DA4C14D,50115,m_282030aaa____21912298____23157418____21940090,50115-1,335,-4.24285460340491,-4.28695460340491,-54.2409660544965,-42.4591460227966,-38.0142517089844,-4.44489431381226,3.6021716594696,0.0441,-0.128571351618331,-0.41239702368911,-0.943588895471835,6.7,0,0.0141335,0,0,1,-5.718,0,0.0211116,5.568,3,0.706,82.238,298.446,0.7608845,3,0,22,8.045,0.00138165493323633,5,445.538,6,0,33,100,403.193,69.477,-0.496,-8.05,0.722,-2.717,15.983,4.856,24.778,13.798,-5.791,410.146,333.929,50.036,22,10,0,0,1,0,37.202,821.079,0,1468.276,37.202,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
