canonical_id,compound_code,title,variant,pose_index,glide_docking_score,glide_gscore,glide_emodel,glide_energy,glide_evdw,glide_ecoul,glide_einternal,glide_eff_state_penalty,glide_ligand_efficiency,glide_ligand_efficiency_sa,glide_ligand_efficiency_ln,quickprop_accpthb,quickprop_acid,quickprop_acxdn_5_sa,quickprop_amide,quickprop_amidine,quickprop_amine,quickprop_ciqplogs,quickprop_cns,quickprop_dip_2_v,quickprop_dipole,quickprop_donorhb,quickprop_ea_ev,quickprop_fisa,quickprop_fosa,quickprop_glob,quickprop_humanoralabsorption,quickprop_in34,quickprop_in56,quickprop_ip_ev,quickprop_jm,quickprop_metab,quickprop_mol_mw,quickprop_nando,quickprop_noncon,quickprop_nonhatm,quickprop_percenthumanoralabsorption,quickprop_pisa,quickprop_psa,quickprop_qplogbb,quickprop_qplogherg,quickprop_qplogkhsa,quickprop_qplogkp,quickprop_qplogpc16,quickprop_qplogpo_w,quickprop_qplogpoct,quickprop_qplogpw,quickprop_qplogs,quickprop_qppcaco,quickprop_qppmdck,quickprop_qppolrz,quickprop_ringatoms,quickprop_rotor,quickprop_rtvfg,quickprop_ruleoffive,quickprop_ruleofthree,quickprop_saamideo,quickprop_safluorine,quickprop_sasa,quickprop_stars,quickprop_volume,quickprop_wpsa,source_file,pose_count,variant_count,source_file_count,source_file_exists,known_internal_overlap,smiles,structure_status,feature_completeness,trace_complete,selection_eligible,docking_priority,emodel_priority,ligand_efficiency_priority,exploitation_score,selected_for_phase8,acquisition_id,priority,wave,selection_arm
ATP-HTVS-0438281B0112,75297,rxn102c____EMOL1087657____EMOL44691345,75297-1,370,-4.14983282792689,-4.18693282792689,-49.46300019774,-36.8776159286499,-30.9826259613037,-5.89498996734619,2.60539150238037,0.0371,-0.15369751214544,-0.46109253592976,-0.966012667000263,4.5,0,0.0069623,0,0,1,-4.889,2,0.0052387,2.481,1.0,1.082,14.828,132.218,0.833322,3,0,22,8.228,0.365733075356794,3,354.454,4,0,27,100.0,499.29,31.565,0.518,-7.336,0.731,-1.616,12.987,4.735,17.845,9.566,-4.37,1787.255,1025.212,42.44,22,5,0,0,0,0.0,0.0,646.336,1,1175.327,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.47030006123698714,0.288426209430496,0.7391304347826086,0.4695039804041641,False,,,,
ATP-HTVS-0460857F35D6,52162,m_270004bbb____8295050____7548060,52162-2,789,-3.06745979615094,-4.30365979615094,-48.96232051033,-40.4381408691406,-33.330638885498,-7.10750198364258,6.78555965423584,1.2362,-0.0989503160048689,-0.310840607889902,-0.691806190385052,5.45,0,0.0111099,0,0,1,-5.702,1,0.0032374,2.064,2.0,0.169,78.107,180.537,0.8372111,3,0,23,8.884,0.131164068549295,6,413.518,5,0,31,100.0,435.101,58.4,-0.384,-6.967,0.669,-2.529,14.49,4.562,20.53,10.971,-3.97,448.86,230.252,44.252,23,10,0,0,0,0.0,0.0,693.745,0,1316.148,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.16595223515003063,0.26883037354562156,0.18922229026331905,0.2014696876913656,False,,,,
ATP-HTVS-04621B482D9F,87427,rxn512b____EMOL36822768____EMOL525138____EMOL50155899,87427-1,235,-4.54855997419821,-4.58865997419821,-59.2014913731764,-44.568826675415,-36.1736793518066,-8.3951473236084,5.92280149459839,0.0401,-0.162448570507079,-0.493289537150848,-1.04994119356897,6.5,0,0.0,0,0,2,-3.274,1,0.0201538,5.096,0.0,0.669,81.65,208.33,0.7899252,3,0,17,8.392,0.0037785905721844,6,390.502,5,0,28,83.781,390.158,67.806,0.116,-8.244,0.281,-5.007,13.906,3.546,18.356,9.327,-3.056,103.612,91.996,44.01,17,8,0,0,0,0.0,0.0,725.024,0,1288.724,44.886,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.6515615431720759,0.6883037354562156,0.8150642988364972,0.6952847519902021,False,,,,
ATP-HTVS-04BA495CA0A4,22531,m_2230bbb____22403556____7471132,22531-4,785,-3.00531349655571,-4.05371349655571,-45.3693798795769,-36.9924221038818,-33.6936187744141,-3.29880332946777,6.36533737182617,1.0484,-0.0969455966630874,-0.304543021343363,-0.677790295270975,4.5,0,0.0069079,0,0,2,-5.39,2,0.0007568,0.992,1.0,0.917,27.576,245.941,0.8846353,3,0,22,8.767,0.0207881440143027,6,429.991,3,0,31,100.0,346.161,27.525,0.782,-6.502,1.008,-4.261,13.38,4.878,18.73,8.193,-3.054,337.44,279.29,44.713,22,7,0,0,0,0.0,0.0,651.425,1,1300.755,31.747,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.15982853643600733,0.1653398652786283,0.17758726270667483,0.16503368034292715,False,,,,
ATP-HTVS-052AF9B11E6A,34531,m_270004bbb____10118640____24721296,34531-8,1339,-1.36010897797717,-3.35820897797717,-39.4537155581784,-34.9430269002914,-33.5245895385742,-1.41843736171722,5.88972234725952,1.9981,-0.0453369659325724,-0.1408724941073,-0.309031579370683,5.25,0,0.0075779,0,0,2,-4.722,2,0.0115691,3.933,1.0,-0.073,23.084,285.35,0.8471949,3,0,18,8.986,0.0859240196443598,7,423.984,4,0,30,100.0,345.024,34.918,0.58,-7.102,0.772,-3.799,13.694,4.838,18.642,8.113,-2.895,372.215,341.78,43.587,18,11,0,0,1,0.0,0.0,692.808,0,1337.048,39.35,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.02510716472749541,0.07287201469687692,0.027556644213104716,0.03992651561543172,False,,,,
ATP-HTVS-053279755E30,96641,rxn502a____EMOL1018066____EMOL45980405____EMOL50155899,96641-3,1151,-2.01240354385726,-4.20820354385726,-54.4504209319484,-39.8958978652954,-28.1923961639404,-11.703501701355,4.27175664901733,2.1958,-0.0628876107455393,-0.19965571867582,-0.450632009518434,7.0,0,0.0101913,0,0,1,-5.194,1,0.0200731,5.273,1.0,0.364,35.93,346.519,0.8748515,1,0,18,8.757,0.66953985948747,10,430.592,5,0,32,100.0,304.413,49.512,0.107,-5.735,0.641,-2.308,13.625,4.655,20.691,10.061,-3.5,1127.4,623.046,46.403,18,9,0,0,1,0.0,0.0,686.862,1,1385.026,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.07960808328230251,0.4911206368646663,0.07960808328230251,0.20306184935701163,False,,,,
ATP-HTVS-0587EECAF94B,71363,rxn512b____EMOL480996____EMOL525138____EMOL50155899,71363-1,425,-3.96144137791356,-4.00154137791356,-46.9757584802366,-36.3348250389099,-29.7738647460938,-6.56096029281616,5.31663131713867,0.0401,-0.141480049211199,-0.429616756697962,-0.91441698299542,5.0,0,0.0,0,0,2,-4.034,2,0.0488056,7.724,0.0,0.386,38.634,253.022,0.8858898,3,0,17,8.264,0.139263970450272,6,393.546,4,0,28,93.858,288.23,39.571,0.659,-6.205,0.49,-4.573,12.243,4.02,16.646,6.62,-1.878,265.054,251.858,40.384,17,8,0,0,0,0.0,0.0,624.127,0,1222.452,44.241,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.40416411512553585,0.2088181261481935,0.6331904470300062,0.3913655848132272,False,,,,
ATP-HTVS-05A72EDFB57A,38883,m_270004cbb____12219716____10544606,38883-2,10,-5.97314811529865,-6.16864811529865,-70.8662796281026,-46.9344320297241,-32.9983291625977,-13.9361028671265,5.024094581604,0.1955,-0.213326718403523,-0.647785559791045,-1.3787779642603,5.25,0,0.0107832,0,0,1,-5.179,1,0.034918,6.574,2.0,0.267,77.234,88.02,0.8096205,3,0,21,8.965,0.0251698604648153,5,392.884,4,1,28,100.0,488.818,61.315,-0.161,-7.67,0.607,-2.611,14.42,4.333,20.82,11.795,-4.582,457.5,363.037,43.547,21,7,0,0,0,0.0,0.0,688.537,1,1237.557,34.465,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,6,6,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9730557256582976,0.9491733006736068,0.9840783833435395,0.9680955296999387,False,,,,
ATP-HTVS-05E9E2FC066B,70657,rxn502b____EMOL5415347____EMOL30488121____EMOL49839592,70657-1,167,-4.72622512874464,-4.90802512874464,-59.4569042870394,-40.36194896698,-30.2023811340332,-10.1595678329468,2.65188765525818,0.1818,-0.135035003678418,-0.441708450705191,-1.0375113086747,8.0,0,0.0110764,0,0,1,-6.695,1,0.0136654,4.433,1.0,1.171,89.994,199.403,0.8531388,3,0,22,8.754,0.0119749805510937,6,463.581,6,0,35,100.0,432.862,70.004,-0.405,-6.699,0.567,-2.852,15.375,4.33,22.734,12.373,-4.736,346.249,173.925,49.758,22,9,0,0,0,0.0,0.0,722.259,0,1438.206,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,8,8,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7287201469687692,0.6999387630128597,0.5511328842620943,0.6845682792406613,False,,,,
ATP-HTVS-0659C124A83C,70241,rxn102a____EMOL29932549____EMOL50155899,70241-1,647,-3.45404571440084,-3.51094571440084,-47.529841060372,-37.09876537323,-31.0531406402588,-6.04562473297119,3.50474190711975,0.0569,-0.119105024634512,-0.365928370797608,-0.790888881555692,6.45,0,0.0116513,0,0,1,-4.991,1,0.0265293,6.042,2.0,0.252,75.864,284.633,0.7642181,3,0,18,8.543,0.0025758243378287,8,411.93,5,0,29,100.0,361.241,57.449,-0.357,-7.796,0.598,-2.748,15.184,4.653,21.841,11.674,-5.456,471.389,525.026,45.944,18,10,0,0,1,0.0,0.0,782.89,0,1376.036,61.152,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.224739742804654,0.22351500306184935,0.3594611145131659,0.251316595223515,False,,,,
ATP-HTVS-069ABDEDA86E,60193,m_282030aaa____21929760____22360182____21965376,60193-1,324,-4.26179409221933,-4.32369409221933,-61.8340585265105,-45.3148756027222,-35.9303894042969,-9.38448619842529,5.61153650283813,0.0619,-0.125346885065274,-0.406075247633513,-0.941549854246471,7.25,0,0.0124522,0,0,1,-6.735,-2,0.0304561,6.743,2.0,0.581,116.923,272.732,0.7672065,1,0,22,8.014,0.0001114599096579,6,452.558,7,0,34,94.925,433.738,80.601,-1.025,-8.093,0.716,-3.153,16.642,4.628,24.017,13.09,-6.456,192.319,92.118,50.671,22,11,0,0,1,0.0,0.0,823.392,0,1492.902,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5180649112063687,0.7789344764237599,0.43233312921004285,0.5791794243723208,False,,,,
ATP-HTVS-06CA19E03C57,93825,rxn502b____EMOL711278____EMOL30488121____EMOL109645890,93825-1,326,-4.2587937861896,-4.3561937861896,-52.7624347732222,-40.5100598335266,-34.6630096435547,-5.84705018997192,3.02007818222046,0.0974,-0.125258640770282,-0.405789370374397,-0.94088700248877,7.5,0,0.0154147,0,0,0,-6.687,-1,0.0793646,10.396,2.0,0.98,91.507,224.556,0.8635184,3,0,22,8.33,0.580325004948501,5,452.555,6,0,34,100.0,372.02,80.012,-0.737,-5.515,0.524,-1.127,14.524,4.413,23.717,13.08,-4.765,1343.202,680.543,46.762,22,8,0,0,0,0.0,0.0,688.083,0,1361.824,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.516840171463564,0.41579914268218005,0.4317207593386405,0.4695039804041641,False,,,,
ATP-HTVS-06E5BAB39855,49667,m_270004bbb____24790256____24720860,49667-4,61,-5.39055779577526,-5.99815779577526,-64.8122088300706,-45.5990753173828,-33.4939346313477,-12.1051406860352,11.6458263397217,0.6076,-0.185881303302595,-0.571086255075971,-1.23430104248101,4.7,0,0.0100883,0,0,1,-5.714,1,0.0096493,3.477,2.0,0.064,65.489,112.437,0.8529696,3,0,21,8.531,0.254013092692696,5,405.926,4,0,29,100.0,454.213,43.756,-0.115,-6.803,0.683,-2.325,14.154,4.68,19.783,10.422,-3.879,591.243,434.419,42.537,21,9,0,0,0,0.0,0.0,658.859,1,1252.685,26.72,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,6,6,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9099816289038579,0.8609920391916718,0.9308022045315371,0.899448867115738,False,,,,
ATP-HTVS-071084F9408F,96642,rxn502a____EMOL1018066____EMOL45981693____EMOL2873214,96642-1,301,-4.35035063556848,-4.41975063556848,-61.5973101102697,-44.4668731689453,-37.0340194702148,-7.43285369873047,3.35433459281921,0.0694,-0.135948457361515,-0.431609447959631,-0.974162093383331,7.0,0,0.0094788,0,0,1,-5.194,1,0.0115428,4.056,1.0,-0.046,44.442,318.563,0.8293575,3,0,18,8.536,0.102830746556414,9,430.592,5,0,32,100.0,375.485,51.225,-0.011,-6.81,0.727,-2.214,14.584,4.91,21.363,10.727,-4.408,936.175,509.648,48.69,18,9,0,0,1,0.0,0.0,738.49,1,1425.221,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5566442131047152,0.771586037966932,0.5621555419473362,0.6222290263319045,False,,,,
ATP-HTVS-0715C99C3A28,99362,rxn512b____EMOL493827____EMOL49851977____EMOL2873214,99362-1,315,-4.31020815903779,-4.35330815903779,-55.3897642554351,-40.33447265625,-32.2513580322266,-8.08311462402344,1.60792720317841,0.0431,-0.153936005679921,-0.467440376703035,-0.994922596316552,5.5,0,0.013424,0,0,2,-4.256,1,0.0102659,3.54,2.5,0.761,99.554,172.133,0.852616,2,0,17,7.781,0.0015738140434555,7,414.952,5,0,28,79.882,271.492,75.847,0.222,-6.664,0.471,-5.755,13.482,3.399,20.393,11.153,-2.666,70.086,128.104,40.149,17,8,0,0,1,0.0,0.0,647.814,1,1220.556,104.635,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5376607470912431,0.5333741579914268,0.741579914268218,0.5771586037966931,False,,,,
ATP-HTVS-0743B9964B99,20417,WXDL_14____AG3393____LN00173385____BT9925,20417-1,306,-4.32395435766192,-4.37785435766192,-51.9132670064163,-40.4021892547607,-32.7935256958008,-7.60866355895996,6.98209619522095,0.0539,-0.135123573676935,-0.428990605505349,-0.968251247224693,7.0,0,0.0116332,0,0,1,-5.379,1,0.0265543,6.0,1.5,1.191,98.237,249.621,0.8039127,3,0,22,8.417,0.001147871418312,5,428.508,5,0,32,95.173,358.058,67.901,-0.337,-7.139,0.654,-3.555,14.203,4.129,22.293,12.376,-5.017,289.215,211.801,47.676,22,6,0,0,0,0.0,31.043,736.959,0,1355.91,31.043,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5431720759338641,0.391304347826087,0.552357624004899,0.4994488671157379,False,,,,
ATP-HTVS-07D9286D8737,76898,rxn502b____EMOL18624763____EMOL13728749____EMOL725587,76898-1,358,-4.23957689882345,-4.32897689882345,-55.5601222637043,-42.033215045929,-34.7590293884277,-7.27418565750122,6.30406904220581,0.0894,-0.12469343820069,-0.403958333461985,-0.936641453054156,8.5,0,0.0149342,0,0,1,-5.251,1,0.0177069,5.12,2.0,0.867,94.594,258.584,0.7804752,3,0,22,8.071,0.0031776136218696,7,452.555,6,0,34,96.351,451.742,82.713,-0.555,-7.965,0.581,-2.966,16.409,4.225,25.162,14.909,-5.188,313.162,156.033,52.274,22,8,1,0,1,0.0,0.0,804.919,1,1480.538,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,6,6,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5045927740355175,0.541334966319657,0.42498469075321493,0.4996938150642989,False,,,,
ATP-HTVS-07F3737128F1,86945,rxn502b____EMOL532087____EMOL44466703____EMOL49839592,86945-2,836,-2.91614400004075,-2.91614400004075,-37.65744136832,-32.3780698776245,-29.5976791381836,-2.78039073944092,2.59460115432739,0.0,-0.0911295000012733,-0.289318128000481,-0.653004132692332,6.0,0,0.0086676,0,0,0,-7.683,-1,0.0353682,6.832,1.0,0.963,95.102,187.333,0.840539,1,0,22,8.649,0.0088839728104213,4,420.513,5,0,32,100.0,409.795,69.049,-0.756,-6.067,0.738,-1.157,14.233,4.889,20.612,10.65,-6.519,1241.776,625.172,46.078,22,7,0,0,1,0.0,0.0,692.231,1,1319.671,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.14819350887936314,0.04654011022657685,0.15615431720759337,0.1192896509491733,False,,,,
ATP-HTVS-08126335CB19,67841,m_271304bca____21474272____9304626,67841-4,1014,-2.40929881919301,-4.37599881919301,-49.2760243651721,-41.578745007515,-41.8210906982422,0.242345690727234,7.43184328079224,1.9667,-0.0669249671998058,-0.220981372564454,-0.525643910616096,5.0,1,0.008718,0,0,1,-7.32,-1,0.0153463,4.872,2.0,-0.038,96.34,171.755,0.7975165,1,0,24,8.802,0.000725923021521,9,481.59,5,0,36,88.883,542.993,69.62,-0.771,-6.317,1.109,-2.293,17.563,4.823,23.711,11.227,-6.529,76.35,43.163,53.234,24,12,0,0,2,0.0,0.0,811.088,3,1546.905,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.11083894672382119,0.28536436007348437,0.0906307409675444,0.1591549295774648,False,,,,
ATP-HTVS-081D95190B15,78402,rxn503b____EMOL530803____EMOL13728749____EMOL313110234,78402-3,20,-6.07449494060147,-6.68749494060147,-72.9698357861518,-47.7470779418945,-33.9549026489258,-13.7921752929688,8.14723205566406,0.613,-0.184075604260651,-0.590428819292616,-1.35093622273824,4.5,0,0.0107944,0,0,1,-6.285,0,0.0335372,6.691,3.0,1.225,108.238,54.104,0.8119461,3,0,22,8.923,0.0041128101627859,5,433.484,4,0,33,100.0,523.017,73.538,-0.525,-7.795,0.863,-2.966,15.524,4.867,23.332,12.825,-5.056,232.479,179.655,47.122,22,8,0,0,0,0.0,36.706,722.064,1,1334.772,36.706,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9779546846295162,0.964482547458665,0.9234537660747091,0.9630128597672993,False,,,,
ATP-HTVS-08266C4344A3,88675,rxn503b____EMOL495084____EMOL13728749____EMOL313110234,88675-4,70,-5.33799910271163,-5.96549910271163,-66.2000393142394,-43.3743715286255,-31.5502910614014,-11.8240804672241,3.57116484642029,0.6275,-0.161757548567019,-0.518842889559968,-1.1871433617629,4.5,0,0.0120505,0,0,1,-6.527,0,0.0208931,5.112,3.0,1.319,107.24,51.457,0.8679436,3,0,22,8.989,0.0071263258725238,5,445.443,4,0,33,95.771,377.662,72.016,-0.138,-6.196,0.716,-3.556,13.226,4.492,22.07,11.895,-4.24,237.596,466.187,43.01,22,7,0,0,0,0.0,110.437,646.796,0,1250.664,110.437,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9014084507042254,0.8854868340477648,0.8089406001224739,0.878138395590937,False,,,,
ATP-HTVS-0852D38F8C28,46851,m_2430bbb____22528438____13420474,46851-1,1301,-1.52630325310868,-1.57050325310868,-40.9668901617089,-37.5314581394196,-34.0223922729492,-3.50906586647034,2.42232942581177,0.0442,-0.0448912721502554,-0.14543029486138,-0.337203199967841,5.75,0,0.0090275,1,0,1,-6.197,1,0.0353008,7.03,1.25,0.929,96.178,265.199,0.8499645,3,0,22,8.69,0.0027386516507344,3,474.989,6,0,34,93.998,279.231,78.373,-0.112,-4.643,0.729,-3.795,14.575,4.437,22.013,11.91,-4.444,197.185,370.458,48.696,22,6,0,0,0,23.351,0.0,712.124,0,1400.189,71.515,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.03674219228413962,0.0906307409675444,0.026331904470300063,0.050826699326393145,False,,,,
ATP-HTVS-08590B5C6743,87873,rxn505a____EMOL5415347____EMOL313123100____EMOL539496,87873-1,127,-4.88985591725625,-4.95055591725625,-65.5046489240446,-47.656361579895,-34.7961311340332,-12.8602304458618,3.30299472808838,0.0607,-0.143819291684007,-0.465918674043213,-1.08030632793461,7.25,0,0.012391,0,0,1,-5.775,1,0.0223983,5.763,2.0,0.901,100.882,163.479,0.7599471,3,0,24,8.802,0.0008855005595982,4,448.523,6,0,34,100.0,563.097,78.66,-0.685,-8.828,0.811,-2.69,17.399,4.821,25.058,14.533,-6.015,272.982,134.511,53.424,24,8,0,0,1,0.0,0.0,827.458,1,1482.677,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7850581751377832,0.87630128597673,0.6601347213717085,0.7874464176362522,False,,,,
ATP-HTVS-086F5E4227DC,20162,WXDL_15E____QS5063____LN00213588____BT4994,20162-1,147,-4.91629733977056,-4.95659733977056,-54.2576435533922,-38.2649068832397,-29.5706634521484,-8.69424343109131,2.26065874099731,0.0403,-0.196651893590822,-0.575013624495748,-1.16530979906813,4.5,0,0.0065719,0,0,1,-5.448,1,0.0672732,8.944,1.0,0.923,94.001,226.051,0.7927822,3,0,17,8.226,8.27186202149e-05,5,347.477,3,0,25,96.279,329.956,44.083,-0.311,-7.185,0.712,-3.576,12.758,4.195,18.196,8.837,-6.047,317.239,245.206,40.738,17,6,0,0,1,0.0,0.0,684.737,0,1189.239,34.729,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7930189834660135,0.4800979791794244,0.9632578077158603,0.7331904470300061,False,,,,
ATP-HTVS-08A6E1F87809,61538,m_282030aaa____21929760____22360182____21961622,61538-1,373,-4.18003369774354,-4.23493369774354,-56.382920881429,-38.8999238014221,-32.713809967041,-6.1861138343811,2.02304863929749,0.0549,-0.130626053054486,-0.414711867587195,-0.936023488339947,6.0,0,0.0151483,0,0,1,-5.544,0,0.0123759,4.151,3.5,0.572,92.781,265.124,0.8137596,3,0,22,7.922,0.0102328080791803,8,426.563,6,0,32,100.0,383.099,71.255,-0.514,-7.099,0.683,-3.078,15.297,4.358,24.203,13.79,-4.542,325.803,162.851,47.445,22,9,0,0,1,0.0,0.0,741.004,0,1392.284,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.48132271892222905,0.5725658297611758,0.5015309246785058,0.5127372933251685,False,,,,
ATP-HTVS-093491EAEBEC,53250,m_282030aaa____21896940____22360182____21941646,53250-1,521,-3.78030398240935,-3.84640398240935,-50.4945348347977,-35.1280508041382,-29.0188961029053,-6.10915470123291,2.25124669075012,0.0661,-0.114554666133617,-0.367438023856535,-0.840720032321361,6.0,0,0.0156429,0,0,1,-6.306,0,0.0269358,6.111,3.5,0.536,104.314,168.609,0.8380516,3,0,22,8.001,0.0045995961901612,5,464.972,6,0,33,96.889,345.242,71.745,-0.327,-6.525,0.688,-3.424,15.069,4.598,24.79,13.59,-4.58,253.272,434.659,46.857,22,9,0,0,0,0.0,46.98,717.576,0,1386.631,99.411,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.32761788120024493,0.33190447030006126,0.3086344151867728,0.3251071647274954,False,,,,
ATP-HTVS-09A5DA8CBD66,30690,m_282030aaa____21930822____22360182____21967972,30690-2,324,-4.32064354787896,-4.40184354787896,-60.6444571175641,-40.2500038146973,-28.9854946136475,-11.2645092010498,2.45054173469543,0.0812,-0.123446958510827,-0.403803186601462,-0.948477150276478,7.0,0,0.0126698,0,0,2,-5.107,1,0.0021258,1.806,2.0,0.623,45.615,378.815,0.8234766,3,0,22,8.021,0.0080713516207544,6,468.644,6,0,35,100.0,356.914,50.247,0.249,-7.543,0.913,-4.172,15.659,4.908,23.641,11.735,-3.592,227.581,122.25,51.606,22,11,0,0,0,0.0,0.0,781.343,0,1534.589,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5407225964482547,0.741579914268218,0.4078383343539498,0.5744029393753827,False,,,,
ATP-HTVS-09A833AE3D1D,90339,rxn501b____EMOL5415347____EMOL44466703____EMOL728493,90339-1,547,-3.68111560471429,-3.74121560471429,-49.8120821041142,-38.2392191886902,-33.484619140625,-4.75460004806519,1.989661693573,0.0601,-0.122703853490476,-0.38126940173915,-0.836389574358076,6.5,0,0.0095516,0,0,1,-5.359,1,0.0139989,4.228,1.0,1.211,62.7,130.079,0.8364516,3,0,22,8.859,0.024772329262329,3,416.909,5,0,30,100.0,429.701,57.444,0.206,-6.954,0.603,-2.744,14.174,4.348,20.698,11.491,-4.482,628.366,688.692,45.842,22,5,0,0,0,0.0,0.0,680.513,0,1276.933,58.033,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.28536436007348437,0.30434782608695654,0.3992651561543172,0.3138395590936926,False,,,,
