raw_generation_id,parent_candidate_id,parent_structure_hash,generation_method,generator_version,reaction_or_operation,reaction_smarts,building_block_id,building_block_smiles,attachment_atom_index,raw_smiles,generation_error,qc_status,rejection_reason,generated_candidate_id,canonical_smiles,warning_count
RAW-00087,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OMe,[*:1]OC,15,COc1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,,accepted,,ATP-GEN-5B181CEC3CBB,COc1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,0.0
RAW-00088,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,15,CCOc1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,,accepted,,ATP-GEN-4F2C1F13F2B2,CCOc1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,0.0
RAW-00089,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(C#N)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-1D00A6D32604,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(C#N)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00090,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(C(F)(F)F)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-F059A897CC1D,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(C(F)(F)F)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00091,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(C(N)=O)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-6B0668F08621,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(C(N)=O)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00092,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(S(N)(=O)=O)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-ECC1E16DB301,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(S(N)(=O)=O)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00093,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,15,CN(C)c1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,,accepted,,ATP-GEN-5F57191A6982,CN(C)c1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,0.0
RAW-00094,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Ph,[*:1]c1ccccc1,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(-c4ccccc4)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-9B2C715097D8,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(-c4ccccc4)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00095,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_pyrimidinyl,[*:1]c1nccnc1,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(-c4cnccn4)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-F2A02EE359A3,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(-c4cnccn4)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00096,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(CO)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-206D7DCB170E,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(CO)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00097,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(CCO)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-30CE7C880712,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(CCO)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00098,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,15,COC(=O)c1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,,accepted,,ATP-GEN-A4B3DA23E5F9,COC(=O)c1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,0.0
RAW-00099,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_cPr,[*:1]C1CC1,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(C4CC4)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-2A0B93BD0836,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(C4CC4)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00100,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_morpholine,[*:1]N1CCOCC1,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(N4CCOCC4)ccc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-B19F8A3C856D,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(N4CCOCC4)ccc3nc2SCc2ccccc2)cc1,0.0
RAW-00101,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(F)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-682B9656BDB3,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(F)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00102,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Cl,[*:1]Cl,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(Cl)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-6086EAB55CD7,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(Cl)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00103,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Br,[*:1]Br,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(Br)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-6121CFFF3B72,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(Br)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00104,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me,[*:1]C,16,Cc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,,accepted,,ATP-GEN-85CC2556A6C7,Cc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,0.0
RAW-00105,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Et,[*:1]CC,16,CCc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,,accepted,,ATP-GEN-5789C72E0C6E,CCc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,0.0
RAW-00106,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_iPr,[*:1]C(C)C,16,CC(C)c1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,,accepted,,ATP-GEN-D0AEE101CC4E,CC(C)c1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,0.0
RAW-00107,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OMe,[*:1]OC,16,COc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,,accepted,,ATP-GEN-1C2367667137,COc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,0.0
RAW-00108,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,16,CCOc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,,accepted,,ATP-GEN-FBA790EB97C5,CCOc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,0.0
RAW-00109,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C#N)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-417172D65AEA,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C#N)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00110,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C(F)(F)F)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-0F83499026D7,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C(F)(F)F)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00111,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C(N)=O)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-9C8AE038EDD0,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C(N)=O)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00112,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(S(N)(=O)=O)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-BE6AAB754E2D,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(S(N)(=O)=O)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00113,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,16,CN(C)c1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,,accepted,,ATP-GEN-4DE675F62D15,CN(C)c1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,0.0
RAW-00114,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Ph,[*:1]c1ccccc1,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(-c4ccccc4)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-6B02AC456E50,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(-c4ccccc4)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00115,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_pyrimidinyl,[*:1]c1nccnc1,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(-c4cnccn4)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-840E4DE1558A,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(-c4cnccn4)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00116,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(CO)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-22DD9C7BE9EF,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(CO)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00117,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(CCO)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-9A21BEAB1206,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(CCO)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00118,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,16,COC(=O)c1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,,accepted,,ATP-GEN-A368FD1489FB,COC(=O)c1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,0.0
RAW-00119,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_cPr,[*:1]C1CC1,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C4CC4)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-18CB15A9049C,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C4CC4)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00120,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_morpholine,[*:1]N1CCOCC1,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(N4CCOCC4)cc3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-3CA35D221279,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(N4CCOCC4)cc3nc2SCc2ccccc2)cc1,0.0
RAW-00121,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,17,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(F)c3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-A0AD46590CE1,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(F)c3nc2SCc2ccccc2)cc1,0.0
RAW-00122,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Cl,[*:1]Cl,17,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(Cl)c3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-B9896EAB127D,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(Cl)c3nc2SCc2ccccc2)cc1,0.0
RAW-00123,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Br,[*:1]Br,17,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(Br)c3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-7A09946D3816,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(Br)c3nc2SCc2ccccc2)cc1,0.0
RAW-00124,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me,[*:1]C,17,Cc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,,accepted,,ATP-GEN-83963B27D9CD,Cc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,0.0
RAW-00125,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Et,[*:1]CC,17,CCc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,,accepted,,ATP-GEN-62980B244EE3,CCc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,0.0
RAW-00126,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_iPr,[*:1]C(C)C,17,CC(C)c1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,,accepted,,ATP-GEN-F0615C474B1A,CC(C)c1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,0.0
RAW-00127,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OMe,[*:1]OC,17,COc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,,accepted,,ATP-GEN-2168501FE5B2,COc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,0.0
RAW-00128,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,17,CCOc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,,accepted,,ATP-GEN-2CAD1F7F2D62,CCOc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,0.0
RAW-00129,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,17,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(C#N)c3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-1E38DA7FDC29,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(C#N)c3nc2SCc2ccccc2)cc1,0.0
RAW-00130,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,17,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(C(F)(F)F)c3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-8A306D50DD79,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(C(F)(F)F)c3nc2SCc2ccccc2)cc1,0.0
RAW-00131,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,17,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(C(N)=O)c3nc2SCc2ccccc2)cc1,,accepted,,ATP-GEN-C75EDE66A34C,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(C(N)=O)c3nc2SCc2ccccc2)cc1,0.0
