generated_candidate_id,parent_candidate_id,parent_structure_hash,generation_method,generator_version,generator_config,random_seed,reaction_or_operation,reaction_smarts,building_block_id,building_block_smiles,attachment_atom_index,canonical_smiles,inchikey,murcko_scaffold,generation_timestamp,provenance_hash,parent_alias,parent_source,parent_htvs_identity,MW,cLogP,TPSA,HBD,HBA,rotatable_bonds,formal_charge,ring_count,fractionCSP3,pains_alerts,structural_warnings,warning_count,sa_like_proxy,scaffold_retention,parent_similarity,novelty_vs_parent,nearest_htvs1633_id,nearest_neighbor_similarity,novelty_vs_htvs1633,nearest_generated_similarity,internal_diversity_contribution,property_tractability,cheap_screening_score,screening_pool_rank
ATP-GEN-B300EB647C08,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,14,CN(C)c1cccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc12,QHKQUNJGABOPNJ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,39f8f421b139f333e29f7353234c19f5b4ff4010717d638b1997bafe7ba01c70,IN-2,confirmed_reference_pose,not_claimed,472.7020000000003,3.5012000000000008,37.18,2,3,10,2,4,0.27586206896551724,,,0,3.585,True,0.7592592592592593,0.2407407407407407,ATP-HTVS-8BC83C5D0DE9,0.4117647058823529,0.5882352941176471,0.7818181818181819,0.21818181818181814,0.7127777777777777,0.7429298871063577,37
ATP-GEN-7A898D5E996B,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,5,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1C(F)(F)F,DUEGODGYAVYOKF-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,bfcc4116457d8dd374e1f52f1494d5f4a004820120e9e5c449605a3becbabc19,IN-2,confirmed_reference_pose,not_claimed,497.6300000000001,4.454000000000003,33.94,2,2,9,2,4,0.25,,,0,3.5,True,0.75,0.25,ATP-HTVS-E4F433E7DDB9,0.34177215189873417,0.6582278481012658,0.8928571428571429,0.1071428571428571,0.7222222222222222,0.7421614426361263,38
ATP-GEN-D0AEE101CC4E,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_iPr,[*:1]C(C)C,16,CC(C)c1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,IMSBHFZDTJMZBS-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,c040f039295f1cab9dbeba771db124c229a6bfd86ea16de4e53b10379ede9a92,IN-2,confirmed_reference_pose,not_claimed,471.7140000000001,4.558600000000004,33.94,2,2,10,2,4,0.3,,,0,3.585,True,0.7636363636363637,0.23636363636363633,ATP-HTVS-BCEA86BEEC0A,0.3611111111111111,0.6388888888888888,0.8571428571428571,0.1428571428571429,0.7127777777777777,0.7417619047619048,39
ATP-GEN-3C9700D3899F,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2C(F)(F)F)cc1,UGYQKBKMVYHFSE-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,b74838231addab53546174fb529a1cc43fe4b9a6f3f4e0ad2d4615cf903118c0,IN-2,confirmed_reference_pose,not_claimed,497.63000000000005,4.454000000000004,33.94,2,2,9,2,4,0.25,,,0,3.5,True,0.6101694915254238,0.38983050847457623,ATP-HTVS-27050A3A08BE,0.4426229508196721,0.5573770491803278,0.7636363636363637,0.23636363636363633,0.7222222222222222,0.7413743997350555,40
ATP-GEN-417172D65AEA,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C#N)cc3nc2SCc2ccccc2)cc1,DRHVFKCNVJBYIR-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,a1b25e8e7fc8c371d96180a6c0a54e6d223c06c59d12e45141cc7cb7a7426216,IN-2,confirmed_reference_pose,not_claimed,454.64300000000014,3.3068800000000023,57.730000000000004,2,3,9,2,4,0.21428571428571427,,,0,3.4299999999999997,True,0.75,0.25,ATP-HTVS-30920D5A25EC,0.3815789473684211,0.618421052631579,0.8596491228070176,0.14035087719298245,0.73,0.7407368421052631,41
ATP-GEN-5789C72E0C6E,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Et,[*:1]CC,16,CCc1ccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc2c1,QZQOOMSKODJALE-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,5aee17ff3d61a1e170053757450eafadda423fa17a9bd8cbb9251e5d2e04c5df,IN-2,confirmed_reference_pose,not_claimed,457.6870000000001,3.997600000000003,33.94,2,2,10,2,4,0.27586206896551724,,,0,3.55,True,0.8076923076923077,0.1923076923076923,ATP-HTVS-BCEA86BEEC0A,0.37681159420289856,0.6231884057971014,0.8490566037735849,0.15094339622641506,0.7166666666666667,0.7406125239267158,42
ATP-GEN-0F83499026D7,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C(F)(F)F)cc3nc2SCc2ccccc2)cc1,RICAMMHEEBHJDZ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,7d5b680ab477fcdcfc567d5c60a0fe18298e09849a110b5baeeb76112509c1d6,IN-2,confirmed_reference_pose,not_claimed,497.6300000000001,4.454000000000003,33.94,2,2,9,2,4,0.25,,,0,3.5,True,0.75,0.25,ATP-HTVS-BCEA86BEEC0A,0.375,0.625,0.8596491228070176,0.14035087719298245,0.7222222222222222,0.7404970760233918,43
ATP-GEN-B23607590C79,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,24,CN(C)c1ccccc1CSc1nc2ccccc2cc1C[NH2+]Cc1ccc(C[NH+](C)C)cc1,CXHJXMQXWWSNNW-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,8e3cc70d34d46fbae8c2f3f33aa333c9d3d94e8f0583e2284646cc3472ea6d5f,IN-2,confirmed_reference_pose,not_claimed,472.7020000000003,3.5012000000000016,37.18,2,3,10,2,4,0.27586206896551724,,,0,3.585,True,0.7592592592592593,0.2407407407407407,ATP-HTVS-8BC83C5D0DE9,0.4117647058823529,0.5882352941176471,0.8,0.19999999999999996,0.7127777777777777,0.740202614379085,44
ATP-GEN-6121CFFF3B72,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Br,[*:1]Br,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(Br)cc3nc2SCc2ccccc2)cc1,CFDLFPFCMBDNPC-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,5e8c3a3cca21f65c678d007f4c2e3cf7011aedb745fafa9261e26dc7d25c4b6e,IN-2,confirmed_reference_pose,not_claimed,508.5290000000001,4.197700000000004,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True,0.7924528301886793,0.2075471698113207,ATP-HTVS-A693217A85AE,0.39705882352941174,0.6029411764705883,0.8518518518518519,0.14814814814814814,0.7338888888888888,0.7395882352941177,45
ATP-GEN-CEF1B6FE2CCD,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,24,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2CO)cc1,RPSCBDWZSUDLQA-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,4d04495b6cd403d6dd58fff247150a16486fdcf4ac3a6aa5d9a1fb7c772e0705,IN-2,confirmed_reference_pose,not_claimed,459.65900000000016,2.927500000000001,54.17,3,3,10,2,4,0.25,,,0,3.55,True,0.7735849056603774,0.2264150943396226,ATP-HTVS-55C340552E65,0.38235294117647056,0.6176470588235294,0.8518518518518519,0.14814814814814814,0.7166666666666667,0.7390849673202615,46
ATP-GEN-CC29550C6AE8,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,12,CN(C)c1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,BLKABRSNYFUNRC-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,fc613174321dc63f0436d9245d98779662fe27213a1399dfa3dc363b5c0e893a,IN-2,confirmed_reference_pose,not_claimed,472.7020000000002,3.5012000000000034,37.18000000000001,2,3,10,2,4,0.27586206896551724,,,0,3.585,True,0.6206896551724138,0.3793103448275862,ATP-HTVS-27050A3A08BE,0.45,0.55,0.7592592592592593,0.2407407407407407,0.7127777777777777,0.7386666666666666,47
ATP-GEN-A4BC1598FB65,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,6,CN(C)c1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2ccccc2nc1SCc1ccccc1,CDIPALNKRPOWAU-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,bf00a214c649493d6c5d280c1ef6772ab8b68a20106558e869d66b75f7b3ef87,IN-2,confirmed_reference_pose,not_claimed,472.70200000000017,3.5012000000000034,37.18,2,3,10,2,4,0.27586206896551724,,,0,3.585,True,0.7777777777777778,0.2222222222222222,ATP-HTVS-7F7812FC41A5,0.35443037974683544,0.6455696202531646,0.8888888888888888,0.11111111111111116,0.7127777777777777,0.738336146272855,48
