generated_candidate_id,parent_candidate_id,parent_structure_hash,generation_method,generator_version,generator_config,random_seed,reaction_or_operation,reaction_smarts,building_block_id,building_block_smiles,attachment_atom_index,canonical_smiles,inchikey,murcko_scaffold,generation_timestamp,provenance_hash,parent_alias,parent_source,parent_htvs_identity,MW,cLogP,TPSA,HBD,HBA,rotatable_bonds,formal_charge,ring_count,fractionCSP3,pains_alerts,structural_warnings,warning_count,sa_like_proxy,scaffold_retention
ATP-GEN-4591467978E5,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,26,CN(C)c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccc(C[NH+](C)C)cc2)cc1,GXXRIGCYSVMARJ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,53955eadf57cf44a3d8145d16ebd0c9b5dc6844a649e68efbab07c2467e76c80,IN-2,confirmed_reference_pose,not_claimed,472.7020000000003,3.5012000000000008,37.18,2,3,10,2,4,0.27586206896551724,anil_di_alk_E(186),PAINS:anil_di_alk_E(186),1,3.585,True
ATP-GEN-1CA82290E2E6,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Ph,[*:1]c1ccccc1,26,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(-c3ccccc3)cc2)cc1,GSIIIRKMMIEHIZ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(-c3ccccc3)cc2)cc1,2026-08-28,9537cfbf39e592fef156b87bd4e3826c03526dfa737375dc90f0f1a502597588,IN-2,confirmed_reference_pose,not_claimed,505.73100000000017,5.102200000000005,33.94,2,2,10,2,5,0.18181818181818182,,,0,3.8699999999999997,False
ATP-GEN-BE208966EB72,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_pyrimidinyl,[*:1]c1nccnc1,26,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(-c3cnccn3)cc2)cc1,VRMLWPPDHXPPMH-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(-c3cnccn3)cc2)cc1,2026-08-28,5b1900b4f56bd12271b8e58be3aaaedd2bfcb49cf43d8ad05f25e5d23e249480,IN-2,confirmed_reference_pose,not_claimed,507.70700000000016,3.8922000000000034,59.72,2,4,10,2,5,0.1935483870967742,,,0,3.8699999999999997,False
ATP-GEN-053635F8CC97,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,26,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(CO)cc2)cc1,YWFYRTQSGQXFFJ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,bb7de95a8f1a8cc444c2f9cfba746bacf9154e1b412426ad94c8b944e7f46405,IN-2,confirmed_reference_pose,not_claimed,459.65900000000016,2.927500000000001,54.17,3,3,10,2,4,0.25,,,0,3.55,True
ATP-GEN-5F2335BE14F8,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,26,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(CCO)cc2)cc1,IKBGOVRKPGMFOM-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,c098917431ad52d192e2b3d5db88d1feba4b0da4bee9f719177bf44870865857,IN-2,confirmed_reference_pose,not_claimed,473.6860000000002,2.9700000000000015,54.17,3,3,11,2,4,0.27586206896551724,,,0,3.705,True
ATP-GEN-B1C8CF046851,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,26,COC(=O)c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccc(C[NH+](C)C)cc2)cc1,DQTDNIJWPWTELF-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,0bb22020bee8a9749890b611e80bd68e7ead974a5e8da27f866f194baf985c59,IN-2,confirmed_reference_pose,not_claimed,487.6690000000003,3.221800000000001,60.239999999999995,2,4,10,2,4,0.2413793103448276,,,0,3.62,True
ATP-GEN-5304756D015D,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_cPr,[*:1]C1CC1,26,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(C3CC3)cc2)cc1,GMHLGWLKKLOFMO-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(C3CC3)cc2)cc1,2026-08-28,18910d3f0ee42dc7122ade904e7bcf3c4c3cdcae8c7a5aa7b2c3ac140e21b11c,IN-2,confirmed_reference_pose,not_claimed,469.6980000000002,4.312600000000004,33.94,2,2,10,2,5,0.3,,,0,3.765,False
ATP-GEN-7D5ABBD24167,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_morpholine,[*:1]N1CCOCC1,26,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(N3CCOCC3)cc2)cc1,XMSALLRFTALFJY-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(N3CCOCC3)cc2)cc1,2026-08-28,d32ac10bc164d58ec8924f33d280732441be812928aba6f263afd4a87f2dbf54,IN-2,confirmed_reference_pose,not_claimed,514.7390000000004,3.2718000000000025,46.41,2,4,10,2,5,0.3225806451612903,anil_di_alk_E(186),PAINS:anil_di_alk_E(186),1,3.8699999999999997,False
ATP-GEN-566236D2793F,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1F,SYDFEALFBLTVDH-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,8fb09970873c9012e69298cc8f48841a35bac90682ab31e5dc1257094b30abbc,Hit3,internal_historical_structure,unresolved,486.63500000000033,2.4590200000000006,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True
ATP-GEN-DEA20B0585C1,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Cl,[*:1]Cl,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1Cl,DCTVWIXCHPJJRC-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,c1b4ef0bb0c0db8c6829e1a47503c2077fc4fa4fc1b1d0b0afbacee634a197cc,Hit3,internal_historical_structure,unresolved,503.0900000000004,2.973320000000001,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True
ATP-GEN-2E2FC3EBD828,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Br,[*:1]Br,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1Br,FLKLWTRPPPCONN-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,67ed97e385d04d0e79f48a38431a696ce2a5b705464ec53d9b0e04101e2b4bb3,Hit3,internal_historical_structure,unresolved,547.5410000000004,3.082420000000001,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True
ATP-GEN-59B55F2E6CC7,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me,[*:1]C,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1C,ZNNXPDJNAFKRQF-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,70f39076bb02897b1260e2d221bd5f9de0997883268848f1861966ccd571c522,Hit3,internal_historical_structure,unresolved,482.67200000000037,2.6283400000000006,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,3.9150000000000005,True
ATP-GEN-F03FEF416047,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Et,[*:1]CC,2,CCc1cc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)ccc1C,DRRAVDDMCYGWGT-WJOKGBTCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,8a4c0cb99680c6fced5f4b8cb28653eef3d262bc608fa8a9eebac63762b2957e,Hit3,internal_historical_structure,unresolved,496.69900000000035,2.882320000000001,59.099999999999994,3,2,10,2,5,0.34375,,,0,4.069999999999999,True
ATP-GEN-22DA6C8E1635,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_iPr,[*:1]C(C)C,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1C(C)C,INAMQJVYSLHDCD-WJOKGBTCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,a4aef293ebff838afc0e3ca19291a42b20036812780e657144f0ade76cef5d07,Hit3,internal_historical_structure,unresolved,510.7260000000004,3.4433200000000017,59.099999999999994,3,2,10,2,5,0.36363636363636365,,,0,4.1049999999999995,True
ATP-GEN-2418F1CF306E,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OMe,[*:1]OC,2,COc1cc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)ccc1C,FCUFXDXAAXVNCQ-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,d105599aff5c5b200deec91ecbe3d37ee2493498168f0d602f3759c87a2fedaa,Hit3,internal_historical_structure,unresolved,498.67100000000033,2.328520000000001,68.33,3,3,10,2,5,0.3225806451612903,,,0,4.069999999999999,True
ATP-GEN-8A40BA621A60,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,2,CCOc1cc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)ccc1C,YHJRREHSDPWEAR-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,43e24e941284b178553633b35b8b3b1bb4453b01441da1da8c622e7e0fa11775,Hit3,internal_historical_structure,unresolved,512.6980000000003,2.7186200000000014,68.33,3,3,11,2,5,0.34375,,,0,4.2250000000000005,True
ATP-GEN-7D19A1D856E8,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1C#N,GQSGVPXIILBUIY-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,2fab77765b8cf8f9ff9a5b32905746c15d05b07c684f9bede3020facec22e4db,Hit3,internal_historical_structure,unresolved,493.65500000000037,2.1916,82.88999999999999,3,3,9,2,5,0.2903225806451613,,,0,3.95,True
ATP-GEN-BEF602E69539,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1C(F)(F)F,IAOQGJBZUSZUMR-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,26af8af6561b5a896b4479fd40465a42aeb6d2d689216c3f4bbc53303536b879,Hit3,internal_historical_structure,unresolved,536.6420000000004,3.338720000000002,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,4.02,True
ATP-GEN-2392CFDF447C,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1C(N)=O,DQOYHXYQBOIEHN-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,c8782777f8716e31b950c5126f371d4489bdb3df4500fcb8e05bf6331606b4fd,Hit3,internal_historical_structure,unresolved,511.6700000000004,1.418820000000001,102.19,4,3,10,2,5,0.2903225806451613,,,0,4.1049999999999995,True
ATP-GEN-FD1FCECEBA48,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1S(N)(=O)=O,ZAHBFTFQJBTSIJ-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,d40cb5080619333eeeb2e0778f7b0f36e1ec5242f24d200f1e999668dcb577dd,Hit3,internal_historical_structure,unresolved,547.7250000000004,0.9673200000000028,119.25999999999999,4,4,10,2,5,0.3,,,0,4.14,True
ATP-GEN-5DEF04ACDBD9,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1N(C)C,RAGIWFHSZHPTFG-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,0b5620a7b44284af05d7ef3f3f2a2515ff73178a1275ee5474d9090c1bd1d4f4,Hit3,internal_historical_structure,unresolved,511.7140000000004,2.3859200000000014,62.339999999999996,3,3,10,2,5,0.34375,,,0,4.1049999999999995,True
ATP-GEN-D4B56A79387B,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Ph,[*:1]c1ccccc1,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1-c1ccccc1,RJFMKIOYKXFBGJ-UUWRZZSWSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3cccc(-c4ccccc4)c3)n2)cc1,2026-08-28,0fefef07d86e17f168e4eb3a526993d86f31de07691f234040a72ff739b82a5b,Hit3,internal_historical_structure,unresolved,544.7430000000004,3.9869200000000022,59.099999999999994,3,2,10,2,6,0.25,,,0,4.390000000000001,False
ATP-GEN-E14498B9B1D6,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_pyrimidinyl,[*:1]c1nccnc1,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1-c1cnccn1,YSMGOJQRXOWLNY-WJOKGBTCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3cccc(-c4cnccn4)c3)n2)cc1,2026-08-28,73ba30b3ebb134e1128a88de6019e9223542f076b9e43d53ee30732edce9b22a,Hit3,internal_historical_structure,unresolved,546.7190000000004,2.7769200000000005,84.88,3,4,10,2,6,0.2647058823529412,,,0,4.390000000000001,False
ATP-GEN-4D0CCFF3E9CF,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1CO,ZKGNXZQXSMTKKM-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,75df7bd622311f1b12aca70243adc3d10d893afd0bf78295497d3a99bec3d313,Hit3,internal_historical_structure,unresolved,498.6710000000004,1.8122200000000004,79.33,4,3,10,2,5,0.3225806451612903,,,0,4.069999999999999,True
ATP-GEN-6378A2E2D83B,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1CCO,AGOMLQSPCAWWRX-WJOKGBTCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,565e9c5274ec681f06bd52d12ece66f814568014d15c849fd3dd10798e69e1d6,Hit3,internal_historical_structure,unresolved,512.6980000000004,1.8547200000000008,79.33,4,3,11,2,5,0.34375,,,0,4.2250000000000005,True
ATP-GEN-8F70FC9A8BCC,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,2,COC(=O)c1cc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)ccc1C,RQQUQTDOYAKDIK-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,4d3eb3c55388c815bd015a38caf160399d2aeb13aa293ddec1ff5d459714a3c7,Hit3,internal_historical_structure,unresolved,526.6810000000004,2.1065200000000006,85.4,3,4,10,2,5,0.3125,,,0,4.14,True
ATP-GEN-F28FD66F510E,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_cPr,[*:1]C1CC1,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1C1CC1,ZKBUSCYLLDPRRD-WJOKGBTCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3cccc(C4CC4)c3)n2)cc1,2026-08-28,c3ac8549d23016a437c73a86d319efe0f1619dc009d73e253af507dc0f2c8677,Hit3,internal_historical_structure,unresolved,508.71000000000043,3.1973200000000013,59.099999999999994,3,2,10,2,6,0.36363636363636365,,,0,4.285,False
ATP-GEN-9430E62025DE,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_morpholine,[*:1]N1CCOCC1,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1N1CCOCC1,WMIKUXMXZZUNCY-JGCGQSQUSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3cccc(N4CCOCC4)c3)n2)cc1,2026-08-28,552372557d9e02bb015cb19db784378452bebc5d5bd69d17ce5bdf0f2f87993c,Hit3,internal_historical_structure,unresolved,553.7510000000003,2.1565200000000013,71.57,3,4,10,2,6,0.38235294117647056,,,0,4.390000000000001,False
ATP-GEN-123857AE2E38,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,3,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)c(F)c1,AGYHOARBDNSGQU-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,9a0bec655cea48d886e795482424d243adfd5f7cc7d80276e8991a7c1abcf029,Hit3,internal_historical_structure,unresolved,486.63500000000033,2.4590199999999998,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True
