canonical_id,compound_code,canonical_smiles,scaffold,vina_affinity,global_rank,percentile,scaffold_relative_rank,scaffold_size,chemical_space_cluster,vina_pose_count,pose_sha256,signature,cached
ATP-HTVS-8FAC22D1DEE3,83011,CN(Cc1ccccc1)C(=O)c1cc(Nc2ccccc2C[NH+](C)C)cs1,O=C(NCc1ccccc1)c1cc(Nc2ccccc2)cs1,-6.666,1455,10.633066994468344,2,2,160,9,2952e325a84f16a440b9fd319efd55657f66fefa91be21719a5d7c227d29235e,250b5af96975f21b95a2df5c5e8651bef528d2d5342e76dbcf0f5cb118cc2a44,True
ATP-HTVS-F41DED161E75,76578,CN(CC(=O)Nc1c(N(C)[C@@H](C#N)c2ccccc2)cnc2ccccc12)c1ccccc1,O=C(CNc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12,-6.665,1456,10.571604179471416,2,2,127,9,3b49c488c851c117520c333344293eb673f7c5b877f27ad96335540b6a3f3d4d,ca1e6e2fa4f161a0cbbdc953bf28a6c4054dadf66f924729aa165535cc867947,True
ATP-HTVS-E624AA265EBA,86593,C[NH2+]CC[C@@H](N[C@@H](C)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1)c1ccccc1,O=c1c2ccccc2cc(CNCc2ccccc2)n1-c1ccccc1,-6.655,1457,10.51014136447449,4,4,428,9,19899e035154fa072e667daefc4a7c22fe16b4685bb0824915c7e9282c9ee44b,5284fd141f5e67760424e1af6730607dfa9f263d845849dcf753195dc97d8f40,True
ATP-HTVS-0BEF59EEEAC9,79426,O=C1CN(Cc2cccc(C(=O)NCCO)c2)[C@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.652,1458,10.448678549477563,6,63,55,9,3d96f2589c4c553ee23c2440e67def6ce4fd6ace1d9a4010929ee340ceadf63c,cc4504ca3719efba3e4ae62b70624873670165266348c18b921d4c2a5d364323,True
ATP-HTVS-A6CB9DE84F6F,84034,CN(c1cc2ccccc2nc1NC(=O)c1ccccc1OCC[NH+](C)C)[C@H](C#N)c1ccccc1,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,-6.646,1459,10.387215734480638,25,26,35,9,a3047627bd0be082abfb19583437f7b1378be353af4fe48d9999511e6b8aeda7,f9b24481a11758e22feed61254dbc4542ac41c0adc5c529066a5a2511d8e9b21,True
ATP-HTVS-2ECA33AB7628,73634,C[NH+](C)Cc1cccc(CNc2ccsc2C(=O)N(CC[NH3+])c2ccccc2)c1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,-6.643,1460,10.32575291948371,19,21,72,9,b99c7f66ca506296e050dc5f8c979eda2276f17cff2c6dba2f56f05d1c4fe786,5b7dd51002ed3343fa7fe896d0e6e0c864143833702d32f5dfaf287249be81c0,True
ATP-HTVS-FDB0F1EC6F74,93059,CSCCNC(=O)c1cccc(CN2CC(=O)Nc3ccccc3[C@@H]2c2ccccc2)c1F,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.636,1461,10.264290104486784,7,63,123,9,b75395d57174c66cfec46a3298705f0af85b14f29ee7368e1147fe5f41e187ee,7e97505ee2ffb34277bac144b514a214a04fd58bb7297bbaf059decdb69e628c,True
ATP-HTVS-4DC88D9567D5,69986,CN(c1c(NC(=O)c2ccccc2C[NH+](C)C)c[nH+]c2ccccc12)[C@@H](C#N)c1ccccc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-6.632,1462,10.202827289489857,46,48,36,9,ec23c21ca52972f66730528eea110077014e97710486d9956506c608d8337615,e3b31564f1bc1e6d9635244b7560d693eaa3e3bdc9d60efedce08e7861da7d01,True
ATP-HTVS-D3D42427DD6F,94017,CN(C(=O)[C@](C)(O)c1ccccc1)c1ccncc1NCc1cccc(C[NH+](C)C)c1,O=C(Cc1ccccc1)Nc1ccncc1NCc1ccccc1,-6.628,1463,10.141364474492931,4,5,56,9,aabe5621ab5b6110e710da62124857e44e44caeba054d82b2da71004e800bd14,8c44f9e5189929287e9770781489d8bb55a690c38c09e55033fc06025cb3ebec,True
ATP-HTVS-F666156B37DE,83426,CN(C(=O)c1sccc1NCc1ccc(C[NH+](C)C)cc1)c1ccc(Cl)cc1N,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,-6.627,1464,10.079901659496004,20,21,76,9,ad7b07ffc57a4e1c51db126b46e2f78f2f202fab941bb75a64c5845ab8fac772,5c4911fae495fa695ef9ce8b670bf70fbfa9234136ffefd6117b036aefeab0f8,True
ATP-HTVS-EB500473345C,44738,CC[N@@H+](Cc1ccc(C[NH+](C)C)cc1)Cc1nc2ccccc2c(-c2ccccc2)c1C(=O)OC,c1ccc(C[NH2+]Cc2cc(-c3ccccc3)c3ccccc3n2)cc1,-6.619,1465,10.018438844499078,3,4,417,9,f191b64601fc870d7224020341b48462c5ccb0a80314690e388b07190d024884,1c721da0372eaab2812f1127668077e92a5e68c8440d25ca8aab135b9e539a99,True
ATP-HTVS-0852D38F8C28,46851,CN(Cc1ccc(C[NH+](C)C)cc1)C(=O)Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,O=C(NCc1ccccc1)Nc1c(-c2ccccc2)c2ccccc2[nH]c1=O,-6.618,1466,9.956976029502151,1,1,907,9,0aa12a8471a40b6731ec0a3f51cfcb0ca72c0eaa65ee621a2bd5122d049c1ba4,9becd2c39838e4200b92b83347ad79fb6e7c654f459f405e80b02395aed1b435,True
ATP-HTVS-602F8E6702A7,98337,CN(Cc1ccc(N2CC[NH+](C)CC2)cc1)c1c(C(=O)N(CC#N)c2ccccc2)[nH]c2ccccc12,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccc(N2CC[NH2+]CC2)cc1,-6.61,1467,9.895513214505225,1,1,726,9,932698cc08feb65a273eb632b2f4a8aa853177b56569837184bf04f3cfd3f568,1b19e8e02c5baf2f6d37f4e5de41db84951a63b7f82faf1daf0832c525fc2cd4,True
ATP-HTVS-A86A798575A4,98241,C[NH+](C)Cc1ccc(Cn2c(-c3ccccc3)nc3c(F)cccc3c2=O)cc1,O=c1c2ccccc2nc(-c2ccccc2)n1Cc1ccccc1,-6.603,1468,9.834050399508298,3,4,574,9,79e37e2145dc89338afd7833367445e5536673f5fb585a79c8831d8adca46e8c,b68ea2d47f1235c773b101efc6b25acebffa4d54cf9eaa3d45398ea83ae414fc,True
ATP-HTVS-CE0C62FD8EFC,70435,CNc1ccc([C@H](C)N2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.602,1469,9.772587584511372,8,63,486,9,bcf9048c5025f4220c549cbe8b5ca59ca1b30aacbbfec4e7fd585a1d1f1fa8f0,fa8698cbb8dfeb7358522fc1b34f47dd2ba30b2f832bb66e1127673b7c406cd9,True
ATP-HTVS-313D067647DC,54849,Cc1c(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc(F)cc1[N+](=O)[O-],O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.59,1470,9.711124769514445,9,63,305,9,46d9842e64398b9e4e6185a9f4ae4dc7b081b0c79e61bbc9430944948c9ab73d,bc2acfa804fd7f232aac8169a1e94fc0d9388a3191e4101d5cc056673aad8db7,True
ATP-HTVS-BAF1AE5D2B14,74082,O=C1CN(Cc2ccc(C(=O)NCCF)cc2)[C@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.59,1470,9.711124769514445,9,63,55,9,bbcc201a6e49777a24fb37f1b4390dbd8975cc03fdf766be9ed8b250a46afb04,3269e7770034a72cb0f7de69541704790ab32bd588c040475616d109f1bee269,True
ATP-HTVS-FC30DD28CEC3,23971,COCC[N@H+](C)Cc1ccc(C[N@@H+](C)Cc2nc3ccccc3c(-c3ccccc3)c2Cl)cc1,c1ccc(C[NH2+]Cc2cc(-c3ccccc3)c3ccccc3n2)cc1,-6.585,1472,9.588199139520592,4,4,379,9,a6212ad5bd49dcdcf71453377fffc1be4f06fc14ea8600e0f339ee39929d044d,b0cd03d0c8b54590d85f8c42ab362b0f1972b2da240305ac08f3900663fbf32c,True
ATP-HTVS-E14A9B461B4E,20705,Cc1c(F)cccc1-c1cc(CC[NH2+]Cc2ccccc2)n(C(=O)[C@@](C)(N)c2ccccc2)n1,O=C(Cc1ccccc1)n1nc(-c2ccccc2)cc1CC[NH2+]Cc1ccccc1,-6.584,1473,9.526736324523666,6,6,19,9,21de35e4952baf02891ccbb94536b1b7ad1f87468f4ed05495f8785417caf2ac,7bb54b8031f1867c88a8cd32676a173e0a103b2feae7a1df60fd20b359973d6e,True
ATP-HTVS-F13E60D2EE86,44546,COCC[N@@H+](C)Cc1ccc(C[N@H+](C)Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1,-6.578,1474,9.465273509526739,8,9,399,9,eace0baad9f43bd86d014c09e2613693759a779d022f513f472662c695ac5e81,cf69c05c55bdc8e83b6ce6cec5811b8c3582c74bbaa7d11cfbaad00f406e2aae,True
ATP-HTVS-9F37D3A44946,93826,CCN(c1c(CN(C)C(=O)c2ccc(C[NH+](C)C)o2)sc2ccccc12)[C@H](C#N)c1ccccc1,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccco1,-6.577,1475,9.403810694529813,1,1,601,9,8338c3352aa9828480c6b3a320e7057d6fd6c02bf3badcc2f8facf604e803f33,c7242c0d858f3370aaa629f7fbdf9394760f1670db8ab1686522d6b785155d04,True
ATP-HTVS-E0074D38582E,55073,O=C([O-])CCc1cccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)c1,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,-6.572,1476,9.342347879532886,8,10,74,9,9b384324fb3da7068ae1634fad9c545995720aac207b71cc0f6eeb527882db62,8dbd66a93c62805f28ac55f34207a5aa9ec604efa5f800f3774e9cb907586dca,True
ATP-HTVS-63A2B85F1850,85570,CN(Cc1sc2ccccc2c1NCc1ccc(NCCO)cc1)C(=O)c1cccc(C#N)c1,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccccc1,-6.567,1477,9.28088506453596,8,8,26,9,4818fb4aa3a4b16547777e91af6779b098e9e3bd4c350df5855cca0309de71ab,be3afe994897845918528f7813e325cc773eba890e0319376a70667930387291,True
ATP-HTVS-6E162A247368,73633,CCCN(C(=O)c1sccc1NCc1cccc(C[NH+](C)C)c1)c1ccccc1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,-6.564,1478,9.219422249539033,21,21,72,9,91d78d28fba3ba180a84c6cb8bb255b1dd450be12b3d58faa1189747976dfba1,b6d13ef93adf2ebca184142d7e54e4e7f6c80f01b7bf47b8e66c3fc6fafd2780,True
ATP-HTVS-21B7BD60A2C7,81347,CNc1cccc(Nc2c(C(=O)N(c3ccccc3)[C@H](C)C#N)cnc3ccc(F)cc23)c1,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,-6.564,1478,9.219422249539033,6,7,858,9,5b556b8770bfc20ec4e7b5086fa52aa4474502933cbe98fc71c73c28e14e65db,761aad9a6bb52de113c31bf512d70060ac1dd5b9b1628d822c206d3145fcbbc1,True
ATP-HTVS-44A2C719C105,82307,CN(C(=O)c1cscc1NCc1cccc(C[NH+](C)C)c1)c1ccc(C#N)cc1,O=C(Nc1ccccc1)c1cscc1NCc1ccccc1,-6.561,1480,9.09649661954518,3,3,14,9,06bf8ce8ea0fe870cea2f2b732433f1cfbd37661aa927df8d0fd32c7a91adca7,e0a286c177f755568b51afe03721c7caf621954fd01a9b89cc4aed7302bdc064,True
ATP-HTVS-9C2287A2D630,61441,C[NH+](C)CC[C@H]([NH2+]Cc1cn(Cc2ccccc2)nc1-c1ccc(Cl)cc1)c1cccnc1,c1ccc(Cn2cc(C[NH2+]Cc3cccnc3)c(-c3ccccc3)n2)cc1,-6.558,1481,9.035033804548254,1,1,611,9,ff18dd488c45b837d5b91b80869408427d5b60d08a887116d2210dba10404b09,b7b862c90b5cb3179c4c3d3aceef549024163ff361f5c98da53d17ce8a5a60f5,True
ATP-HTVS-005EEA24BFEA,69987,CN(c1cc2ccccc2nc1NC(=O)c1ccccc1C[NH+](C)C)[C@H](C#N)c1ccccc1,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,-6.544,1482,8.973570989551316,26,26,35,9,96dc28c43b16032fc018449143e68719fcf16b359e72847c52b1b8e890d98318,9df762f02737d663f1dfba41de587057f5a7d3577ef4bb81aad1c3e277b6d9e7,True
ATP-HTVS-16140744D8E5,56385,Cc1ccc(CN2C(=O)c3ccccc3N[C@H]2c2ccccc2I)cc1,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,-6.544,1482,8.973570989551316,4,5,118,9,62c26cfa5dbaae10ff3c064ca4a1ddaef9e5444d08d4d58cfddf96ee89ef1d84,cbfc55755666157df57a80ea3a555c0d36c9a8a837dc56a14baf7f38cc8776b9,True
ATP-HTVS-3B52AE15A314,74081,O=C1CN(Cc2cccc(C(=O)NCCF)c2)[C@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.543,1484,8.850645359557463,11,63,55,9,5b97fe797c98635d1d07246f8949ab65a25c5c248434b6063ab0c8d9d217a801,05a0cec42090794b633d8a240cc7708eaa9ecd1d48ae31208a784a5e491451c4,True
ATP-HTVS-394457ED9ABE,67073,CCOCCN(CC)Cc1ccc(C[N@@H+](C)Cc2cn(-c3ccccc3)nc2-c2cccnc2)cc1,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2cccnc2)cc1,-6.539,1485,8.789182544560536,2,2,817,9,8c941a4da738eaf671d0a2cf4cb3ce7ed59df95e2ad879b5550a1d50825db4b0,7cdbefbc692f4c02e1a3ba13bcd76a2f96125b377c0241e18b9e87b3b937c0a3,True
ATP-HTVS-BBA3AD223423,28035,O=C1CN(Cc2ccc(F)cc2Br)[C@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.538,1486,8.72771972956361,12,63,92,9,0ec923dbcbd796f94cda19269f3939a00ed9f847f46b52b3b7a861de35c0f56b,8227c5a908394c45379a722d70e35f8d24bf6c357cdb996f9a4ca2bf6710e9fd,True
ATP-HTVS-49CF595ADD5C,20834,C[NH+](C)Cc1ccc(-n2c3ccccc3c(=O)n2Cc2ccccc2)cc1,O=c1c2ccccc2n(-c2ccccc2)n1Cc1ccccc1,-6.534,1487,8.666256914566684,1,1,777,9,2e5a097ea2a2fa8d24c43ade7a789ad158b99521a857c29faf4f1d072323c202,df28ecec7bb69bae74ca30ce3cfd306d4f78f911bb94c281377cfbb60bf192f6,True
ATP-HTVS-5D5A320A0101,84833,CN(C)[C@H](C(=O)Nc1c[nH+]c2ccccc2c1N(C)[C@H](C#N)c1ccccc1)c1ccc(Cl)cc1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,-6.519,1488,8.604794099569757,14,14,324,9,81a806a15cb0cbdadbe378fff9a96d6e63cfd34ec28d97970444723b20697e0e,b03a85de8f2fd8740fc4cdb114a83eefd0290ce71bdffa984045d9178d5e713e,True
ATP-HTVS-8E7556763F42,90403,C[NH+](C)Cc1ccccc1N1c2ccccc2C(=O)N[C@@H]1c1ccc(Cl)c(Cl)c1,O=C1NC(c2ccccc2)N(c2ccccc2)c2ccccc21,-6.517,1489,8.54333128457283,2,2,640,9,ab73a218bf96f74c5b6d7c676a7ab37af223071f0a862e78ec00b429cab56145,39b7ac077dc3f5afe8c4637423add36ea04ba1e7f18b7091ccfb77d0843fcdb2,True
ATP-HTVS-5DB20AD11BEB,83713,C[NH+](C)Cc1cccc(Nc2c(C(=O)N(CC#N)c3ccccc3)c(=O)[nH]c3ccccc23)c1,O=C(Nc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O,-6.515,1490,8.481868469575904,3,5,148,9,62ed5fb5b4392c5bd039daf8872613c0f2c49807f9073d2ca395ae8f7f126565,61daa313708ae32c0f68e5b708f38ca0808a332c7f8df1aa448b19480a2a1440,True
ATP-HTVS-B51F80196405,56163,CNC(=O)c1ccc(CN2CC(=O)Nc3ccc(Br)cc3[C@@H]2c2ccccc2)cc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.511,1491,8.420405654578978,13,63,18,9,be6201d4757fb7de272e4c0ff7f03acbbfc8aa9d1f8913b079c013f46af92b83,ecfe449690553277458d825a2820726f1ae35d0e17e2dc1408feee731cef32fd,True
ATP-HTVS-E366C71D7075,82403,CC[NH+](CC)[C@H](C(=O)Nc1c(N(C)[C@@H](C#N)c2ccccc2)cnc2ccccc12)c1ccccc1,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12,-6.505,1492,8.35894283958205,15,16,127,9,08dd61bcdbbf2020b11896f92068d29d67d3bb1697cee092f64120710151d88f,be5fb604f64557238667780d12e401cdabea271681b687193a309f802af7a730,True
ATP-HTVS-4C091C5F609D,74754,CC[NH+](CC)Cc1ccc(CNc2c(C(=O)N(C#N)c3ccccc3)sc3ccccc23)cc1,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1,-6.503,1493,8.297480024585123,14,18,771,9,a283911f817e0dfb4e8cccf6c417c6b29974187ca3fbe7512773837b977d3f00,092fa61b0b6ab265f11c684e8a442c5a789c78c64558f091733947ffef3bd6fa,True
ATP-HTVS-028F2DC4E032,96994,C[NH+](C)Cc1ccc(Cn2c(-c3ccccc3Br)nc3cccc(F)c3c2=O)cc1,O=c1c2ccccc2nc(-c2ccccc2)n1Cc1ccccc1,-6.502,1494,8.236017209588198,4,4,917,9,64fe4b21b270fee3f6567d79a4e732b3c20ac4d481e532c8e318073d3611543f,ead436d76b1b40c313a331e294baa6399bc81ca33e622ba7bb335cd6277e84a7,True
ATP-HTVS-5CEF79319D6B,72323,C[NH+](C)Cc1ccc(C(=O)Nc2c(N(CC#N)Cc3ccccc3)cnc3ccccc23)cc1,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,-6.502,1494,8.236017209588198,26,28,181,9,69318808242ad8a0ff361a2e5b4ae83477d92c1d77c89a0f48b6a60faabcc1c9,fa46b446cb034fb78a062c86e24206b4625e374de05db6ef780b7d127aa22f98,True
ATP-HTVS-9CE7151F0CF5,20835,C[NH+](C)Cc1cccc(-n2c(=O)c3ccccc3n2Cc2ccccc2)c1,O=c1c2ccccc2n(Cc2ccccc2)n1-c1ccccc1,-6.489,1496,8.113091579594345,1,1,608,9,0849bc34e85d840087168fd1bfbeaa23f33b347fa3e7dda78007b2e81957be4d,e16f679537b75b498fdf6134a15d84b44e7552a50f7fa1fbfd8f3d3d8674e683,True
ATP-HTVS-90D8E935D6BA,70531,CN(C(=O)c1sc2cc(F)ccc2c1NCc1ccc(C[NH+](C)C)cc1)c1ccccc1C#N,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1,-6.485,1497,8.051628764597417,15,18,93,9,97320e2a658a10dbe38bcfb5646306d05767b8695f4d4447374e5df81626e4d9,d68e548d5c930bdbdbf71b2011bc6ce32c29e74ece38c9935d6219836d262a62,True
ATP-HTVS-E1C6EE43BDB1,58563,CNc1ccc(CNc2nc3ccccc3nc2N(C)Cc2ccc(C[NH+](C)C)cc2)cc1,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-6.482,1498,7.990165949600492,40,41,441,9,951b9dfe929db5e2f3090a9c12fbad1b983942241a3c2768129a25596daf753b,e7ee8f0dd57586cc36dca4b03382b00eb0268b4e748aab9c34b077b8c93bc8d5,True
ATP-HTVS-A27D1CDFC59C,12003,CC[N@H+](Cc1ccc(CN(C)C)cc1)Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1,-6.481,1499,7.928703134603565,9,9,593,9,b9331c5a177d04af293844dea813e4a3d7f2ca395e75a1bf46c882e916602015,131042c1467b80e00d4e408e02cf4fba073708327c08a1e4a64d565ed52255c3,True
ATP-HTVS-71D6C35FE659,77570,C[C@H](C(=O)Nc1c(N(CC#N)c2ccccc2)cnc2ccccc12)c1ccc(Cl)cc1,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12,-6.481,1499,7.928703134603565,5,9,86,8,88e8aa3a03dcea785974434e0554fde1edf92c158d354b23f3bb3b4abd524d80,b938c02581ee8956b2001e89ccc6b6afe85a367cab3025fe1019fdb654c63947,True
ATP-HTVS-BF6C9643780C,85186,C[NH+](C)[C@@H](C(=O)Nc1cnc2ccccc2c1N(CC#N)c1ccccc1)c1ccccc1,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1,-6.479,1501,7.805777504609712,8,8,86,9,1e1aa959e6cac7c7b3d2256e4e14db5cd11081925183dc6147b4761c3f74ac61,805f44a06988a61efff6de5f5860ee4a3b306a35b5319267260e8d82bdb9ed0a,True
ATP-HTVS-2E4BDA1C28D9,99937,CN(Cc1ccccc1C[NH+]1CCCC1)c1c(C(=O)N(CC#N)c2ccccc2)[nH]c2ccccc12,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1C[NH+]1CCCC1,-6.467,1502,7.744314689612786,1,1,834,9,fc7a478418397490182eff53d8199e9f02086090cec1dfd50e3f26d115f80493,8b61cfe0eccb8b661aa513692751dec9e31ae7d4e4decbd90f34c8b5b3e8c52c,True
ATP-HTVS-CEF12CE4FD32,29538,Cc1cccc(C#CCN2CC(=O)Nc3ccc(Br)cc3[C@@H]2c2ccccc2)c1,O=C1CN(CC#Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.466,1503,7.682851874615859,1,1,482,9,aec689f86c2896605873b91086c5e5db2a080842cc28838e259ff33c1ae708ae,1c5cc9fab43eeb010bedd3a651f2bb394df6a5ceb883bc9726bc4639049eb86a,True
ATP-HTVS-B685FDB22E51,6466,CN(Cc1ccccc1C[NH+](C)C)C(=O)Cc1nn(Cc2ccccc2)c(=O)c2ccccc12,O=C(Cc1nn(Cc2ccccc2)c(=O)c2ccccc12)NCc1ccccc1,-6.465,1504,7.621389059618933,2,3,218,9,3afd5b31ae9a989f100f4e56da9a0d30b3ea91c59ab3c8c4e0bb10cb91f33dfe,3d05a328aee1840b2dc18594ab0fcad7b2d1ab88c9b15dd1a5ea82fd3de99df2,True
ATP-HTVS-2641D0EED03A,61889,Cc1ccc(CN2C(=O)c3ccccc3N[C@H]2c2ccccc2)cc1,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,-6.448,1505,7.559926244622006,5,5,118,9,1ba9331dd50bfac65876a39e011cac04e34c1bc550354dd473c38e8720d03bb8,e1088fa3c76ee07afe9de05c3464c9d6fb7cf420d8303612b99902fa117110e8,True
ATP-HTVS-26104959C4F1,79713,C[NH2+]CCc1ccc(Nc2cnc3ccccc3c2NC(=O)[C@H](Br)c2ccccc2)cc1,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12,-6.442,1506,7.49846342962508,6,9,852,9,1d8598019889e537147233a7f6366a38a54957630c65382b5dd2d539b4c57c39,2d89215c44876e97db2f92b3851f84344760ea5a6816f012041063cb1752183f,True
ATP-HTVS-2912F4F66BA1,81186,CN(C(=O)c1[nH]c2ccccc2c1Nc1ccc(CC[NH+](C)C)cc1)[C@H](C#N)c1ccccc1,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1Nc1ccccc1,-6.441,1507,7.437000614628153,2,2,354,9,1410ba3cb758cd86c2856fbb1129a6a3ba0e4f8f0cce72a0c782e0eb10c3d872,ae108b0681e16576a6e72dd1e4350ebea986e1c0f24fd30f929dff1cf0ae6d66,True
ATP-HTVS-E5655BB07D18,88386,CN(C)Cc1ccccc1C(=O)Nc1c[nH+]c2ccccc2c1N(C)Cc1ccc(F)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-6.437,1508,7.375537799631227,47,48,430,9,23ee6c9388f3f3b2f2350bb95d4ba36855743e179a4f7fa9a5fd460c0ba21f16,91b793b2e963d87a76829b33a48e19bc6a962b9f151335b22b4067a2dbce02f6,True
ATP-HTVS-FBE624773B31,69761,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC#N)c2ccccc2)cnc2ccccc12,O=C(Nc1c(Nc2ccccc2)cnc2ccccc12)c1ccccc1,-6.431,1509,7.3140749846343,6,7,34,9,29556c9d96d959d758676d64637148f59d66d48e1ccb97ffdad71d77942097ca,2ceb5f99701beca5c0977f6293517c93a253906ff1d5c75debdad3c2b29d583d,True
ATP-HTVS-43E54E69D2FC,49761,O=C1CN(Cc2ccc(F)cc2Cl)[C@H](c2ccccc2F)c2cc(Cl)ccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.41,1510,7.2526121696373735,14,63,7,9,c52849dbc07c43fe6f41ebf693e02c56da70d681c338d622fa020f24aeb57f0f,e308506b08cb7d2b2e8234d15ef3f7e0d45bba391c2f8714d7d57829b72b4bf7,True
ATP-HTVS-DF95DE08029D,59970,O=C1CN(Cc2ccc(F)c(F)c2)[C@H](c2ccccc2F)c2cc(Cl)ccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.399,1511,7.191149354640447,15,63,7,9,72aa81b393981cd062c906b643a220c5c3cce1f62645baa604f036c2a312e743,ef120e6ea282789453755db19fef65a7b6cae6c5b7061bec6bd02c896de5977e,True
ATP-HTVS-53CB9D69C030,33121,C=CC[N@H+](C)Cc1ccc(CN(C)Cc2cn(-c3ccccc3)nc2-c2cccc(Cl)c2)cc1,c1ccc(CNCc2cn(-c3ccccc3)nc2-c2ccccc2)cc1,-6.391,1512,7.1296865396435205,3,3,753,9,76efb7b134d5b808316c57e3ac0f873373578e505b3662e291be9d262c9c5698,727a160211e98547320302bf9520bf61c59904399ac1ad14c8198a8341e95a37,True
ATP-HTVS-C3768FC48E4A,87394,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC[NH3+])c2ccccc2)cnc2ccccc12,O=C(Nc1c(Nc2ccccc2)cnc2ccccc12)c1ccccc1,-6.38,1513,7.068223724646594,7,7,34,9,475b1dd3193b62b329476a2012a13a743d0e7185812cdae45b7215a65c93287a,7568de728ff513962cbefd091a3da0f23e73580d5c14acf1a2bfc72acadb12c1,True
ATP-HTVS-1ACF073F315C,44323,O=C([O-])CCCc1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccc(Cl)cc2)cc1,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,-6.377,1514,7.0067609096496675,9,10,74,9,20d32fc88afb1d748d9aaa5d61b91341e30bf927df9c6a082031033bf9f91449,4be2f218aa06fd4c08d9b73f81c6ffbdcc5f7eeef7db5278df816f0f7feb65ce,True
ATP-HTVS-64A2B9E187D2,31651,C[NH+](C)CCOc1cccc(CN2CC(=O)Nc3ccc(Cl)cc3[C@H]2c2ccccc2F)c1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.362,1515,6.945298094652729,16,63,7,9,0b30cf8b06cb628778e1578c9999d3cd8ddd7944b3c385625771ccb9f56c6cf2,ca780475b14aae793ab9417d267b3691a6b205d34d33f205a1e8ae3b23663171,True
