canonical_id,canonical_smiles,glide_docking_score,structure_valid,ligand_prepared,vina_available,pose_qc_pass,failure_category,failure_reason,terminal_status
ATP-HTVS-C2A68E9F7CC7,CNS(=O)(=O)Cc1ccc(C[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,-5.27344187307121,True,True,True,True,,,success
ATP-HTVS-C2B7985A0F3E,CN(C)Cc1cc(CNC(=O)Cn2c(COc3ccc(Cl)cc3)nc3ccccc32)ccc1F,-1.89602568145125,True,True,True,True,,,success
ATP-HTVS-C302107B3554,C[NH+](C)Cc1ccc(CNc2c(NC(=O)c3ccc(Cl)c(F)c3)c[nH+]c3ccccc23)cc1,-5.11823752682086,True,True,True,True,,,success
ATP-HTVS-C31215E10DA6,C[NH+](C)Cc1cccc(Nc2c(C(=O)N(CCO)c3ccccc3)c(=O)[nH]c3ccccc23)c1,-1.69145997331556,True,True,True,True,,,success
ATP-HTVS-C36315435956,C[C@@H]([NH2+]Cc1ccncc1OCc1ccccc1)c1cccc(OCC[NH+](C)C)c1,-5.57643667589892,True,True,True,True,,,success
ATP-HTVS-C36F7D03654F,CN(C(=O)Cc1cccc(F)c1)c1cc(NCc2cccc(C[NH+](C)C)c2)cc[nH+]1,-3.92056252497989,True,True,True,True,,,success
ATP-HTVS-C3768FC48E4A,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC[NH3+])c2ccccc2)cnc2ccccc12,-3.35011967294826,True,True,True,True,,,success
ATP-HTVS-C384A8554A98,O=C(Cc1ccc(O)cc1)Nc1c[nH+]c2ccccc2c1NCc1ccc(NCCO)cc1,-4.48305828387813,True,True,True,True,,,success
ATP-HTVS-C39BEF6539AB,CN(C(=O)c1cc(CC(=O)Nc2ccccc2)nc2c(F)cccc12)c1ccccc1,-4.31685156247328,True,True,True,True,,,success
ATP-HTVS-C3A30B83BBDA,CN(c1c(NC(=O)c2ccc(C[NH+]3CCCC3)cc2)c[nH+]c2ccccc12)[C@@H](C#N)c1ccccc1,-4.22063932831933,True,True,True,True,,,success
ATP-HTVS-C3FA166C1ADD,O[C@H](C[NH2+]Cc1c(OCc2ccccc2)ccc2ccccc12)c1c(F)cccc1F,-5.58366280221691,True,True,True,True,,,success
ATP-HTVS-C3FD34132B6A,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(N(CC#N)c2ccc(Cl)cc2)c2ccccc12,-3.79369634306654,True,True,True,True,,,success
ATP-HTVS-C40016FC0CB2,CN(Cc1ccc(F)cc1)C(=O)c1sc2ccccc2c1NCc1ccc(NCCO)cc1,-3.33282165450451,True,True,True,True,,,success
ATP-HTVS-C4138656EE80,CN(C)Cc1cccc(CNc2nc3ccccc3nc2N[C@H](CCC#N)c2ccccc2)c1,-2.31996789636805,True,True,True,True,,,success
ATP-HTVS-C445C351F9C8,C[NH+](C)Cc1cc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)ccc1Cl,-5.13308090245661,True,True,True,True,,,success
ATP-HTVS-C4778BDFFC37,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1F,-4.68613605229959,True,True,True,True,,,success
ATP-HTVS-C4893C1BFF55,CC(=O)N(c1ccccc1)c1nc(C[NH2+]Cc2ccccc2C[NH+](C)C)cs1,-4.99523382378739,True,True,True,True,,,success
ATP-HTVS-C4C9929F3284,[NH3+][C@H](C#Cc1cc2ccccc2nc1NC(=O)C#Cc1ccccc1)Cc1cccc(F)c1,-4.84075174673338,True,True,True,True,,,success
ATP-HTVS-C4D43EEF7CE1,Cc1ccc(-n2ncc(N(C)C(=O)c3ccc(O)cc3)c(NCc3ccc(C[NH+](C)C)cc3)c2=O)cc1,-3.9511278073873,True,True,True,True,,,success
ATP-HTVS-C55276015D5E,C[C@@H]([NH2+]CC#Cc1c(NC(=O)c2ccc(Cl)c(C#N)c2)cnc2ccccc12)c1ccc(F)cc1,-4.88121159396972,True,True,True,True,,,success
ATP-HTVS-C563D945857F,CN(c1ccc(N)cc1)c1c(C(=O)NCc2cccc(C[NH+](C)C)c2)cnc2ccc(F)cc12,-4.87323135287313,True,True,True,True,,,success
ATP-HTVS-C59D75D09D12,CN(C)Cc1ccc(CNc2c(NCc3ccccc3)c(Cl)c(O)c3ccccc23)cc1,-1.57949634567105,True,True,True,True,,,success
ATP-HTVS-C5A7FD400424,CN(C)[C@H](C(=O)Nc1nc2ccccc2cc1N(CC#N)c1ccccc1)c1ccc(Cl)cc1,-3.9000690078777,True,True,True,True,,,success
ATP-HTVS-C615FEE5992B,C[NH+](C)CC[C@H]([NH2+]Cc1nc2ccccc2c(-c2ccccc2)c1Cl)c1cccnc1,-5.76824194553614,True,True,True,True,,,success
ATP-HTVS-C6A6F28FFA03,CC[NH+](CC)[C@@H](C(=O)Nc1nc2ccccc2cc1N(C)[C@H](C#N)c1ccccc1)c1ccccc1,-3.77514195999955,True,True,True,True,,,success
ATP-HTVS-C6C7CCEB60F2,CC(=O)c1cccc(C(=O)Nc2ncc(NCc3cccc(C[NH+](C)C)c3)c3ccccc23)c1,-3.27279384994009,True,True,True,True,,,success
ATP-HTVS-C725FB5B69C4,COc1ccccc1[C@@H](CNc1nc(Oc2ccccc2)c2ccccc2n1)[NH+](C)C,-4.02408206899178,True,True,True,True,,,success
ATP-HTVS-C74806D7CD52,C[NH+](C)Cc1ccccc1CNc1nc(NCCc2cccc(C#N)c2)c2ccccc2[nH+]1,-4.2029284089822,True,True,True,True,,,success
ATP-HTVS-C78E55448419,C[NH+](C)Cc1cccc(CNc2cc(C(=O)Nc3ccccc3)sc2Cl)c1,-4.6121830386589,True,True,True,True,,,success
ATP-HTVS-C7A4A85DE6AC,C[C@@H]([NH2+]CC#Cc1c(NC(=O)Cc2ccc(C#N)c(Cl)c2)cnc2ccccc12)c1ccc(F)cc1,-4.68875267131703,True,True,True,True,,,success
ATP-HTVS-C7C112B42D2F,N#CN(c1ccccc1)c1cnc(NC(=O)Cc2cccc(Cl)c2)c2ccccc12,-3.89780127969631,True,True,True,True,,,success
ATP-HTVS-C7E1AC016800,C[NH+](C)Cc1ccc(CNc2cc(C(=O)Nc3ccccc3N)sc2Cl)cc1,-5.17568981140632,True,True,True,True,,,success
ATP-HTVS-C7F6DF534483,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)c3ccc(F)cc3F)c(-n3cccc3)c2)c1,-4.61152888374666,True,True,True,True,,,success
ATP-HTVS-C81E0B2D019D,C[NH+](C)Cc1cccc(CNc2c(C(=O)Nc3ccccc3)c(=O)[nH]c3ccccc23)c1,-2.32050689496983,True,True,True,True,,,success
ATP-HTVS-C853ACB1A86B,CC[NH+](CC)Cc1cccc(CNC(=O)c2cnc3ccc(F)cc3c2N(CC[NH3+])c2ccccc2)c1,-3.98143174497173,True,True,True,True,,,success
ATP-HTVS-C88FA91C4E8E,CN(C(=O)c1[nH]c2ccccc2c1NCc1ccc(NCCO)cc1)[C@@H](C#N)c1ccccc1,-4.86911471981752,True,True,True,True,,,success
ATP-HTVS-C894FAAE5B10,CC[NH+](CC)[C@H](CNC(=O)c1cn(Cc2ccc(OC)cc2)c(=O)c2ccccc12)c1ccccc1,-3.89827983630935,True,True,True,True,,,success
ATP-HTVS-C8A46F369ED4,CC(=O)c1ccc(C(=O)Nc2nc3ccccc3cc2C#CCN[C@@H](C)c2cccc(F)c2)cc1,-4.24832739262732,True,True,True,True,,,success
ATP-HTVS-C8D8BA0AA9EF,N#CCN(c1ccccc1)c1c(NCc2ccccc2)c(Cl)c(O)c2ccccc12,-3.73644929906704,True,True,True,True,,,success
ATP-HTVS-C8F29258BF11,Cc1cccc(C(=O)Nc2c(NCc3cccc(C[NH+](C)C)c3)cnc3ccccc23)c1C,-4.49751414684722,True,True,True,True,,,success
ATP-HTVS-C9013CEACAA9,N#C[C@H](N[C@H](C#CC[NH2+]Cc1ccccc1)c1csc2ccccc12)c1ccccc1,-5.74968572661554,True,True,True,True,,,success
ATP-HTVS-C924AED67E53,Cc1ccc(-c2nn(-c3ccccc3)cc2C[NH2+]Cc2cc(C)ccc2O)cc1,-5.19276246888143,True,True,True,True,,,success
ATP-HTVS-C9308A7164FF,CCN(c1cc2ccccc2nc1NC(=O)c1ccccc1Cl)[C@@H](C#N)c1ccccc1,-3.32075076430814,True,True,True,True,,,success
ATP-HTVS-C930A8816DDB,Cc1[nH+]c2ccccc2c(NC[C@H](c2ccc(F)cc2)N(C)C)c1C(=O)Nc1ccccc1,-3.33047635479598,True,True,True,True,,,success
ATP-HTVS-C97E366A40B5,Cc1ccc([C@H](O)CNc2nc(N)c(-c3ccccc3)c3ccccc23)cc1,-4.4448835340533,True,True,True,True,,,success
ATP-HTVS-C9B00227BFE8,CN(c1ccccc1)c1ccc(CNC[C@@H](C[NH+](C)C)c2ccccc2)cn1,-2.90394642746198,True,True,True,True,,,success
ATP-HTVS-C9CB4EF32822,C#Cc1cccc(-c2csc(NCc3ccc(C[NH+](C)C)cc3)n2)c1,-5.15927092847907,True,True,True,True,,,success
ATP-HTVS-C9E144645171,CN(Cc1cc[nH+]cc1)c1nc2ccccc2nc1NCc1ccc(F)cc1C[NH+](C)C,-4.65773122074291,True,True,True,True,,,success
ATP-HTVS-CA08B0F5D119,C[C@H]([NH2+]Cc1cn(-c2ccccc2)nc1-c1ccncc1)c1ccc(F)cc1,-4.65171139688695,True,True,True,True,,,success
ATP-HTVS-CA5141603A6E,C[NH+](C)CCc1cccc(NC(=O)NCc2cn(-c3ccccc3)nc2-c2ccncc2)c1,-4.90388421149219,True,True,True,True,,,success
ATP-HTVS-CA6523C86104,CC(=O)N(c1ccc(Cl)cc1)c1nc(C[NH2+]Cc2cccc(C[NH+](C)C)c2)cs1,-5.36272096910221,True,True,True,True,,,success
ATP-HTVS-CA9A4676B579,C[C@@H](c1ccccc1Cl)N(C)C(=O)c1cc(NCc2ccc(C[NH+](C)C)cc2)cs1,-4.43323012373762,True,True,True,True,,,success
ATP-HTVS-CAF3F282F1EC,N#CCN(c1ccccc1)c1cc2ccccc2nc1NC(=O)c1cccc(C[NH+]2CCCC2)c1,-3.97421151737285,True,True,True,True,,,success
ATP-HTVS-CAF437F0E3C3,C[NH+](C)Cc1cccc(CNc2nc(NCc3ccc(Br)cc3N)c3ccccc3[nH+]2)c1,-3.23209657193131,True,True,True,True,,,success
ATP-HTVS-CB056AB5514A,C[NH+](C)Cc1ccccc1CNC(=O)c1cn(Cc2ccccc2)nc1-c1cccnc1,-3.7961501197549,True,True,True,True,,,success
ATP-HTVS-CB08F8B01966,CN(Cc1ccc(C[NH+](C)C)cc1)c1nc2ccccc2nc1N[C@H](C[S@](C)=O)c1ccccc1,-3.84717354528031,True,True,True,True,,,success
ATP-HTVS-CB100B4C9F83,CN(Cc1sc2ccccc2c1NCc1ccc(C[NH+](C)C)cc1)C(=O)C[C@@H](C#N)c1ccccc1,-3.90428610347139,True,True,True,True,,,success
ATP-HTVS-CB3D9B3FDDC1,C[C@@H](NC(=O)NC[C@@H]1c2ccccc2C(=O)N1Cc1ccccc1)c1ccc(C[NH+](C)C)cc1,-6.14683554395361,True,True,True,True,,,success
ATP-HTVS-CB3E61D945F3,CN(Cc1ccc(C[NH+](C)C)cc1)c1nc(NCc2cc(N)ccc2Cl)[nH+]c2ccccc12,-5.11977045755017,True,True,True,True,,,success
ATP-HTVS-CB568D2EE5B9,CN(C(=O)c1[nH]c2ccccc2c1NCc1cccc(C[NH+](C)C)c1)[C@@H](C#N)c1ccccc1,-4.44396008836852,True,True,True,True,,,success
ATP-HTVS-CBC473663EF6,CN(C)[C@H](C#N)c1ccccc1N1CC(=O)Nc2ccccc2[C@H]1c1ccccc1,-2.14068046674945,True,True,True,True,,,success
ATP-HTVS-CBCD19AD9C21,C[NH+](C)Cc1ccc(CNc2c[nH+]c3ccccc3c2NC(=O)[C@](C)(O)c2ccccc2)cc1,-4.67336178707906,True,True,True,True,,,success
ATP-HTVS-CC01DAB978DA,O=C1CN(Cc2cccc(F)c2F)[C@@H](c2ccccc2F)c2cc(Cl)ccc2N1,-0.748416709305098,True,True,True,True,,,success
ATP-HTVS-CC453EE4B1F8,C[NH+](C)Cc1ccc(CNc2cnc3ccccc3c2NC(=O)Cc2ccccc2)cc1,-3.79631961051079,True,True,True,True,,,success
ATP-HTVS-CC5603E93E79,Cc1ccc(N)cc1-c1ccnc(NC(=O)c2ccccc2C[NH+](C)C)c1C(=O)c1ccccc1,-3.24559475660891,True,True,True,True,,,success
ATP-HTVS-CC671C1EED81,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)c3cccc(F)c3C#N)c(-n3cccc3)c2)c1,-3.71821758572312,True,True,True,True,,,success
ATP-HTVS-CC7A8C42BA33,COc1cccc(C[NH2+]C[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)c1C,-5.20679757905425,True,True,True,True,,,success
ATP-HTVS-CC7F9EDA8956,C[C@@H](C#N)N(c1ccccc1)c1c(NC(=O)Cc2ccc(F)cc2)cnc2ccccc12,-3.44713850604227,True,True,True,True,,,success
ATP-HTVS-CC86D79AEE13,CC(C)Nc1ccccc1NC(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O,-3.53810568119934,True,True,True,True,,,success
ATP-HTVS-CCF7E888A475,Cc1ccc(C)c(C[NH2+]C[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)c1,-4.78282286595245,True,True,True,True,,,success
ATP-HTVS-CD22DC9E9474,CN(C)Cc1cc(F)ccc1C[NH2+]Cc1csc(-c2ccc(C(F)(F)F)cc2)n1,-4.0707600408721,True,True,True,True,,,success
ATP-HTVS-CD3E1774443F,CN(C)Cc1ccc(CNc2nc(NCc3ccc(Cl)cc3)[nH+]c3ccccc23)cc1,-1.21657362244702,True,True,True,True,,,success
ATP-HTVS-CD664E950D6F,C[NH+](C)Cc1ccc(CNCc2cn(Cc3ccccc3)nc2-c2ccccc2)s1,-2.96165827463395,True,True,True,True,,,success
ATP-HTVS-CD6AA4CFEADB,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC#N)Cc2cccc(Cl)c2)cnc2ccccc12,-3.6662971730648,True,True,True,True,,,success
ATP-HTVS-CD84540442E8,C[C@@H](C(=O)Nc1c(NCc2cccc(CN(C)C)c2)cnc2ccccc12)c1ccccc1Cl,-1.80982414018258,True,True,True,True,,,success
ATP-HTVS-CDA0FA66D084,CC(C)(C(=O)Nc1[nH+]cc(NCc2ccc(NCCO)cc2)c2ccccc12)c1ccccc1,-3.76343356077996,True,True,True,True,,,success
ATP-HTVS-CDB030173D15,Cc1ccccc1[C@@H]([C@H](C)NCc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)[NH+](C)C,-3.41617352779804,True,True,True,True,,,success
ATP-HTVS-CDFFE8C73978,N#CCN(c1ccccc1)c1cc2ccccc2nc1NC(=O)Cc1ccc(O)cc1,-4.36252175128327,True,True,True,True,,,success
ATP-HTVS-CE0C62FD8EFC,CNc1ccc([C@H](C)N2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc1,-2.39527106590892,True,True,True,True,,,success
ATP-HTVS-CE22382A0684,N#CCN(c1ccccc1)c1cnc(NC(=O)Cc2ccc([S-])cc2)c2ccccc12,-3.43201661646533,True,True,True,True,,,success
ATP-HTVS-CE83EECF0A09,O[C@@H](CNCc1nc2ccccc2n1Cc1ccccc1)c1ccc(Br)cc1,-5.2437526469637,True,True,True,True,,,success
ATP-HTVS-CE85F8224252,Cc1ccn2c([C@@H](CSc3ccccc3)[NH2+]Cc3ccc(CN(C)C)cc3)c(C)nc2c1,-3.11993802242903,True,True,True,True,,,success
ATP-HTVS-CEA6734F7F3C,C[NH+](C)Cc1cccc(Cn2c(-c3ccccc3)nc3cccc(F)c3c2=O)c1,-4.2522223659495,True,True,True,True,,,success
ATP-HTVS-CEB5A32F933D,CCNc1ccc(F)cc1NC(=O)CN1c2ccccc2CC(=O)c2ccccc21,-3.92654421518424,True,True,True,True,,,success
ATP-HTVS-CEC01CDE00B1,CN(C)Cc1ccccc1C(=O)Nc1ncc(C#Cc2ccccc2NN)nc1-c1ccccc1,-2.47877349878223,True,True,True,True,,,success
ATP-HTVS-CED8BA7CA394,C[NH+](C)Cc1cc(CNc2nccnc2OCc2ccccc2)ccc1O,-4.81695529199606,True,True,True,True,,,success
ATP-HTVS-CEDCE5F1BEB7,C[NH+](C)Cc1ccc(C[NH2+]Cc2ccc(-c3ccc(O)cc3)nc2)cc1,-6.66143670294278,True,True,True,True,,,success
ATP-HTVS-CEF12CE4FD32,Cc1cccc(C#CCN2CC(=O)Nc3ccc(Br)cc3[C@@H]2c2ccccc2)c1,-2.24834136114208,True,True,True,True,,,success
ATP-HTVS-CF29C556AE01,COc1ccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc1,-2.00586969933456,True,True,True,True,,,success
ATP-HTVS-CF9A421CD50D,C[C@H](Nc1nc(NCc2ccc(F)c(CN(C)C)c2)c2ccccc2[nH+]1)c1ccccc1F,-1.05740362215688,True,True,True,True,,,success
ATP-HTVS-CFB2EA2F52FD,CCN(CC)Cc1cccc(CNc2cc3ccccc3nc2NC(=O)Cc2ccc(F)c(C#N)c2)c1,-2.42071655020174,True,True,True,True,,,success
ATP-HTVS-D0257FD59117,CC[N@@H+](C)Cc1cccc(CNc2nc(NCc3cc(N)ccc3Cl)c3ccccc3[nH+]2)c1,-4.03161320793368,True,True,True,True,,,success
ATP-HTVS-D02CBBC5B48D,CC(C)Nc1ccccc1NC(=O)Cn1c(-c2ccccc2)cc(=O)c2cc(F)ccc21,-4.25313707773474,True,True,True,True,,,success
ATP-HTVS-D0CA976BC689,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc(C#N)c(Cl)c3)[nH+]c3ccccc23)cc1,-5.23766327600711,True,True,True,True,,,success
ATP-HTVS-D0D9A6B890A3,CN(Cc1ccccc1)C(=O)c1cnccc1Nc1ccc(C[NH+](C)C)cc1,-4.47491828141522,True,True,True,True,,,success
ATP-HTVS-D102EB8CAB11,C[NH+](C)Cc1cc(F)ccc1CNC(=O)N[C@H](Cc1ccccc1)c1nc2ccccc2s1,-4.5956258992815,True,True,True,True,,,success
ATP-HTVS-D1462A8BE621,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1cc(F)cc(F)c1,-6.20349380011338,True,True,True,True,,,success
ATP-HTVS-D18D68753065,C[C@H]([NH2+]CC#Cc1cnc(NC(=O)[C@@H](O)c2cccc(Cl)c2)c2ccccc12)c1ccccc1F,-5.00335048544487,True,True,True,True,,,success
ATP-HTVS-D190FC844C9E,C[NH+](C)Cc1ccc(Nc2ccnc(C(=O)N(CCO)c3ccccc3)c2)cc1,-5.42546207840677,True,True,True,True,,,success
ATP-HTVS-D1A5509321EA,COc1cc(CNc2cc(-c3ccccc3)nc3ccccc23)cc(CN(C)C)c1O,-2.4792369401016,True,True,True,True,,,success
ATP-HTVS-D1F1286C5AB6,Cc1ccc(N(C)C(=O)c2sccc2NCc2cccc(C[NH+](C)C)c2)cc1Cl,-4.08209968594408,True,True,True,True,,,success
ATP-HTVS-D22CA90FC022,C[NH+](C)Cc1cccc(CNc2nc(NCCc3cccc(C#N)c3)[nH+]c3ccccc23)c1,-4.35679635618629,True,True,True,True,,,success
ATP-HTVS-D254F911DFD1,CN(C)Cc1cccc(Cn2c(=O)n(-c3ccccc3)c3ccccc32)c1,-2.35641003399288,True,True,True,True,,,success
ATP-HTVS-D2D0A1D4326E,C[NH+](C)Cc1ccccc1C(=O)Nc1nc2ccccc2cc1N[C@@H](C#N)c1ccccc1,-3.92845206483102,True,True,True,True,,,success
ATP-HTVS-D33A0E291F08,Cc1ccccc1-c1nn(-c2ccccc2)cc1C[NH2+]Cc1ccccc1NCCO,-5.02808595155106,True,True,True,True,,,success
ATP-HTVS-D35090C63096,N#Cc1ccccc1CC(=O)Nc1cnc2ccccc2c1C#CCNCc1ccccc1,-4.31843743575544,True,True,True,True,,,success
ATP-HTVS-D35FD22B1728,COC(=O)c1ccc(C(=O)Nc2nc3ccccc3cc2NCc2ccc(C[NH+](C)C)cc2)cc1,-3.43240787781769,True,True,True,True,,,success
ATP-HTVS-D3717771288C,CC(=O)[C@H](Nc1cnc(NC(=O)c2ccc(C[NH+](C)C)cc2)c2ccccc12)c1ccccc1,-4.2970203136861,True,True,True,True,,,success
ATP-HTVS-D38DE888E88F,C[NH+](C)Cc1ccc(NC(=O)c2cnc3ccc(F)cc3c2N(CC#N)c2ccccc2)cc1,-4.92632171049192,True,True,True,True,,,success
ATP-HTVS-D3913B8FBCFA,CN(C(=O)C(C)(C)c1ccccc1)c1ccncc1NCc1cccc(C[NH+](C)C)c1,-4.33952237599034,True,True,True,True,,,success
ATP-HTVS-D3B4C31C9E9F,Cc1ccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc1F,-1.64897298703425,True,True,True,True,,,success
ATP-HTVS-D3B596BB619E,Cc1ccc(CCC(=O)N(C)Cc2sc3ccccc3c2NCc2ccc(CN(C)C)cc2)cc1,-1.62863861474141,True,True,True,True,,,success
ATP-HTVS-D3D42427DD6F,CN(C(=O)[C@](C)(O)c1ccccc1)c1ccncc1NCc1cccc(C[NH+](C)C)c1,-4.50769007972124,True,True,True,True,,,success
ATP-HTVS-D41B937429B7,C[C@H](c1ccccc1)N(C)c1c(NC(=O)c2ccccc2CN(C)C)c[nH+]c2ccccc12,-1.9721019793734,True,True,True,True,,,success
ATP-HTVS-D45BC7EA8057,C#Cc1ccc(C(=O)Nc2nc3ccccc3cc2NCc2cccc(C[NH+](C)C)c2)cc1,-4.16539956201146,True,True,True,True,,,success
ATP-HTVS-D4881A2AC8A2,CC[N@H+](C)Cc1cccc(CNc2nc(NCc3cccc(N)c3F)[nH+]c3ccccc23)c1,-4.52900937993916,True,True,True,True,,,success
ATP-HTVS-D49B0A10993C,C[NH+](C)Cc1ccc(C[NH2+]Cc2cn(CCC#N)nc2-c2ccc(Cl)cc2)cc1,-5.82548848966351,True,True,True,True,,,success
ATP-HTVS-D4AE6553B313,C[NH+](C)Cc1cccc(CNc2cncc(C(=O)N(CC#N)Cc3ccc(F)cc3)c2)c1,-4.39906438237233,True,True,True,True,,,success
ATP-HTVS-D4B05735BAC4,Cc1ccccc1[C@@H](C[NH+](C)C)NCc1nc2ccccc2c2ccccc12,-4.73948519107454,True,True,True,True,,,success
ATP-HTVS-D4C1A78D47F2,Cc1ccc([C@](C)(CO)C[NH2+]Cc2cn(-c3ccccc3)nc2-c2cccnc2)cc1,-5.42769533688179,True,True,True,True,,,success
ATP-HTVS-D4F4D34A0DC7,Cc1ccc([C@H](CNc2cc(COc3ccccc3)[nH+]c3ccc(O)cc23)[NH+](C)C)cc1,-5.21896454262999,True,True,True,True,,,success
ATP-HTVS-D51006C467E8,Oc1ccc([C@@H](O)CNc2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc1,-4.76852189732815,True,True,True,True,,,success
ATP-HTVS-D52094086515,C[NH+](C)Cc1ccccc1Nc1c(C(=O)N(CCO)c2ccccc2)c(=O)[nH]c2ccccc12,-1.49805717730069,True,True,True,True,,,success
ATP-HTVS-D53BE49171F7,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccc(CCO)cc2)cc1,-5.64347715414461,True,True,True,True,,,success
ATP-HTVS-D57D92118EC0,CN(c1ccccc1[NH3+])c1c(NCc2ccccc2)c(Cl)c(O)c2ccccc12,-3.20181709833612,True,True,True,True,,,success
ATP-HTVS-D57FDE5925BA,CNc1ccccc1C[NH2+]Cc1ccc(COc2ccccc2OC)o1,-5.21548994923698,True,True,True,True,,,success
ATP-HTVS-D5881C68A9EC,Cc1ccc(C)c(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(NCCO)cc2)c1,-4.53106856940061,True,True,True,True,,,success
ATP-HTVS-D5ACD41550DD,Cc1cc(NC(=O)Cc2ccc(F)cc2)c(NCc2cccc(C[NH+](C)C)c2)c[nH+]1,-4.11681389386405,True,True,True,True,,,success
ATP-HTVS-D5ACDDA463EA,CC[NH+](CC)Cc1cccc(NC(=O)c2cnc3ccc(F)cc3c2N(C)[C@@H](C#N)c2ccccc2)c1,-4.05447384765626,True,True,True,True,,,success
ATP-HTVS-D6043925B579,O[C@H](C[NH2+]Cc1cn(Cc2ccccc2)nc1-c1ccccc1)c1ccc(F)cc1F,-6.72217226588382,True,True,True,True,,,success
ATP-HTVS-D60AE40A828F,CCN(CC)Cc1cccc(CNc2cnc(NC(=O)c3cccc(F)c3C#N)c3ccccc23)c1,-3.23776842830741,True,True,True,True,,,success
ATP-HTVS-D63540CFF382,C[C@H](C(=O)Nc1cnc2ccccc2c1N(CC#N)c1ccccc1)c1ccc(Cl)cc1,-3.65322939348428,True,True,True,True,,,success
ATP-HTVS-D650FAE25B13,CN(Cc1ccccc1)c1cc(NCc2ccc(C[NH+](C)C)cc2)[nH+]c(N)n1,-4.25804006821489,True,True,True,True,,,success
ATP-HTVS-D65E1879A1C4,C[NH+](C)Cc1ccc(Nc2ccsc2C(=O)N(CC[NH3+])c2ccccc2)cc1,-6.09719447125168,True,True,True,True,,,success
ATP-HTVS-D67E347CF5B0,O=C(c1cc(NCc2ccccc2)nc2ccccc12)N(CCO)Cc1ccccc1,-3.40291076255363,True,True,True,True,,,success
ATP-HTVS-D68829BAAF56,Cc1ccc(N)cc1CNc1nc(NCCc2ccc(C[NH+](C)C)cc2)c2ccccc2[nH+]1,-3.8828199346424,True,True,True,True,,,success
ATP-HTVS-D6CA2B69D609,C#Cc1ccc(CN2CC(=O)Nc3ccc(Cl)cc3[C@@H]2c2ccccc2F)cc1,-1.18273573419558,True,True,True,True,,,success
ATP-HTVS-D7583D638CF7,C[NH2+]Cc1ccc(CNC(=O)c2[nH]c3ccccc3c2C#CCOc2ccc(F)cc2)cc1,-6.28779750813501,True,True,True,True,,,success
ATP-HTVS-D76C38158727,CC(=O)Nc1ccc(CN2CC(=O)Nc3ccc(Br)cc3[C@@H]2c2ccccc2)cc1,-2.60692667317235,True,True,True,True,,,success
ATP-HTVS-D773B3DD8BD5,C[NH+](C)[C@H](CNc1c(NC(=O)c2ccccc2)c[nH+]c2ccccc12)c1ccc(Cl)cc1,-5.08229830193062,True,True,True,True,,,success
ATP-HTVS-D78134F4C173,CC[C@@H](NC(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)cs1)c1ccccc1,-4.407585640984,True,True,True,True,,,success
ATP-HTVS-D7F859CCB519,COc1ccccc1Cn1cc(C(=O)Nc2ccc(C[NH+](C)C)c(Cl)c2)c2ccccc2c1=O,-4.87012516392093,True,True,True,True,,,success
ATP-HTVS-D7FBECEDF81C,O=C(Nc1c(Nc2ccc(NCCO)cc2)cnc2ccccc12)[C@@H](Br)c1ccccc1,-3.55469757761565,True,True,True,True,,,success
ATP-HTVS-D806BF0778F9,OCc1cc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccc(F)cc2)ccc1F,-5.62999992545103,True,True,True,True,,,success
ATP-HTVS-D820D8B9E61C,Cc1cccc(-c2nn(Cc3ccccc3)cc2CNc2ccc(Cl)c(CN(C)CCO)c2)c1,-2.23831012040962,True,True,True,True,,,success
ATP-HTVS-D831575BA0F0,CC[NH+](CC)Cc1cccc(CNc2cnc(NC(=O)c3ccc(O)cc3)c3ccccc23)c1,-4.29069442724693,True,True,True,True,,,success
ATP-HTVS-D839BC34DAE7,[NH3+]Cc1ccc(CNC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)cc1F,-4.84626190652642,True,True,True,True,,,success
