canonical_id,vina_affinity,glide_docking_score,vina_rank,glide_rank,rank_delta,abs_rank_delta,disagreement_class,scaffold
ATP-HTVS-0F4AF3905209,-6.831,-3.52113327150541,1414,1241,173,173,glide_favored,O=c1c2ccccc2nc(-c2ccccc2)n1Cc1ccccc1
ATP-HTVS-1776C87C4427,-8.143,-4.07652503564157,727,900,-173,173,vina_favored,O=C(C#Cc1ccccc1)Nc1cc(NCc2ccccc2)ccn1
ATP-HTVS-19D22C817A74,-8.604,-4.63545781705695,336,508,-172,172,vina_favored,C(#CC([NH2+]Cc1ccccc1)c1cc2ccccc2s1)c1ccccc1
ATP-HTVS-9CE7151F0CF5,-6.489,-3.24024954661665,1499,1328,171,171,glide_favored,O=c1c2ccccc2n(Cc2ccccc2)n1-c1ccccc1
ATP-HTVS-8EBB5954A050,-6.938,-3.56939813924896,1387,1219,168,168,glide_favored,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12
ATP-HTVS-F0AA189EB18F,-7.966,-3.85177825993768,880,1048,-168,168,vina_favored,O=C(Nc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12
ATP-HTVS-54ED83DE83DA,-6.788,-1.32076819684562,1427,1595,-168,168,vina_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-B5A4F958CC31,-8.193,-4.61871911693587,681,513,168,168,glide_favored,O=C(CNC(C#CCNCc1ccccc1)c1cc2ccccc2s1)c1ccccc1
ATP-HTVS-4A7957865725,-6.781,-3.47010221209868,1430,1263,167,167,glide_favored,c1ccc(Nc2ncc3ccccc3c2-c2ccccc2)cc1
ATP-HTVS-ED381154F376,-8.661,-4.6795303145686,310,476,-166,166,vina_favored,c1ccc(CCNc2nc(COc3ccccc3)nc3ccccc23)cc1
ATP-HTVS-C31215E10DA6,-6.955,-1.69145997331556,1381,1547,-166,166,vina_favored,O=C(Nc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-B4F34B52DEEF,-9.508,-5.18852571458463,38,203,-165,165,vina_favored,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1
ATP-HTVS-E2660D394356,-8.04,-4.45302527368801,811,646,165,165,glide_favored,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1
ATP-HTVS-7A7BCDC0632F,-8.072,-4.49099959428896,784,619,165,165,glide_favored,c1ccc(CCNc2cc(NCc3ccccc3)nc(Nc3ccccc3)[nH+]2)cc1
ATP-HTVS-37921E17B72D,-8.584,-4.62169262245687,349,512,-163,163,vina_favored,O=C(Cc1ccccc1)Nc1c(NCCc2ccccc2)cnc2ccccc12
ATP-HTVS-0F755B78CCFB,-7.961,-4.35514726578573,884,721,163,163,glide_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-F3AEEA9B80E5,-8.005,-3.92942222083981,839,1001,-162,162,vina_favored,c1ccc(CCNc2nc3ccccc3nc2NCc2ccsc2)cc1
ATP-HTVS-DFE69C12D963,-7.901,-3.79268187707389,930,1092,-162,162,vina_favored,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-52B20567BA88,-8.094,-4.50267727696198,768,607,161,161,glide_favored,c1ccc(CCNc2cnc(-c3ccccc3)c(-c3ccccc3)n2)cc1
ATP-HTVS-159795FE363C,-10.004,-5.28912059855985,12,173,-161,161,vina_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1C#CCCc1ccccc1
ATP-HTVS-08590B5C6743,-8.858,-4.88985591725625,192,352,-160,160,vina_favored,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1
ATP-HTVS-D1462A8BE621,-8.881,-6.20349380011338,181,21,160,160,glide_favored,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-CC5603E93E79,-7.474,-3.24559475660891,1167,1326,-159,159,vina_favored,O=C(Nc1nccc(-c2ccccc2)c1C(=O)c1ccccc1)c1ccccc1
ATP-HTVS-5E187255B48D,-6.798,-3.46280176737967,1424,1265,159,159,glide_favored,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1
ATP-HTVS-8E25FC822191,-7.454,-3.22209609675136,1179,1337,-158,158,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-53CB9D69C030,-6.391,-3.13087056742927,1515,1357,158,158,glide_favored,c1ccc(CNCc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-0FD0361A2408,-8.324,-4.34741831969368,572,729,-157,157,vina_favored,O=C(Cc1ccccc1)Nc1ncccc1NCc1ccccc1
ATP-HTVS-0CB0406266F3,-7.577,-3.43878014204707,1117,1274,-157,157,vina_favored,O=C(Cn1c(COc2ccccc2)nc2ccccc21)NCc1ccccc1
ATP-HTVS-66EE35E24140,-8.353,-4.37572311945801,549,706,-157,157,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-894F1E46B14F,-8.048,-3.9960269719394,800,957,-157,157,vina_favored,O=C(CNc1nc(NCCc2ccccc2)[nH+]c2ccccc12)NCc1ccccc1
ATP-HTVS-E2A28C61F774,-7.246,-3.74761987849398,1287,1130,157,157,glide_favored,C=C(Nc1cc2ccccc2nc1NC(=O)c1ccccc1)c1ccccc1
ATP-HTVS-D3B596BB619E,-6.876,-1.62863861474141,1403,1559,-156,156,vina_favored,O=C(CCc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-DFD60D9DE448,-8.528,-4.57804859655042,386,541,-155,155,vina_favored,O=C(NCc1ccccc1)c1oc2ccccc2c1CSc1ccccc1
ATP-HTVS-F0989AC93CC9,-8.168,-4.15684865021333,706,861,-155,155,vina_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-CE83EECF0A09,-8.589,-5.2437526469637,342,187,155,155,glide_favored,c1ccc(CCNCc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-D76C38158727,-5.841,-2.60692667317235,1579,1424,155,155,glide_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-AFAE325C96BD,-5.562,-2.38484101860534,1611,1457,154,154,glide_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-3B500C8F5D3A,-6.713,-3.3589120722721,1446,1293,153,153,glide_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-33706D459A7A,-6.998,-3.58202856024223,1368,1215,153,153,glide_favored,O=C(Nc1c(Nc2ccccc2)cnc2ccccc12)c1ccccc1N1CC[NH2+]CC1
ATP-HTVS-9898F3268698,-7.382,-2.98447795196858,1228,1380,-152,152,vina_favored,c1ccc(C[NH2+]Cc2cccc(SCc3ccccc3)c2)cc1
ATP-HTVS-F05D07B9382E,-6.893,-1.67195748938188,1400,1551,-151,151,vina_favored,c1ccc(CNCc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-A11F200701F2,-8.502,-4.56467270844264,408,559,-151,151,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-C1848F46B113,-7.665,-3.54019421024101,1081,1232,-151,151,vina_favored,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-6F1494FEFC60,-10.129,-5.35850679518457,6,156,-150,150,consensus_high,O=C(Cc1ccccc1)Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12
ATP-HTVS-44ACC7CEC3D6,-7.337,-3.77799119400494,1250,1101,149,149,glide_favored,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-0125A5267C6C,-8.454,-4.51418145101,448,597,-149,149,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-4503BC70E7F0,-8.44,-4.93238473626858,471,322,149,149,glide_favored,c1ccc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-F8CD80CEA373,-7.634,-3.51786680946636,1097,1246,-149,149,vina_favored,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCCNc1ccccc1
ATP-HTVS-563DC51EEC46,-7.098,-3.63307419776756,1339,1190,149,149,glide_favored,O=C(Nc1ccccc1)c1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-461088EC3581,-7.22,-2.44915932591984,1299,1447,-148,148,vina_favored,O=c1c2ccccc2cc(CNCc2ccccc2)n1-c1ccccc1
ATP-HTVS-F6463DC49025,-6.667,-3.32162740343645,1457,1309,148,148,glide_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1
ATP-HTVS-681E21A5C336,-6.966,-1.83227151274136,1377,1524,-147,147,vina_favored,O=C1NC(c2ccccc2)N(c2ccccc2)c2ccccc21
ATP-HTVS-DAC48F0443BB,-6.777,-3.36244492137731,1437,1292,145,145,glide_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1
ATP-HTVS-FF1C1E5A01F9,-8.046,-4.00357618948129,804,949,-145,145,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-824DD36F4E64,-8.439,-4.49121683703249,473,618,-145,145,vina_favored,O=C(Cc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-4F450E2E91A2,-8.445,-4.9457723187918,463,319,144,144,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-2485F4B11063,-8.778,-5.66278016806593,237,93,144,144,glide_favored,c1ccc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-472161FD1CB3,-7.258,-2.60245460393226,1282,1426,-144,144,vina_favored,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-F2668BF9E9B1,-8.642,-4.69242197859573,319,463,-144,144,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-6E87A6CCCD27,-8.165,-4.17570217850514,708,851,-143,143,vina_favored,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1
ATP-HTVS-106685DD3ACA,-8.057,-4.01924083094669,794,937,-143,143,vina_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-0460857F35D6,-7.394,-3.06745979615094,1220,1363,-143,143,vina_favored,c1ccc(CNCc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-0AAFA8CB92ED,-8.387,-4.84593814132737,520,378,142,142,glide_favored,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1
ATP-HTVS-5BCFBB048AA1,-8.395,-4.44417172328184,514,656,-142,142,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-2FDBF4F6464D,-8.741,-5.5539810490699,260,118,142,142,glide_favored,O=C(Cc1ccccc1)Nc1c(C#CCCc2ccccc2)cnc2ccccc12
ATP-HTVS-23EDEB47FF93,-8.448,-4.51334298919268,459,598,-139,139,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-459B7E30FD80,-8.518,-4.59371584733431,395,534,-139,139,vina_favored,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-EB1E3022AC0C,-8.258,-4.65351111779992,634,495,139,139,glide_favored,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-CBC473663EF6,-5.036,-2.14068046674945,1632,1494,138,138,consensus_low,O=C1CN(c2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-D4B05735BAC4,-8.687,-4.73948519107454,297,435,-138,138,vina_favored,c1ccc(CNCc2nc3ccccc3c3ccccc23)cc1
ATP-HTVS-7F83928F0467,-8.447,-4.93183795499032,461,323,138,138,glide_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-217B57A40B61,-8.284,-4.67922983872584,614,477,137,137,glide_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-6B545AE439E8,-8.021,-4.40948614392813,822,685,137,137,glide_favored,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-47A17AC8C7BD,-8.94,-5.0080116053514,150,286,-136,136,vina_favored,c1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1
ATP-HTVS-A9E2ECE51DBC,-7.835,-3.76447660133586,980,1116,-136,136,vina_favored,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nc3ccccn23)cc1
ATP-HTVS-F52F884BA0B4,-6.975,-3.52590892019094,1375,1239,136,136,glide_favored,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1
ATP-HTVS-85D8FA1817A9,-5.204,-2.06592112971382,1631,1498,133,133,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-E80A62EE0257,-7.11,-3.61534941826967,1333,1200,133,133,glide_favored,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-B51F80196405,-6.511,-0.684467516068333,1494,1627,-133,133,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-1CAAE7675504,-8.229,-4.60608640578991,657,524,133,133,glide_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-FC732D287CB6,-8.763,-5.55592145779039,249,117,132,132,glide_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-665A86DAD15F,-7.236,-3.69184794846987,1293,1161,132,132,glide_favored,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-70E37A6C21BA,-7.991,-4.35087995786348,853,723,130,130,glide_favored,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1
ATP-HTVS-C8F29258BF11,-8.127,-4.49751414684722,739,609,130,130,glide_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-D3717771288C,-8.253,-4.2970203136861,637,767,-130,130,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-D5881C68A9EC,-8.159,-4.53106856940061,714,584,130,130,glide_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-169071BECF96,-6.913,-3.45555133972806,1396,1266,130,130,glide_favored,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1
ATP-HTVS-16D62B7C6E45,-7.948,-4.29624229911156,898,769,129,129,glide_favored,c1ccc(COc2cccnc2Nc2ccccc2)cc1
ATP-HTVS-95B9B67075F0,-7.11,-3.60768913216631,1333,1205,128,128,glide_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-D5ACD41550DD,-7.797,-4.11681389386405,1008,880,128,128,glide_favored,O=C(Cc1ccccc1)Nc1cc[nH+]cc1NCc1ccccc1
ATP-HTVS-90F616328265,-7.533,-3.91551756697436,1140,1012,128,128,glide_favored,O=C(Nc1ccccc1)c1ccncc1Nc1ccccc1
ATP-HTVS-21B7BD60A2C7,-6.564,-3.14434477210409,1481,1353,128,128,glide_favored,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-BB3EB03EB4C6,-8.753,-4.84510867006185,252,379,-127,127,vina_favored,c1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1
ATP-HTVS-6C7D9744EE21,-8.313,-4.69955578174187,583,456,127,127,glide_favored,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-3BCB6D34D9FC,-7.838,-3.77091312601177,979,1105,-126,126,vina_favored,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-9352BEE24C86,-9.332,-5.27203094462307,53,179,-126,126,vina_favored,c1ccc(Cc2cccc(NCc3ccc(N4CC[NH2+]CC4)cc3)n2)cc1
ATP-HTVS-A38ED211E8B3,-6.938,-1.9539239976085,1387,1513,-126,126,vina_favored,O=C(Nc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-6B6B8E0C727E,-7.854,-4.18703629984588,967,842,125,125,glide_favored,O=C(Cc1cc(NCc2ccccc2)cs1)NCc1ccccc1
ATP-HTVS-673A54B483CC,-7.775,-3.724929712115,1018,1143,-125,125,vina_favored,O=C(CCc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-FCCFF683ADF4,-5.633,-2.21908390745017,1605,1482,123,123,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-892E5C6BD7E4,-6.346,-2.82877717099983,1522,1401,121,121,glide_favored,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1
ATP-HTVS-D8E733A39BE5,-8.21,-4.5721480278722,671,551,120,120,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-FFCF51BF8290,-7.465,-3.84560850291888,1174,1054,120,120,glide_favored,O=C(Cc1cc(NCc2ccccc2)cs1)Nc1ccccc1
ATP-HTVS-45EC04A30F13,-7.225,-2.71323008229637,1298,1417,-119,119,vina_favored,c1ccc(CNCc2cccc(OCc3ccccc3)c2)cc1
ATP-HTVS-23F526837945,-8.3,-4.36904068807982,590,708,-118,118,vina_favored,O=C(Nc1nccc(Nc2ccccc2)c1C(=O)c1ccccc1)c1ccccc1
ATP-HTVS-B56D8AC3A406,-8.331,-4.72167488833657,563,446,117,117,glide_favored,O=C(C#Cc1ccccc1)Nc1cnccc1NCc1ccccc1
ATP-HTVS-0659C124A83C,-6.95,-3.45404571440084,1384,1267,117,117,glide_favored,c1ccc(CNc2ccncc2OCc2ccccc2)cc1
ATP-HTVS-21D2D8C367A1,-8.477,-4.58217851065818,423,539,-116,116,vina_favored,C(#CC([NH2+]Cc1ccccc1)c1csc2ccccc12)c1ccccc1
ATP-HTVS-3B9AE635146A,-8.217,-4.26933921246392,669,784,-115,115,vina_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-F8BD3C119C5E,-8.984,-6.25521085706323,133,19,114,114,consensus_high,c1ccc(CC[NH2+]C(c2ccccn2)c2cc3ccccc3o2)cc1
ATP-HTVS-1C71F28794EF,-7.418,-3.31265923241522,1203,1316,-113,113,vina_favored,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-90E2293F5662,-7.392,-3.76904070186571,1222,1109,113,113,glide_favored,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-D820D8B9E61C,-7.0,-2.23831012040962,1367,1479,-112,112,vina_favored,c1ccc(Cn2cc(CNc3ccccc3)c(-c3ccccc3)n2)cc1
ATP-HTVS-F63C80F910BB,-8.857,-5.69704200641799,195,83,112,112,glide_favored,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-491BAB709F49,-7.851,-4.15817163114907,972,860,112,112,glide_favored,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccc(C[NH+]2CCCC2)cc1
ATP-HTVS-C894FAAE5B10,-7.922,-3.89827983630935,915,1027,-112,112,vina_favored,O=C(NCCc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12
ATP-HTVS-55C340552E65,-8.121,-4.16592419071402,747,858,-111,111,vina_favored,O=C(Nc1nc2ccccc2cc1-c1ccccc1)c1ccccc1
ATP-HTVS-5DB20AD11BEB,-6.515,-2.96261088991814,1493,1383,110,110,glide_favored,O=C(Nc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-83F819F668B2,-8.293,-4.65765628534695,603,493,110,110,glide_favored,c1ccc(-n2cc(C[NH2+]Cc3ccc(C[NH+]4CCCC4)cc3)c(-c3cccnc3)n2)cc1
ATP-HTVS-D57D92118EC0,-6.698,-3.20181709833612,1450,1341,109,109,glide_favored,c1ccc(CNc2ccc3ccccc3c2Nc2ccccc2)cc1
ATP-HTVS-A27D1CDFC59C,-6.481,-2.90530563951609,1502,1393,109,109,glide_favored,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-08266C4344A3,-9.331,-5.33799910271163,54,162,-108,108,consensus_high,O=C(Nc1c(C#CCCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-5BF5224E50DC,-8.668,-5.19166155522709,308,201,107,107,glide_favored,c1ccc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-4E652792F62F,-7.98,-3.96789359037915,865,972,-107,107,vina_favored,O=C(NCc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-B847417F307C,-9.706,-5.45752917124397,26,132,-106,106,consensus_high,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1C#CC(=O)c1ccccc1
ATP-HTVS-0852D38F8C28,-6.618,-1.52630325310868,1469,1574,-105,105,vina_favored,O=C(NCc1ccccc1)Nc1c(-c2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-442C36D59863,-8.837,-5.63752501034488,206,101,105,105,glide_favored,c1ccc(-n2c(CC[NH2+]Cc3ccc(N4CC[NH2+]CC4)cc3)nc3ccccc32)cc1
ATP-HTVS-F7676420B267,-7.903,-3.88893989519298,929,1031,-102,102,vina_favored,O=C(CCc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-A1381500D8FF,-6.154,-2.47390943571033,1544,1442,102,102,glide_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-FDA25AF4FB7A,-5.384,-1.86073470843373,1624,1522,102,102,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-BFD5BCAF9717,-8.907,-5.80036295368171,165,63,102,102,glide_favored,O=C(NNc1ccccc1)c1oc2ccccc2c1COc1ccccc1
ATP-HTVS-7317133B38FB,-8.319,-4.41507729181029,579,680,-101,101,vina_favored,c1ccc(CCNc2nc(CCc3ccccc3)nc3ccccc23)cc1
ATP-HTVS-DF60AB231AB0,-8.544,-5.02117396049861,376,275,101,101,glide_favored,O=C(Cc1ccccc1)Nc1ncc(NCc2ccccc2)c2ccccc12
ATP-HTVS-590B92626142,-7.216,-2.81135612994034,1302,1403,-101,101,vina_favored,c1ccc(CNCc2csc(COc3ccccc3)n2)cc1
ATP-HTVS-39C66FA1D927,-7.152,-2.65834069502136,1317,1418,-101,101,vina_favored,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1N1CC[NH2+]CC1
ATP-HTVS-9DA78F477298,-8.833,-4.96402619211755,209,310,-101,101,vina_favored,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-1940D4055FE9,-8.695,-4.81153592350679,292,392,-100,100,vina_favored,O=C(CNC(C#CCNCc1ccccc1)c1cc2ccccc2s1)c1ccccc1
ATP-HTVS-EEA70E20167C,-7.813,-4.09027336744338,994,894,100,100,glide_favored,O=C(Nc1ccc(NCc2ccccc2)cn1)c1ccccc1
ATP-HTVS-D2D0A1D4326E,-7.616,-3.92845206483102,1103,1003,100,100,glide_favored,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1
ATP-HTVS-C930A8816DDB,-7.41,-3.33047635479598,1208,1308,-100,100,vina_favored,O=C(Nc1ccccc1)c1c[nH+]c2ccccc2c1NCCc1ccccc1
ATP-HTVS-6D4BCDFA1C91,-8.962,-5.09850908229164,142,242,-100,100,vina_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCCc1ccccc1
ATP-HTVS-9967BD998929,-8.853,-4.99163821619935,197,296,-99,99,vina_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCCc1ccccc1
ATP-HTVS-1EBFDE0160CD,-8.696,-4.82272061344761,291,390,-99,99,vina_favored,O=C(Nc1ccc(Cc2ccccc2)c(-c2ccccc2)c1)c1ccccc1
ATP-HTVS-4EA46F6E6AE0,-6.965,-2.24459138248723,1378,1476,-98,98,vina_favored,O=C(CC(Cc1csc2ccccc12)NC(=O)Cc1ccccc1)NCc1ccccc1
ATP-HTVS-0C253F9D7643,-7.219,-3.61118922669315,1300,1202,98,98,glide_favored,c1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1
ATP-HTVS-053279755E30,-5.654,-2.01240354385726,1602,1504,98,98,consensus_low,O=C(CCc1ccccc1)Nc1[nH+]cccc1NCc1ccccc1
ATP-HTVS-9F0B8180A605,-5.906,-2.28715026993037,1569,1472,97,97,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-4697491C32F9,-8.167,-4.2474975969623,707,804,-97,97,vina_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-E85A4EEDAC38,-8.47,-4.5976362464148,434,530,-96,96,vina_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-63DFF8A88018,-8.415,-4.7943360024633,494,398,96,96,glide_favored,c1ccc(CCNc2cc(NCc3ccccc3)[nH+]c(Nc3ccccc3)n2)cc1
ATP-HTVS-AB5753B8B47E,-5.344,-1.75897795990058,1627,1531,96,96,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-A6599D500180,-7.042,-2.44374790629876,1352,1448,-96,96,vina_favored,O=C1c2ccccc2C(CNCc2ccccc2)N1Cc1ccccc1
ATP-HTVS-41DF5C276515,-7.142,-3.55185647299314,1321,1226,95,95,glide_favored,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-74C5B06FA80B,-7.735,-4.00048611288079,1047,952,95,95,glide_favored,O=C(NCC1c2ccccc2C(=O)N1Cc1ccccc1)c1ccccc1
ATP-HTVS-BB2B7EB3D06A,-8.484,-4.62863292885777,417,511,-94,94,vina_favored,c1ccc(Nc2nc(Oc3ccccc3)cc(Oc3ccccc3)n2)cc1
ATP-HTVS-69239F8CDE40,-7.279,-3.05381731133593,1272,1365,-93,93,vina_favored,O=C(NCc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-09F9B4EC4E97,-7.991,-4.0071540234108,853,946,-93,93,vina_favored,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1
ATP-HTVS-EE3EC74621FE,-8.222,-4.30814574338597,665,758,-93,93,vina_favored,c1ccc(CCNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-B699C037922C,-7.267,-3.03470016563841,1277,1369,-92,92,vina_favored,O=C(NCc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-BCEA86BEEC0A,-7.901,-4.19299991827439,930,839,91,91,glide_favored,O=C(Nc1ccccc1)c1cccnc1SCc1ccccc1
