canonical_id,protocol_uncertainty,model_uncertainty,model_disagreement_if_available,model_uncertainty_status,objective_uncertainty,evidence_uncertainty,chemical_space_uncertainty,combined_available_uncertainty,uncertainty_available_components,uncertainty_dominant_source,distance_to_decision_boundary
ATP-HTVS-94448DA501C0,0.19914215686274508,,,not_available_no_comparable_full_library_model_outputs,0.17778720894490424,0.1428571428571429,0.6568775983376735,0.2941660267506164,4,chemical_space,333.5
ATP-HTVS-9480C2297FB5,0.28737745098039214,,,not_available_no_comparable_full_library_model_outputs,0.12619184939584693,0.1428571428571429,0.23423432667464178,0.19766519247700592,4,protocol,806.5
ATP-HTVS-94941B52F5EC,0.4803921568627451,,,not_available_no_comparable_full_library_model_outputs,0.3660177718096369,0.1428571428571429,0.7978070917199959,0.4467685408123802,4,chemical_space,785.0
ATP-HTVS-94D8827D88B0,0.11642156862745098,,,not_available_no_comparable_full_library_model_outputs,0.35798771745221275,0.1428571428571429,0.6363033379844186,0.31339244173030634,4,chemical_space,1139.0
ATP-HTVS-94FDA1BF8648,0.03982843137254902,,,not_available_no_comparable_full_library_model_outputs,0.2339724419010173,0.1428571428571429,0.898102476454747,0.32869012314636403,4,chemical_space,1130.5
ATP-HTVS-9505CBC4E7EE,0.9356617647058824,,,not_available_no_comparable_full_library_model_outputs,0.5270053652111205,0.1428571428571429,0.898102476454747,0.6259066873072232,4,protocol,690.5
ATP-HTVS-952C6901247D,0.18933823529411764,,,not_available_no_comparable_full_library_model_outputs,0.02928361442993953,0.1428571428571429,0.6002953847347511,0.2404435943289878,4,chemical_space,469.5
ATP-HTVS-9548848ABB82,0.6495098039215687,,,not_available_no_comparable_full_library_model_outputs,0.36405715207777406,0.1428571428571429,0.7416646881126754,0.47452219674229024,4,chemical_space,455.0
ATP-HTVS-954980F32CB7,0.5582107843137255,,,not_available_no_comparable_full_library_model_outputs,0.2501290306353095,0.1428571428571429,0.5580844438133828,0.3773203504048902,4,protocol,706.5
ATP-HTVS-95B9B67075F0,0.0784313725490196,,,not_available_no_comparable_full_library_model_outputs,0.41481719931278166,0.1428571428571429,0.5289370493736751,0.2912606910231548,4,chemical_space,1169.0
ATP-HTVS-95C9BC6D1CE7,0.030637254901960783,,,not_available_no_comparable_full_library_model_outputs,0.37440361767234404,0.1428571428571429,1.0,0.3869745038578619,4,chemical_space,336.0
ATP-HTVS-95D1FAD4F080,0.6170343137254902,,,not_available_no_comparable_full_library_model_outputs,0.34409679915058633,0.1428571428571429,0.20733059376615903,0.3278297123748446,4,protocol,687.5
ATP-HTVS-95D98DD03D76,0.6072303921568627,,,not_available_no_comparable_full_library_model_outputs,0.4766654471364692,0.1428571428571429,0.6820584579223512,0.47720286001820644,4,chemical_space,927.5
ATP-HTVS-95EE858F8EEC,0.8596813725490197,,,not_available_no_comparable_full_library_model_outputs,0.5759330652556912,0.1428571428571429,0.46247026037339106,0.5102354602588112,4,protocol,796.5
ATP-HTVS-96035055C171,0.2034313725490196,,,not_available_no_comparable_full_library_model_outputs,0.2897516138459407,0.1428571428571429,0.5220764905637152,0.2895291549539546,4,chemical_space,122.0
ATP-HTVS-9640828E0D0B,0.18504901960784315,,,not_available_no_comparable_full_library_model_outputs,0.29535945141108316,0.1428571428571429,0.9217811058289642,0.38626167992625837,4,chemical_space,1345.0
ATP-HTVS-96C7A2856398,0.3639705882352941,,,not_available_no_comparable_full_library_model_outputs,0.20861750761918615,0.1428571428571429,0.898102476454747,0.40338692879159255,4,chemical_space,622.0
ATP-HTVS-9702CFD2E9A2,0.5906862745098039,,,not_available_no_comparable_full_library_model_outputs,0.3174304220552317,0.1428571428571429,0.5545402647968185,0.4013785260547492,4,protocol,641.0
ATP-HTVS-970FBD5470AF,0.04779411764705882,,,not_available_no_comparable_full_library_model_outputs,0.5533004491846992,0.1428571428571429,0.8198835822837112,0.390958822993153,4,chemical_space,1483.0
ATP-HTVS-970FD2D7162F,0.22916666666666666,,,not_available_no_comparable_full_library_model_outputs,0.2234733630849176,0.1428571428571429,0.8198835822837112,0.35384518872310955,4,chemical_space,408.0
ATP-HTVS-971CA853FA9A,0.03370098039215686,,,not_available_no_comparable_full_library_model_outputs,0.525942560708763,0.1428571428571429,1.0,0.4256251709895157,4,chemical_space,1438.5
ATP-HTVS-976CFBCF515D,0.015931372549019607,,,not_available_no_comparable_full_library_model_outputs,0.10276607624304426,0.1428571428571429,0.8760259858910316,0.28439514438505964,4,chemical_space,463.0
ATP-HTVS-9774402850E8,0.22794117647058823,,,not_available_no_comparable_full_library_model_outputs,0.44793789936289036,0.1428571428571429,0.7401624579022148,0.3897246691482091,4,chemical_space,1262.0
ATP-HTVS-980C1FC6FC1E,0.24693627450980393,,,not_available_no_comparable_full_library_model_outputs,0.523678629826213,0.1428571428571429,0.8198835822837112,0.43333890736921776,4,chemical_space,1110.5
ATP-HTVS-985FC5CCBDCC,0.22855392156862744,,,not_available_no_comparable_full_library_model_outputs,0.14425373827482715,0.1428571428571429,0.7145222321554544,0.30754675871401294,4,chemical_space,164.5
ATP-HTVS-986AE7271DA8,0.02389705882352941,,,not_available_no_comparable_full_library_model_outputs,0.17111468693864962,0.1428571428571429,0.5157931504584539,0.21341550976944396,4,chemical_space,699.5
ATP-HTVS-9898F3268698,0.09313725490196079,,,not_available_no_comparable_full_library_model_outputs,0.35215923791286113,0.1428571428571429,1.0,0.3970384089179912,4,chemical_space,1204.0
ATP-HTVS-98A0502BF743,0.6323529411764706,,,not_available_no_comparable_full_library_model_outputs,0.281951988403438,0.1428571428571429,0.6820584579223512,0.43480513258985065,4,chemical_space,626.0
ATP-HTVS-98C6C787C9CA,0.34987745098039214,,,not_available_no_comparable_full_library_model_outputs,0.2904478094342824,0.1428571428571429,0.5438130797318703,0.33174887075092196,4,chemical_space,188.5
ATP-HTVS-98E751432A52,0.21262254901960784,,,not_available_no_comparable_full_library_model_outputs,0.34411531377242444,0.1428571428571429,0.8384962462644228,0.3845228129783995,4,chemical_space,88.5
ATP-HTVS-98EFE7D538B2,0.24387254901960784,,,not_available_no_comparable_full_library_model_outputs,0.2716584623600572,0.1428571428571429,0.5545402647968185,0.3032321047584066,4,chemical_space,736.0
ATP-HTVS-99217F2350A2,0.011029411764705883,,,not_available_no_comparable_full_library_model_outputs,0.6758061045533551,0.1428571428571429,0.22324447873791586,0.2632342844782799,4,objective,1495.0
ATP-HTVS-99483DBEAA78,0.7469362745098039,,,not_available_no_comparable_full_library_model_outputs,0.4213335879231205,0.1428571428571429,0.6943074293642407,0.5013586086635771,4,protocol,518.5
ATP-HTVS-9967BD998929,0.06066176470588235,,,not_available_no_comparable_full_library_model_outputs,0.2191769601082418,0.1428571428571429,0.6959095681747428,0.27965135896150245,4,chemical_space,146.5
ATP-HTVS-99B36318F637,0.125,,,not_available_no_comparable_full_library_model_outputs,0.3067575883354916,0.1428571428571429,0.7401624579022148,0.32869429727371235,4,chemical_space,375.0
ATP-HTVS-99E4671812AC,0.7702205882352942,,,not_available_no_comparable_full_library_model_outputs,0.2462437828266491,0.1428571428571429,0.49280836161070457,0.4130324688824477,4,protocol,722.5
ATP-HTVS-9A332D1A0286,0.4172794117647059,,,not_available_no_comparable_full_library_model_outputs,0.16852389254543151,0.1428571428571429,0.7978070917199959,0.38161688472181904,4,chemical_space,663.5
ATP-HTVS-9A3A5E055FE2,0.03431372549019608,,,not_available_no_comparable_full_library_model_outputs,0.1901387007786258,0.1428571428571429,0.1347011991739166,0.12550269207497033,4,objective,152.0
ATP-HTVS-9A75570B0E27,0.3762254901960784,,,not_available_no_comparable_full_library_model_outputs,0.3574572123626736,0.1428571428571429,0.8198835822837112,0.42410585692490155,4,chemical_space,750.0
ATP-HTVS-9A76BB66DB1D,0.17095588235294118,,,not_available_no_comparable_full_library_model_outputs,0.3834421526097655,0.1428571428571429,1.0,0.4243137944549624,4,chemical_space,325.5
ATP-HTVS-9A86ECE1052E,0.24754901960784315,,,not_available_no_comparable_full_library_model_outputs,0.339910530458107,0.1428571428571429,0.7978070917199959,0.3820309461607722,4,chemical_space,966.0
ATP-HTVS-9AD82B0B5D2D,0.38112745098039214,,,not_available_no_comparable_full_library_model_outputs,0.29609634397854584,0.1428571428571429,1.0,0.4550202344540202,4,chemical_space,243.0
ATP-HTVS-9AEFC257B6AB,0.29044117647058826,,,not_available_no_comparable_full_library_model_outputs,0.08943964721725073,0.1428571428571429,0.34203179294007563,0.21619243987126435,4,chemical_space,622.0
ATP-HTVS-9AF19AD81321,0.041666666666666664,,,not_available_no_comparable_full_library_model_outputs,0.19590555369648538,0.1428571428571429,0.9217811058289642,0.32555261726231477,4,chemical_space,639.0
ATP-HTVS-9B930A3F277B,0.6139705882352942,,,not_available_no_comparable_full_library_model_outputs,0.3933961903735101,0.1428571428571429,1.0,0.5375559803664868,4,chemical_space,550.0
ATP-HTVS-9BFBB44B9744,0.12009803921568628,,,not_available_no_comparable_full_library_model_outputs,0.2525426652806364,0.1428571428571429,1.0,0.37887446183836637,4,chemical_space,1320.0
ATP-HTVS-9C0CB662701B,0.6672794117647058,,,not_available_no_comparable_full_library_model_outputs,0.37684956530513025,0.1428571428571429,0.9217811058289642,0.5271918064389858,4,chemical_space,621.5
ATP-HTVS-9C2287A2D630,0.6875,,,not_available_no_comparable_full_library_model_outputs,0.22690301684071085,0.1428571428571429,1.0,0.5143150399244635,4,chemical_space,823.0
ATP-HTVS-9C588CAB6516,0.33639705882352944,,,not_available_no_comparable_full_library_model_outputs,0.2756676961639399,0.1428571428571429,0.9217811058289642,0.4191757509183941,4,chemical_space,440.5
ATP-HTVS-9C7CAB1133CD,0.04718137254901961,,,not_available_no_comparable_full_library_model_outputs,0.23593744543785797,0.1428571428571429,0.3930365110612412,0.2047531179763154,4,chemical_space,936.5
ATP-HTVS-9C9650448F2C,0.42953431372549017,,,not_available_no_comparable_full_library_model_outputs,0.3629411944589658,0.1428571428571429,0.5035355466756528,0.35971704942931293,4,chemical_space,293.5
ATP-HTVS-9CB3B225923C,0.4050245098039216,,,not_available_no_comparable_full_library_model_outputs,0.3316146949143129,0.1428571428571429,0.8435622116579284,0.43076463980832647,4,chemical_space,345.5
ATP-HTVS-9CE7151F0CF5,0.10477941176470588,,,not_available_no_comparable_full_library_model_outputs,0.2515447402177346,0.1428571428571429,1.0,0.3747953237098959,4,chemical_space,1313.5
ATP-HTVS-9D3CA67459E0,0.13357843137254902,,,not_available_no_comparable_full_library_model_outputs,0.5687919479334407,0.1428571428571429,1.0,0.46130688054078317,4,chemical_space,1408.0
ATP-HTVS-9D856A339FA1,0.4534313725490196,,,not_available_no_comparable_full_library_model_outputs,0.3292832269801618,0.1428571428571429,0.8760259858910316,0.45039943206933897,4,chemical_space,1071.0
ATP-HTVS-9D863030CFC5,0.2193627450980392,,,not_available_no_comparable_full_library_model_outputs,0.1865070983721671,0.1428571428571429,0.34203179294007563,0.2226896948168562,4,chemical_space,932.0
ATP-HTVS-9DA78F477298,0.061887254901960786,,,not_available_no_comparable_full_library_model_outputs,0.19158611868177616,0.1428571428571429,0.8183813520732507,0.3036779671285326,4,chemical_space,159.5
ATP-HTVS-9DADF577E8AC,0.25919117647058826,,,not_available_no_comparable_full_library_model_outputs,0.31243129721781443,0.1428571428571429,0.8198835822837112,0.3835907997073142,4,chemical_space,714.5
ATP-HTVS-9DBDBA397665,0.8602941176470589,,,not_available_no_comparable_full_library_model_outputs,0.49595315005947394,0.1428571428571429,1.0,0.6247761026409189,4,chemical_space,758.0
ATP-HTVS-9DFA3785F0DB,0.741421568627451,,,not_available_no_comparable_full_library_model_outputs,0.2559924740320442,0.1428571428571429,0.8760259858910316,0.5040742928519175,4,chemical_space,650.0
ATP-HTVS-9E45A7CB1B23,0.8363970588235294,,,not_available_no_comparable_full_library_model_outputs,0.43832954718872186,0.1428571428571429,1.0,0.6043959372173485,4,chemical_space,678.5
ATP-HTVS-9E60DE94BDF0,0.05575980392156863,,,not_available_no_comparable_full_library_model_outputs,0.17862273593283384,0.1428571428571429,0.9217811058289642,0.3247551971351274,4,chemical_space,465.5
ATP-HTVS-9F0B8180A605,0.05943627450980392,,,not_available_no_comparable_full_library_model_outputs,0.4386001179420105,0.1428571428571429,0.16363824854759174,0.20113294596413728,4,objective,1420.5
ATP-HTVS-9F37D3A44946,0.4522058823529412,,,not_available_no_comparable_full_library_model_outputs,0.3740013900799949,0.1428571428571429,1.0,0.4922661038225198,4,chemical_space,1009.0
ATP-HTVS-9F5103B68EB9,0.28431372549019607,,,not_available_no_comparable_full_library_model_outputs,0.21069917919966547,0.1428571428571429,0.8198835822837112,0.3644384074576789,4,chemical_space,587.0
ATP-HTVS-9F7EB006111C,0.46568627450980393,,,not_available_no_comparable_full_library_model_outputs,0.22354141212229758,0.1428571428571429,0.7021929082800041,0.3835694344423122,4,chemical_space,373.0
ATP-HTVS-9F81472CEEC6,0.6017156862745098,,,not_available_no_comparable_full_library_model_outputs,0.3401887312947667,0.1428571428571429,0.6069634889387587,0.4229312623412945,4,chemical_space,413.0
ATP-HTVS-9F81613398D9,0.3394607843137255,,,not_available_no_comparable_full_library_model_outputs,0.2611665975429115,0.1428571428571429,0.6069634889387587,0.3376120034131347,4,chemical_space,717.0
ATP-HTVS-9F8F78EE592C,0.710171568627451,,,not_available_no_comparable_full_library_model_outputs,0.21289377207093488,0.1428571428571429,0.5631504092068885,0.4072682231906043,4,protocol,774.5
ATP-HTVS-9F9A426F6493,0.23039215686274508,,,not_available_no_comparable_full_library_model_outputs,0.16677899040167618,0.1428571428571429,0.5809382067349576,0.28024162421413046,4,chemical_space,788.0
ATP-HTVS-A05CBA531631,0.2549019607843137,,,not_available_no_comparable_full_library_model_outputs,0.0118436660537092,0.1428571428571429,0.37918540080884966,0.19719704262600385,4,chemical_space,516.0
ATP-HTVS-A0BE83379585,0.5974264705882353,,,not_available_no_comparable_full_library_model_outputs,0.24576752014476042,0.1428571428571429,1.0,0.4965127833975347,4,chemical_space,574.5
ATP-HTVS-A0DD4911ADFC,0.6862745098039216,,,not_available_no_comparable_full_library_model_outputs,0.46678463267333137,0.1428571428571429,0.898102476454747,0.5485046904472857,4,chemical_space,686.0
ATP-HTVS-A10345D75118,0.31066176470588236,,,not_available_no_comparable_full_library_model_outputs,0.044455556334886036,0.1428571428571429,0.5809382067349576,0.2697281676582172,4,chemical_space,637.5
ATP-HTVS-A11F200701F2,0.09252450980392157,,,not_available_no_comparable_full_library_model_outputs,0.10882221434079174,0.1428571428571429,0.0,0.08605096675046406,4,evidence,383.5
ATP-HTVS-A12862845571,0.45159313725490197,,,not_available_no_comparable_full_library_model_outputs,0.13056832702727297,0.1428571428571429,0.6959095681747428,0.35523204382851514,4,chemical_space,680.5
ATP-HTVS-A1381500D8FF,0.0625,,,not_available_no_comparable_full_library_model_outputs,0.45812174987598314,0.1428571428571429,0.3674332956380979,0.25772804709280595,4,objective,1393.0
ATP-HTVS-A1F737581FBF,0.1801470588235294,,,not_available_no_comparable_full_library_model_outputs,0.5231951395413046,0.1428571428571429,1.0,0.4615498353054942,4,chemical_space,291.0
ATP-HTVS-A20FC30C18FA,0.625,,,not_available_no_comparable_full_library_model_outputs,0.25647302967888713,0.1428571428571429,0.0,0.25608254313400747,4,protocol,535.0
ATP-HTVS-A257C47BE0F3,0.2867647058823529,,,not_available_no_comparable_full_library_model_outputs,0.26655118518686544,0.1428571428571429,1.0,0.4240432584815903,4,chemical_space,170.0
ATP-HTVS-A25C4EA68E32,0.21752450980392157,,,not_available_no_comparable_full_library_model_outputs,0.06931591942214266,0.1428571428571429,0.7416646881126754,0.2928405650489706,4,chemical_space,607.5
ATP-HTVS-A27D1CDFC59C,0.06678921568627451,,,not_available_no_comparable_full_library_model_outputs,0.47817112019929064,0.1428571428571429,0.7520519717820633,0.35996736263119283,4,chemical_space,1347.5
ATP-HTVS-A286808FA942,0.35110294117647056,,,not_available_no_comparable_full_library_model_outputs,0.21648041744598367,0.1428571428571429,0.7294070843298742,0.35996189645236787,4,chemical_space,776.5
ATP-HTVS-A28F95EF9540,0.04350490196078431,,,not_available_no_comparable_full_library_model_outputs,0.6144606031488944,0.1428571428571429,0.5289370493736751,0.33243992433512415,4,objective,1484.5
ATP-HTVS-A2CFD20ABAD2,0.49203431372549017,,,not_available_no_comparable_full_library_model_outputs,0.2975461721519053,0.1428571428571429,1.0,0.4831094071836346,4,chemical_space,623.5
ATP-HTVS-A2EC0CC51325,0.4852941176470588,,,not_available_no_comparable_full_library_model_outputs,0.33081738330084565,0.1428571428571429,0.7401624579022148,0.42478277542681553,4,chemical_space,526.0
ATP-HTVS-A2ECE24B89CB,0.11397058823529412,,,not_available_no_comparable_full_library_model_outputs,0.06484147897847961,0.1428571428571429,0.39810247645474695,0.1799429216314159,4,chemical_space,668.0
ATP-HTVS-A2FDB4A8FB56,0.31004901960784315,,,not_available_no_comparable_full_library_model_outputs,0.2244250930498779,0.1428571428571429,0.6275095607846212,0.3262102040748713,4,chemical_space,539.0
ATP-HTVS-A305C0BD9D10,0.21691176470588236,,,not_available_no_comparable_full_library_model_outputs,0.2095572150196511,0.1428571428571429,0.8198835822837112,0.3473024262165969,4,chemical_space,367.0
ATP-HTVS-A343C43AF9EC,0.38786764705882354,,,not_available_no_comparable_full_library_model_outputs,0.34751792838846635,0.1428571428571429,0.8198835822837112,0.424531575147036,4,chemical_space,1113.5
ATP-HTVS-A345DB3E7236,0.6109068627450981,,,not_available_no_comparable_full_library_model_outputs,0.41287681013392924,0.1428571428571429,0.7021929082800041,0.46720843100404363,4,chemical_space,872.5
ATP-HTVS-A361D156A19C,0.018995098039215685,,,not_available_no_comparable_full_library_model_outputs,0.5426515201611736,0.1428571428571429,0.1518714060666035,0.21409379178103394,4,objective,1488.5
ATP-HTVS-A38ED211E8B3,0.07720588235294118,,,not_available_no_comparable_full_library_model_outputs,0.6173111894160539,0.1428571428571429,0.7164838285279976,0.3884645107885339,4,chemical_space,1350.0
ATP-HTVS-A3A98DB30213,0.2512254901960784,,,not_available_no_comparable_full_library_model_outputs,0.19300984719387207,0.1428571428571429,0.19430742936424072,0.19534997740283352,4,protocol,361.0
ATP-HTVS-A3FFA90B66AA,0.48713235294117646,,,not_available_no_comparable_full_library_model_outputs,0.3718231570688654,0.1428571428571429,0.7804118024510399,0.4455561138295562,4,chemical_space,387.5
ATP-HTVS-A44EAAD38847,0.6421568627450981,,,not_available_no_comparable_full_library_model_outputs,0.27989202872210817,0.1428571428571429,1.0,0.5162265085810873,4,chemical_space,703.0
ATP-HTVS-A459F36766D8,0.4571078431372549,,,not_available_no_comparable_full_library_model_outputs,0.2587603045003277,0.1428571428571429,0.19430742936424072,0.26325817996474155,4,protocol,593.0
ATP-HTVS-A4810EBC0F15,0.11458333333333333,,,not_available_no_comparable_full_library_model_outputs,0.3595897433743067,0.1428571428571429,0.760277352093387,0.3443268929145425,4,chemical_space,270.5
ATP-HTVS-A4BDF0A6C58A,0.5741421568627451,,,not_available_no_comparable_full_library_model_outputs,0.29657049835545946,0.1428571428571429,0.318281443473209,0.33296281038713915,4,protocol,455.5
ATP-HTVS-A4F2667C3349,0.4650735294117647,,,not_available_no_comparable_full_library_model_outputs,0.3611062460199779,0.1428571428571429,0.5786587041666376,0.3869239056138808,4,chemical_space,627.5
ATP-HTVS-A521B3182CFE,0.23774509803921567,,,not_available_no_comparable_full_library_model_outputs,0.18128177492327296,0.1428571428571429,0.6275095607846212,0.2973483941510632,4,chemical_space,270.0
ATP-HTVS-A5353E166184,0.16727941176470587,,,not_available_no_comparable_full_library_model_outputs,0.23250559422004752,0.1428571428571429,0.3265516864877189,0.21729845883240378,4,chemical_space,825.5
ATP-HTVS-A53B334F5824,0.1875,,,not_available_no_comparable_full_library_model_outputs,0.33314898206639254,0.1428571428571429,0.5220764905637152,0.29639565387181266,4,chemical_space,111.0
ATP-HTVS-A5A2B8D72F00,0.6127450980392157,,,not_available_no_comparable_full_library_model_outputs,0.36992423629783505,0.1428571428571429,0.6239740141089682,0.4373751228257905,4,chemical_space,558.0
ATP-HTVS-A5C0EA33BE09,0.2034313725490196,,,not_available_no_comparable_full_library_model_outputs,0.31713781038862543,0.1428571428571429,0.9217811058289642,0.3963018579059381,4,chemical_space,294.0
ATP-HTVS-A6599D500180,0.058823529411764705,,,not_available_no_comparable_full_library_model_outputs,0.39152954168500154,0.1428571428571429,0.9217811058289642,0.3787478299457183,4,chemical_space,1300.0
ATP-HTVS-A67C5EBB60CA,0.02022058823529412,,,not_available_no_comparable_full_library_model_outputs,0.10152046270101647,0.1428571428571429,0.6363033379844186,0.22522538294446803,4,chemical_space,605.5
ATP-HTVS-A67DD6FB98A9,0.26715686274509803,,,not_available_no_comparable_full_library_model_outputs,0.2033272411526629,0.1428571428571429,0.27982928831610165,0.22329263376775138,4,chemical_space,282.0
ATP-HTVS-A6800539A705,0.7193627450980392,,,not_available_no_comparable_full_library_model_outputs,0.5055392517304123,0.1428571428571429,0.7294070843298742,0.5242915560038671,4,chemical_space,812.0
ATP-HTVS-A693217A85AE,0.15196078431372548,,,not_available_no_comparable_full_library_model_outputs,0.30014583459681166,0.1428571428571429,0.6820584579223512,0.3192555549225078,4,chemical_space,911.0
ATP-HTVS-A6940AB4AD1D,0.44546568627450983,,,not_available_no_comparable_full_library_model_outputs,0.3553886260822508,0.1428571428571429,0.898102476454747,0.4604534829171626,4,chemical_space,700.5
ATP-HTVS-A6CB9DE84F6F,0.14338235294117646,,,not_available_no_comparable_full_library_model_outputs,0.5178621554500815,0.1428571428571429,0.3689355258485584,0.2932592942742398,4,objective,1245.0
ATP-HTVS-A6D74CA540BA,0.19975490196078433,,,not_available_no_comparable_full_library_model_outputs,0.26161280153264294,0.1428571428571429,0.8435622116579284,0.36194676450212465,4,chemical_space,86.0
ATP-HTVS-A7093622CBF0,0.26286764705882354,,,not_available_no_comparable_full_library_model_outputs,0.38326195343738473,0.1428571428571429,1.0,0.4472466858383378,4,chemical_space,899.5
ATP-HTVS-A719F0D3C4DA,0.0024509803921568627,,,not_available_no_comparable_full_library_model_outputs,0.3045298934490767,0.1428571428571429,1.0,0.3624595041745941,4,chemical_space,177.0
ATP-HTVS-A7693842EDE7,0.20465686274509803,,,not_available_no_comparable_full_library_model_outputs,0.23052786034514233,0.1428571428571429,0.647492485186713,0.30638358778352404,4,chemical_space,180.0
ATP-HTVS-A7BD7D96AE57,0.4411764705882353,,,not_available_no_comparable_full_library_model_outputs,0.06968873174245875,0.1428571428571429,0.8435622116579284,0.37432113921144133,4,chemical_space,869.0
ATP-HTVS-A7EE593102BF,0.6464460784313726,,,not_available_no_comparable_full_library_model_outputs,0.4270144167910877,0.1428571428571429,0.9217811058289642,0.5345246859771418,4,chemical_space,979.5
ATP-HTVS-A8111C46748E,0.2113970588235294,,,not_available_no_comparable_full_library_model_outputs,0.1970805067149391,0.1428571428571429,0.3641169158447024,0.22886290606007845,4,chemical_space,748.5
ATP-HTVS-A820F1D60548,0.29473039215686275,,,not_available_no_comparable_full_library_model_outputs,0.11158259873633157,0.1428571428571429,0.9217811058289642,0.36773780989482535,4,chemical_space,657.5
ATP-HTVS-A844998385F9,0.32169117647058826,,,not_available_no_comparable_full_library_model_outputs,0.3588693907789301,0.1428571428571429,1.0,0.4558544275266653,4,chemical_space,761.5
ATP-HTVS-A845026C7E40,0.03002450980392157,,,not_available_no_comparable_full_library_model_outputs,0.18165694294230367,0.1428571428571429,0.7145222321554544,0.2672652069397056,4,chemical_space,64.5
ATP-HTVS-A8555051B7A8,0.17769607843137256,,,not_available_no_comparable_full_library_model_outputs,0.2874795098604656,0.1428571428571429,1.0,0.40200818278724526,4,chemical_space,1251.0
ATP-HTVS-A86A798575A4,0.6329656862745098,,,not_available_no_comparable_full_library_model_outputs,0.39449216554206773,0.1428571428571429,0.8435622116579284,0.5034693015829123,4,chemical_space,854.5
ATP-HTVS-A89DA5D53108,0.21997549019607843,,,not_available_no_comparable_full_library_model_outputs,0.2768856682754464,0.1428571428571429,1.0,0.40992957533216695,4,chemical_space,702.5
ATP-HTVS-A8B79B8D9CE4,0.7738970588235294,,,not_available_no_comparable_full_library_model_outputs,0.43418436836745694,0.1428571428571429,1.0,0.5877346425120323,4,chemical_space,539.5
ATP-HTVS-A8F9662136B7,0.052083333333333336,,,not_available_no_comparable_full_library_model_outputs,0.6191729879876396,0.1428571428571429,0.6820584579223512,0.37404298052511675,4,chemical_space,1488.5
ATP-HTVS-A8FD4BE75532,0.24693627450980393,,,not_available_no_comparable_full_library_model_outputs,0.4849701072953505,0.1428571428571429,0.47083304939381143,0.3363991435140272,4,objective,1090.5
ATP-HTVS-A9326BC55FC3,0.4056372549019608,,,not_available_no_comparable_full_library_model_outputs,0.32521501781642087,0.1428571428571429,0.9217811058289642,0.44887263035112224,4,chemical_space,361.0
ATP-HTVS-A949B56C75C5,0.32965686274509803,,,not_available_no_comparable_full_library_model_outputs,0.2398262250999092,0.1428571428571429,0.5612083690008263,0.31838714992574413,4,chemical_space,269.0
ATP-HTVS-A9572D0B6B20,0.029411764705882353,,,not_available_no_comparable_full_library_model_outputs,0.38629542665526156,0.1428571428571429,0.6785142789057869,0.3092696532810184,4,chemical_space,1023.0
ATP-HTVS-A95E57B9EC2C,0.49754901960784315,,,not_available_no_comparable_full_library_model_outputs,0.22371837385753626,0.1428571428571429,0.41943445299938026,0.32088974733047565,4,protocol,451.0
ATP-HTVS-A9E2ECE51DBC,0.08333333333333333,,,not_available_no_comparable_full_library_model_outputs,0.12150236308537946,0.1428571428571429,0.5766167553605337,0.23107739865909735,4,chemical_space,948.0
ATP-HTVS-AAAC0953A4ED,0.026348039215686275,,,not_available_no_comparable_full_library_model_outputs,0.4891948570379867,0.1428571428571429,0.325142002283169,0.2458855103484962,4,objective,1507.5
ATP-HTVS-AACA343AA4DE,0.11764705882352941,,,not_available_no_comparable_full_library_model_outputs,0.306942329257052,0.1428571428571429,0.5809382067349576,0.2870961844181705,4,chemical_space,744.0
ATP-HTVS-AAD4045BFE18,0.4368872549019608,,,not_available_no_comparable_full_library_model_outputs,0.2034081119812844,0.1428571428571429,0.6785142789057869,0.36541669716154374,4,chemical_space,868.5
ATP-HTVS-AAEC409DC9E3,0.5030637254901961,,,not_available_no_comparable_full_library_model_outputs,0.43854652778645176,0.1428571428571429,0.47904068318970444,0.3908770198308738,4,protocol,1074.5
ATP-HTVS-AB4BD250F7B6,0.33026960784313725,,,not_available_no_comparable_full_library_model_outputs,0.28281761020775703,0.1428571428571429,0.7804118024510399,0.38408904083976925,4,chemical_space,1082.5
ATP-HTVS-AB5753B8B47E,0.058823529411764705,,,not_available_no_comparable_full_library_model_outputs,0.44369557904454116,0.1428571428571429,0.16363824854759174,0.20225362496526011,4,objective,1479.0
ATP-HTVS-AB5D2E649063,0.38848039215686275,,,not_available_no_comparable_full_library_model_outputs,0.19143771064885007,0.1428571428571429,0.9217811058289642,0.41113908787295494,4,chemical_space,382.0
ATP-HTVS-AB6A0F8FBF12,0.3737745098039216,,,not_available_no_comparable_full_library_model_outputs,0.17822348728208903,0.1428571428571429,0.6382649343569617,0.3332800185750288,4,chemical_space,944.0
ATP-HTVS-ABB27A5BB422,0.014093137254901961,,,not_available_no_comparable_full_library_model_outputs,0.13435306301463656,0.1428571428571429,0.2752456360991982,0.14163724480646991,4,chemical_space,913.5
ATP-HTVS-AC48CD61B4D9,0.38848039215686275,,,not_available_no_comparable_full_library_model_outputs,0.14535210582817026,0.1428571428571429,0.647492485186713,0.33104553150722227,4,chemical_space,485.0
ATP-HTVS-AC6C82062264,0.22916666666666666,,,not_available_no_comparable_full_library_model_outputs,0.5007095981902242,0.1428571428571429,0.9217811058289642,0.44862862838574946,4,chemical_space,1319.0
