canonical_id,compound_code,vina_rank,glide_rank,rank_consensus,normalized_rank_variance,rank_entropy,protocol_disagreement_score,consensus_strength
ATP-HTVS-23EBF8E8F6E9,86787,381,1040,710.5,0.04076341205906382,1.0,0.40379901960784315,0.5652573529411764
ATP-HTVS-EE3EC74621FE,36163,665,758,711.5,0.000811830936418685,0.0,0.05698529411764706,0.5646446078431373
ATP-HTVS-37F8BE6B2288,68929,1158,265,711.5,0.07485186361615727,1.0,0.5471813725490197,0.5646446078431373
ATP-HTVS-C188770C1FD9,20962,1398,25,711.5,0.1769460100982795,1.0,0.8412990196078431,0.5646446078431373
ATP-HTVS-37164D6EE04D,58531,1319,105,712.0,0.1383365922962322,1.0,0.7438725490196079,0.5643382352941176
ATP-HTVS-2AC4031F681F,85858,233,1192,712.5,0.08632506502907536,1.0,0.5876225490196079,0.5640318627450981
ATP-HTVS-AEC4D9F1E0F4,72001,1258,168,713.0,0.11151998329969241,1.0,0.6678921568627451,0.5637254901960784
ATP-HTVS-0743B9964B99,20417,683,747,715.0,0.00038446751249519417,0.0,0.0392156862745098,0.5625
ATP-HTVS-357411F5F88B,74113,594,838,716.0,0.005588295367166474,1.0,0.14950980392156862,0.5618872549019609
ATP-HTVS-84AF7025C22A,80514,927,505,716.0,0.016715701292772014,1.0,0.25857843137254904,0.5618872549019608
ATP-HTVS-4313C7EF8265,78307,840,595,717.5,0.005634194931036139,1.0,0.15012254901960784,0.560968137254902
ATP-HTVS-F7EFD494BF14,96481,581,857,719.0,0.007150194636678202,1.0,0.16911764705882354,0.5600490196078431
ATP-HTVS-595807F16B2C,73795,835,604,719.5,0.005008684310121107,1.0,0.14154411764705882,0.5597426470588236
ATP-HTVS-7ACA80837BCE,95906,370,1069,719.5,0.04586211207828719,1.0,0.42830882352941174,0.5597426470588236
ATP-HTVS-3A96A568DDAE,89089,45,1397,721.0,0.17157463475586315,1.0,0.8284313725490197,0.5588235294117647
ATP-HTVS-239E0EA8BC65,54689,522,921,721.5,0.014943264759948095,1.0,0.24448529411764705,0.5585171568627452
ATP-HTVS-9C0CB662701B,22849,1266,177,721.5,0.11131545334126296,1.0,0.6672794117647058,0.5585171568627451
ATP-HTVS-96C7A2856398,57953,425,1019,722.0,0.0331186472750865,1.0,0.3639705882352941,0.5582107843137255
ATP-HTVS-9AEFC257B6AB,94850,959,485,722.0,0.021089019247404847,1.0,0.29044117647058826,0.5582107843137254
ATP-HTVS-655331016ABF,30146,1011,436,723.5,0.031033830888360252,1.0,0.35232843137254904,0.5572916666666666
ATP-HTVS-A2CFD20ABAD2,83203,322,1125,723.5,0.06052444147082852,1.0,0.49203431372549017,0.5572916666666667
ATP-HTVS-4382948120BD,74115,1087,361,724.0,0.0494735348183391,1.0,0.44485294117647056,0.5569852941176471
ATP-HTVS-305D97AD9924,74114,389,1060,724.5,0.04226148371419646,1.0,0.4111519607843137,0.5566789215686274
ATP-HTVS-E53B79A527AF,80129,184,1268,726.0,0.1102956194732795,1.0,0.6642156862745098,0.5557598039215685
ATP-HTVS-1928ECDAF189,20003,318,1134,726.0,0.0625,1.0,0.5,0.5557598039215687
ATP-HTVS-98A0502BF743,60257,1242,210,726.0,0.0999675605536332,1.0,0.6323529411764706,0.5557598039215687
ATP-HTVS-3DA95123E47A,56993,49,1404,726.5,0.17233690542699925,1.0,0.8302696078431373,0.555453431372549
ATP-HTVS-FBBE5B904E6C,68643,1077,376,726.5,0.046124931666906954,1.0,0.42953431372549017,0.555453431372549
ATP-HTVS-2E3E6C1A8749,91843,1212,241,726.5,0.08849895848351595,1.0,0.5949754901960784,0.555453431372549
ATP-HTVS-3B9AE635146A,63874,669,784,726.5,0.0012413532355344098,0.0,0.0704656862745098,0.555453431372549
ATP-HTVS-A4F2667C3349,72738,348,1107,727.5,0.0540733469398789,1.0,0.4650735294117647,0.5548406862745098
ATP-HTVS-E2660D394356,62850,811,646,728.5,0.0025554511786332183,1.0,0.10110294117647059,0.5542279411764706
ATP-HTVS-3565F86F920E,47203,147,1313,730.0,0.12761355308054595,1.0,0.7144607843137255,0.5533088235294117
ATP-HTVS-800B0B068CC6,45569,1330,131,730.5,0.13493917979262784,1.0,0.7346813725490197,0.5530024509803921
ATP-HTVS-6D2ED4476584,96450,508,954,731.0,0.018671079032103032,1.0,0.27328431372549017,0.5526960784313726
ATP-HTVS-B46E603BFCD4,92482,851,611,731.0,0.005406574394463668,1.0,0.14705882352941177,0.5526960784313726
ATP-HTVS-8E17E50AE6CE,18721,1188,277,732.5,0.07789981993103615,1.0,0.5582107843137255,0.5517769607843137
ATP-HTVS-FF167463AED4,74019,1116,357,736.5,0.0540733469398789,1.0,0.4650735294117647,0.5493259803921569
ATP-HTVS-255C97768CDB,63778,497,976,736.5,0.021536281868752404,1.0,0.2935049019607843,0.5493259803921569
ATP-HTVS-FB09B772C34B,61507,199,1275,737.0,0.1086736471549404,1.0,0.6593137254901961,0.5490196078431373
ATP-HTVS-A10345D75118,25475,991,484,737.5,0.024127683012543255,1.0,0.31066176470588236,0.5487132352941178
ATP-HTVS-F54B40793D2A,97538,151,1325,738.0,0.12937068975874663,1.0,0.7193627450980392,0.548406862745098
ATP-HTVS-59E59E09D09E,55489,280,1197,738.5,0.07892932180531527,1.0,0.5618872549019608,0.5481004901960784
ATP-HTVS-9AF19AD81321,95841,705,773,739.0,0.00043402777777777775,0.0,0.041666666666666664,0.5477941176470589
ATP-HTVS-C725FB5B69C4,56739,546,932,739.0,0.013985381223567857,1.0,0.23651960784313725,0.5477941176470589
ATP-HTVS-9702CFD2E9A2,81985,1223,259,741.0,0.08722756872356786,1.0,0.5906862745098039,0.5465686274509804
ATP-HTVS-555FA00075E9,85825,1226,258,742.0,0.0879529507881584,1.0,0.5931372549019608,0.5459558823529411
ATP-HTVS-CC671C1EED81,79682,341,1148,744.5,0.06112892652465399,1.0,0.4944852941176471,0.5444240196078431
ATP-HTVS-B586963EE7FB,61506,109,1381,745.0,0.15187067474048443,1.0,0.7794117647058824,0.5441176470588236
ATP-HTVS-30920D5A25EC,68290,1345,146,745.5,0.13493917979262784,1.0,0.7346813725490197,0.5438112745098039
ATP-HTVS-542AD0F295EC,98561,780,712,746.0,0.00043402777777777775,0.0,0.041666666666666664,0.5435049019607843
ATP-HTVS-8033922A69C0,25505,1392,100,746.0,0.15668402777777776,1.0,0.7916666666666666,0.5435049019607843
ATP-HTVS-DC20B32D34B9,85249,514,980,747.0,0.020383160923683197,1.0,0.2855392156862745,0.5428921568627452
ATP-HTVS-0E6472D072C2,1473,454,1041,747.5,0.03234267243968666,1.0,0.3596813725490196,0.5425857843137255
ATP-HTVS-41202D3CA1C8,23139,1363,134,748.5,0.14177624366229336,1.0,0.7530637254901961,0.5419730392156863
ATP-HTVS-E14A9B461B4E,20705,1476,22,749.0,0.19843967764802,1.0,0.8909313725490197,0.5416666666666667
ATP-HTVS-7BF7B7486D45,67138,342,1157,749.5,0.06234690758962899,1.0,0.4993872549019608,0.541360294117647
ATP-HTVS-9DFA3785F0DB,83778,145,1355,750.0,0.1374264856064975,1.0,0.741421568627451,0.5410539215686274
ATP-HTVS-2368A2FD4D76,87745,566,934,750.0,0.012711457131872357,1.0,0.22549019607843138,0.5410539215686274
ATP-HTVS-B6BB4D9D6C90,17793,1177,325,751.0,0.06813635380622839,1.0,0.5220588235294118,0.5404411764705883
ATP-HTVS-0258CCAE4910,3905,399,1103,751.0,0.0465205690119185,1.0,0.43137254901960786,0.5404411764705882
ATP-HTVS-E2321FC28CB2,69889,560,945,752.5,0.01391301197255863,1.0,0.23590686274509803,0.5395220588235294
ATP-HTVS-DCF81E89AD2E,18466,374,1132,753.0,0.05393095504133026,1.0,0.4644607843137255,0.5392156862745099
ATP-HTVS-6B545AE439E8,71073,822,685,753.5,0.0017617360210015376,1.0,0.08394607843137254,0.5389093137254901
ATP-HTVS-B278BB2953A5,37281,788,719,753.5,0.0004468871647923876,0.0,0.042279411764705885,0.5389093137254902
ATP-HTVS-4697491C32F9,77698,707,804,755.5,0.0008831676819011918,0.0,0.05943627450980392,0.5376838235294118
ATP-HTVS-FF63783F1DD1,25825,1273,240,756.5,0.10016139000024028,1.0,0.6329656862745098,0.5370710784313726
ATP-HTVS-73425E104865,17794,740,774,757.0,0.00010850694444444444,0.0,0.020833333333333332,0.5367647058823529
ATP-HTVS-71BF5DD28E53,57729,86,1429,757.5,0.16929796006944442,1.0,0.8229166666666666,0.5364583333333333
ATP-HTVS-A820F1D60548,63138,517,998,757.5,0.021716501015234525,1.0,0.29473039215686275,0.5364583333333333
ATP-HTVS-2AFCB32282C0,34529,486,1030,758.0,0.027777777777777776,1.0,0.3333333333333333,0.5361519607843137
ATP-HTVS-3EAEA7611BE9,52738,79,1437,758.0,0.1731008656526336,1.0,0.8321078431372549,0.5361519607843137
ATP-HTVS-2818D10B14C2,35009,964,555,759.5,0.015701687001393693,1.0,0.2506127450980392,0.5352328431372548
ATP-HTVS-7B98CE40EDFD,70307,524,995,759.5,0.02082291441392733,1.0,0.28860294117647056,0.5352328431372548
ATP-HTVS-0DE7571C9DAC,43267,999,521,760.0,0.02144645388792772,1.0,0.2928921568627451,0.5349264705882353
ATP-HTVS-FA0319FBED9B,77281,1314,206,760.0,0.11523362408688967,1.0,0.678921568627451,0.5349264705882353
ATP-HTVS-3B2E01AF7BF8,38881,1405,115,760.0,0.15619931336505188,1.0,0.7904411764705882,0.5349264705882353
ATP-HTVS-0A81E0DFACE9,19938,1091,430,760.5,0.04101121338547674,1.0,0.4050245098039216,0.5346200980392157
ATP-HTVS-F42EC288DBA1,90369,375,1146,760.5,0.055796692528114186,1.0,0.4724264705882353,0.5346200980392157
ATP-HTVS-F451F6F34F85,58210,1019,503,761.0,0.0249918901384083,1.0,0.3161764705882353,0.5343137254901961
ATP-HTVS-5CE7EF7F1B66,84354,416,1106,761.0,0.044688716479238756,1.0,0.4227941176470588,0.5343137254901961
ATP-HTVS-BB81D0256EE3,80641,627,896,761.5,0.006792102947183775,1.0,0.16482843137254902,0.5340073529411764
ATP-HTVS-76EB0BEAC1B9,37825,621,903,762.0,0.007464451773356401,1.0,0.17279411764705882,0.5337009803921569
ATP-HTVS-9A332D1A0286,27617,423,1104,763.5,0.04353052687067474,1.0,0.4172794117647059,0.532781862745098
ATP-HTVS-77F3EA8C01D2,80162,895,635,765.0,0.006345215782391387,1.0,0.15931372549019607,0.5318627450980392
ATP-HTVS-8FFDF10521D1,34625,1283,248,765.5,0.10054961207828719,1.0,0.6341911764705882,0.5315563725490196
ATP-HTVS-16A35D40F1B5,38337,50,1481,765.5,0.19221132271842561,1.0,0.8768382352941176,0.5315563725490196
ATP-HTVS-1CF603621065,85794,251,1280,765.5,0.0993871985834775,1.0,0.6305147058823529,0.5315563725490196
ATP-HTVS-7EF96EA99BCF,95361,950,583,766.5,0.01264246698985967,1.0,0.22487745098039216,0.5309436274509803
ATP-HTVS-3F61FE181838,65473,187,1347,767.0,0.12630358515955403,1.0,0.7107843137254902,0.5306372549019608
ATP-HTVS-2E3C44D093AA,17857,904,631,767.5,0.006995600400086504,1.0,0.16727941176470587,0.5303308823529411
ATP-HTVS-D650FAE25B13,75203,743,792,767.5,0.0002253677972414456,0.0,0.03002450980392157,0.5303308823529412
ATP-HTVS-A2ECE24B89CB,24515,861,675,768.0,0.00324732374567474,1.0,0.11397058823529412,0.5300245098039216
ATP-HTVS-1B60B6D0433D,66017,491,1046,768.5,0.0289125013516436,1.0,0.3400735294117647,0.529718137254902
ATP-HTVS-4B5D35D2395E,61409,736,801,768.5,0.0003965759863994617,0.0,0.03982843137254902,0.5297181372549019
ATP-HTVS-8D4A93BCC2C7,20193,924,614,769.0,0.00902034373798539,1.0,0.18995098039215685,0.5294117647058824
ATP-HTVS-322651E221E8,67842,743,795,769.0,0.00025380863129565546,0.0,0.031862745098039214,0.5294117647058824
ATP-HTVS-4CFD3E435A48,60227,1447,97,772.0,0.17106739294982698,1.0,0.8272058823529411,0.5275735294117647
ATP-HTVS-86DDC209E59E,63042,1237,307,772.0,0.0811830936418685,1.0,0.5698529411764706,0.5275735294117647
ATP-HTVS-B1DCCC83FEFE,30595,342,1203,772.5,0.06958345723399655,1.0,0.5275735294117647,0.5272671568627451
ATP-HTVS-B47DAEDE372B,98082,265,1287,776.0,0.09803959114282967,1.0,0.6262254901960784,0.5251225490196079
ATP-HTVS-9118BAC0F3E5,49857,911,641,776.0,0.006842695717993079,1.0,0.16544117647058823,0.5251225490196079
ATP-HTVS-4F9099514318,87875,76,1478,777.0,0.18449972666762782,1.0,0.8590686274509803,0.5245098039215687
ATP-HTVS-159F0F821AF9,96098,657,899,778.0,0.0054970594242599,1.0,0.1482843137254902,0.5238970588235294
ATP-HTVS-5AAA6558FE6F,81315,801,755,778.0,0.00019861651768550559,0.0,0.028186274509803922,0.5238970588235294
ATP-HTVS-8E5D0C8C0586,48226,40,1516,778.0,0.20449016003460208,1.0,0.9044117647058824,0.5238970588235294
ATP-HTVS-9E45A7CB1B23,24003,96,1461,778.5,0.17489001000216264,1.0,0.8363970588235294,0.5235906862745098
ATP-HTVS-CED8BA7CA394,18338,1167,391,779.0,0.056522731641676274,1.0,0.47549019607843135,0.5232843137254901
ATP-HTVS-190A8EA9B17C,31297,1391,167,779.0,0.140625,1.0,0.75,0.5232843137254902
ATP-HTVS-6E87A6CCCD27,96001,708,851,779.5,0.0019194277741733947,1.0,0.08762254901960784,0.5229779411764706
ATP-HTVS-84B7FD2F846A,21121,407,1153,780.0,0.052236895064398305,1.0,0.4571078431372549,0.522671568627451
ATP-HTVS-A12862845571,36162,1149,412,780.5,0.05098409040393118,1.0,0.45159313725490197,0.5223651960784313
ATP-HTVS-258E82C8B178,35362,1162,400,781.0,0.05450164900519031,1.0,0.46691176470588236,0.5220588235294117
ATP-HTVS-B107F9A324A3,20065,1294,269,781.5,0.0986160108191561,1.0,0.6280637254901961,0.5217524509803921
ATP-HTVS-1449F4F4BA71,89058,1543,20,781.5,0.21772059198985969,1.0,0.9332107843137255,0.5217524509803921
ATP-HTVS-BE963CFE3042,38017,30,1535,782.5,0.21260462096909846,1.0,0.9221813725490197,0.5211397058823529
ATP-HTVS-33BC72D3D2BF,81217,434,1131,782.5,0.045600043402777776,1.0,0.4270833333333333,0.5211397058823529
ATP-HTVS-BF383207F30E,28642,821,745,783.0,0.0005421592656670511,1.0,0.04656862745098039,0.5208333333333334
ATP-HTVS-C563D945857F,80867,1203,364,783.5,0.06607293844314685,1.0,0.5140931372549019,0.5205269607843137
ATP-HTVS-8E36F3F2ACA8,64322,808,759,783.5,0.0002253677972414456,0.0,0.03002450980392157,0.5205269607843137
ATP-HTVS-F0989AC93CC9,68962,706,861,783.5,0.0022550859344963475,1.0,0.09497549019607843,0.5205269607843137
ATP-HTVS-8D6261309289,77506,1386,184,785.0,0.1356152831843522,1.0,0.7365196078431373,0.5196078431372548
ATP-HTVS-DF8AF7E8BFB3,30433,1527,44,785.5,0.20643436794141676,1.0,0.9087009803921569,0.5193014705882353
ATP-HTVS-18265C9EB86B,7299,1198,374,786.0,0.06373149750096116,1.0,0.5049019607843137,0.5189950980392157
ATP-HTVS-A0DD4911ADFC,80834,226,1346,786.0,0.11774317570165321,1.0,0.6862745098039216,0.5189950980392157
ATP-HTVS-79EE8ED1543F,88993,912,661,786.5,0.00591353460808343,1.0,0.15379901960784315,0.5186887254901961
ATP-HTVS-2B54247B4108,84161,454,1120,787.0,0.04163400194636678,1.0,0.40808823529411764,0.5183823529411764
ATP-HTVS-95D1FAD4F080,71875,284,1291,787.5,0.09518283607867167,1.0,0.6170343137254902,0.5180759803921569
ATP-HTVS-70E37A6C21BA,87747,853,723,788.0,0.0015863039455978468,1.0,0.07965686274509803,0.5177696078431373
ATP-HTVS-B6C483C4EE45,81410,1418,160,789.0,0.14854600694444445,1.0,0.7708333333333334,0.517156862745098
ATP-HTVS-1F9A02273F27,69026,1042,537,789.5,0.023937701995626684,1.0,0.30943627450980393,0.5168504901960784
ATP-HTVS-C0ADD803E371,28353,511,1068,789.5,0.029121255196318724,1.0,0.34129901960784315,0.5168504901960784
ATP-HTVS-21B7E8D8DA00,84930,1145,434,789.5,0.0474502933066609,1.0,0.43566176470588236,0.5168504901960784
ATP-HTVS-C13B253881A4,36801,118,1462,790.0,0.1695501730103806,1.0,0.8235294117647058,0.5165441176470589
ATP-HTVS-7AB1442FC022,28993,1357,223,790.0,0.12070515246539791,1.0,0.6948529411764706,0.5165441176470589
ATP-HTVS-9505CBC4E7EE,64641,27,1554,790.5,0.21886573448313149,1.0,0.9356617647058824,0.5162377450980393
ATP-HTVS-AD556EC8B5E3,32131,168,1415,791.5,0.1459595806000096,1.0,0.7640931372549019,0.515625
ATP-HTVS-04621B482D9F,87427,1015,570,792.5,0.018587446084438675,1.0,0.27267156862745096,0.5150122549019608
ATP-HTVS-638532F00CCB,72737,268,1318,793.0,0.10348521301903116,1.0,0.6433823529411765,0.5147058823529411
ATP-HTVS-AEA5EF37F369,76161,451,1137,794.0,0.04417208825932334,1.0,0.42034313725490197,0.514093137254902
ATP-HTVS-D35FD22B1728,77186,310,1278,794.0,0.0879529507881584,1.0,0.5931372549019608,0.514093137254902
ATP-HTVS-F38CDD17995D,90338,553,1036,794.5,0.02189747107482699,1.0,0.2959558823529412,0.5137867647058824
ATP-HTVS-E05E864FAEC7,61057,668,922,795.0,0.00605573877835448,1.0,0.1556372549019608,0.5134803921568627
ATP-HTVS-69A2FC5C8ACC,16515,1277,315,796.0,0.0868660040609381,1.0,0.5894607843137255,0.5128676470588236
ATP-HTVS-D5ACDDA463EA,75745,676,918,797.0,0.0054970594242599,1.0,0.1482843137254902,0.5122549019607843
ATP-HTVS-75F52EFCCD23,94273,387,1207,797.0,0.0631142469242599,1.0,0.5024509803921569,0.5122549019607843
ATP-HTVS-DDCEA98BB6BE,81569,111,1483,797.0,0.17668835303729336,1.0,0.8406862745098039,0.5122549019607843
ATP-HTVS-FDB0F1EC6F74,93059,1464,133,798.5,0.16628604758386198,1.0,0.8155637254901961,0.5113357843137254
ATP-HTVS-41EB9DEAB7C9,91683,1556,42,799.0,0.21515500348423686,1.0,0.9276960784313726,0.5110294117647058
ATP-HTVS-986AE7271DA8,70049,819,780,799.5,0.00014276735510380622,1.0,0.02389705882352941,0.5107230392156863
ATP-HTVS-138C9DBD3419,68321,1270,329,799.5,0.08311491148236254,1.0,0.5765931372549019,0.5107230392156863
ATP-HTVS-F99370747DC9,42113,161,1438,799.5,0.1530669731893983,1.0,0.7824754901960784,0.5107230392156863
ATP-HTVS-A6940AB4AD1D,24387,1164,437,800.5,0.049609919412005,1.0,0.44546568627450983,0.5101102941176471
ATP-HTVS-6D0E62C9397C,87907,436,1167,801.5,0.05015733506944445,1.0,0.4479166666666667,0.5094975490196079
ATP-HTVS-1ACF073F315C,44323,1517,86,801.5,0.19221132271842561,1.0,0.8768382352941176,0.5094975490196079
ATP-HTVS-CDA0FA66D084,72961,487,1117,802.0,0.037254676686851215,1.0,0.3860294117647059,0.5091911764705882
ATP-HTVS-55C340552E65,92289,747,858,802.5,0.0011565000540657438,1.0,0.06801470588235294,0.5088848039215687
ATP-HTVS-0F755B78CCFB,95490,884,721,802.5,0.00249387630358516,1.0,0.09987745098039216,0.5088848039215687
ATP-HTVS-A89DA5D53108,97121,623,982,802.5,0.012097304071751249,1.0,0.21997549019607843,0.5088848039215687
ATP-HTVS-BE0949FFEA46,84483,441,1164,802.5,0.049065507407006916,1.0,0.4430147058823529,0.5088848039215687
ATP-HTVS-79E4EBD82D6A,63777,66,1540,803.0,0.20393636161572473,1.0,0.9031862745098039,0.508578431372549
ATP-HTVS-A44EAAD38847,47618,279,1327,803.0,0.10309135909265668,1.0,0.6421568627450981,0.508578431372549
ATP-HTVS-FD26B682FD2E,69634,917,692,804.5,0.004751872026384084,1.0,0.13786764705882354,0.5076593137254902
ATP-HTVS-D38DE888E88F,70401,1279,330,804.5,0.08453413726090928,1.0,0.5814950980392157,0.5076593137254901
ATP-HTVS-C36F7D03654F,89441,600,1009,804.5,0.015701687001393693,1.0,0.2506127450980392,0.5076593137254902
ATP-HTVS-1B366D2FDBBA,81123,492,1118,805.0,0.036783103253556326,1.0,0.38357843137254904,0.5073529411764706
ATP-HTVS-E4F9B23534EC,95617,363,1247,805.0,0.07335069444444443,1.0,0.5416666666666666,0.5073529411764706
ATP-HTVS-88509AB3E069,48258,598,1014,806.0,0.01624375240292195,1.0,0.2549019607843137,0.5067401960784315
ATP-HTVS-E5C360ABD75A,8321,372,1240,806.0,0.07071949490580545,1.0,0.5318627450980392,0.5067401960784315
ATP-HTVS-CB056AB5514A,67811,525,1088,806.5,0.029752022209006152,1.0,0.3449754901960784,0.5064338235294118
ATP-HTVS-954980F32CB7,55906,1262,351,806.5,0.07789981993103615,1.0,0.5582107843137255,0.5064338235294117
ATP-HTVS-E317819F970C,32035,155,1458,806.5,0.15936337961961747,1.0,0.7984068627450981,0.5064338235294117
ATP-HTVS-85577F90127E,51907,389,1225,807.0,0.06560127114571318,1.0,0.5122549019607843,0.5061274509803921
ATP-HTVS-D53BE49171F7,23619,1519,99,809.0,0.18926764946174549,1.0,0.8700980392156863,0.5049019607843137
ATP-HTVS-4A3DC7D9F888,95777,1205,414,809.5,0.05872900822400039,1.0,0.4846813725490196,0.5045955882352942
ATP-HTVS-3254A7EDB406,72033,557,1063,810.0,0.024032598639946175,1.0,0.31004901960784315,0.5042892156862745
ATP-HTVS-445D8195943B,74209,244,1377,810.5,0.1204923624627547,1.0,0.6942401960784313,0.5039828431372548
ATP-HTVS-69DE697C6F69,70082,715,907,811.0,0.0034602076124567475,1.0,0.11764705882352941,0.5036764705882353
ATP-HTVS-4697A006B393,56194,692,933,812.5,0.0054517230452229915,1.0,0.14767156862745098,0.5027573529411765
ATP-HTVS-1776C87C4427,90243,727,900,813.5,0.0028092598099288732,1.0,0.10600490196078431,0.5021446078431373
ATP-HTVS-9DADF577E8AC,41122,1026,603,814.5,0.016795016490051905,1.0,0.25919117647058826,0.501531862745098
ATP-HTVS-4CC80B7019B2,75234,1411,220,815.5,0.13314449745891002,1.0,0.7297794117647058,0.5009191176470589
ATP-HTVS-24E588DA0D03,95714,1122,510,816.0,0.03515625,1.0,0.375,0.5006127450980392
ATP-HTVS-48ECC7021683,96033,944,688,816.0,0.006151480199923107,1.0,0.1568627450980392,0.5006127450980393
ATP-HTVS-9F81613398D9,73347,540,1094,817.0,0.028808406021722417,1.0,0.3394607843137255,0.5
ATP-HTVS-1E5A6A308B25,86881,548,1086,817.0,0.0271684117887351,1.0,0.32965686274509803,0.5
ATP-HTVS-4EF6126AB2D8,89666,1559,75,817.0,0.2067128628412149,1.0,0.9093137254901961,0.5
ATP-HTVS-7BEC4E93BD87,81249,538,1098,818.0,0.029435793925413303,1.0,0.3431372549019608,0.49938725490196073
ATP-HTVS-92F0D0267220,45570,1095,542,818.5,0.028704498420078817,1.0,0.3388480392156863,0.4990808823529412
ATP-HTVS-532EC38BED39,25314,682,956,819.0,0.00704694408400615,1.0,0.16789215686274508,0.4987745098039216
ATP-HTVS-EF5E324DB424,43521,169,1470,819.5,0.15887453518478473,1.0,0.7971813725490197,0.49846813725490197
ATP-HTVS-E027274C2018,1953,824,818,821.0,3.3791089965397925e-06,0.0,0.003676470588235294,0.49754901960784315
ATP-HTVS-103E90EA5971,80961,1028,615,821.5,0.016010312289744328,1.0,0.25306372549019607,0.49724264705882354
ATP-HTVS-247B97B4CA47,61825,1394,249,821.5,0.1230582325607939,1.0,0.7015931372549019,0.49724264705882354
ATP-HTVS-DE3670B8C5ED,53473,283,1360,821.5,0.10887573664576124,1.0,0.6599264705882353,0.4972426470588235
ATP-HTVS-EF3EA56789AA,30145,333,1311,822.0,0.08977954692906574,1.0,0.5992647058823529,0.49693627450980393
ATP-HTVS-4BE062240422,80833,436,1208,822.0,0.05594152489427143,1.0,0.4730392156862745,0.4969362745098039
ATP-HTVS-99E4671812AC,87393,1451,194,822.5,0.14830993863538064,1.0,0.7702205882352942,0.4966299019607843
ATP-HTVS-27B53DA4C14D,50115,840,806,823.0,0.00010850694444444444,1.0,0.020833333333333332,0.4963235294117647
ATP-HTVS-D0D9A6B890A3,89250,1016,630,823.0,0.013985381223567857,1.0,0.23651960784313725,0.49632352941176466
ATP-HTVS-B3FE097D1043,69827,1178,468,823.0,0.04731691236543637,1.0,0.43504901960784315,0.4963235294117647
ATP-HTVS-0E779CFB9E8D,92771,1145,501,823.0,0.03892883746635909,1.0,0.3946078431372549,0.4963235294117647
ATP-HTVS-BDBBABCD42A1,50114,565,1081,823.0,0.0249918901384083,1.0,0.3161764705882353,0.4963235294117647
ATP-HTVS-53075BACB2C6,93475,1254,393,823.5,0.06958345723399655,1.0,0.5275735294117647,0.49601715686274506
ATP-HTVS-B7FF2C0C64E6,74275,1055,593,824.0,0.020034737240484428,1.0,0.28308823529411764,0.49571078431372545
ATP-HTVS-362E300BB66B,5762,992,659,825.5,0.010408500486591695,1.0,0.20404411764705882,0.4947916666666667
ATP-HTVS-04BA495CA0A4,22531,278,1373,825.5,0.11254544901600344,1.0,0.6709558823529411,0.4947916666666667
ATP-HTVS-5EF6359E179A,71329,1171,480,825.5,0.04481834285491157,1.0,0.42340686274509803,0.4947916666666667
ATP-HTVS-CFB2EA2F52FD,81570,199,1452,825.5,0.14736754268190122,1.0,0.7677696078431373,0.4947916666666667
ATP-HTVS-7C2B62D08873,63427,575,1077,826.0,0.02365413843233372,1.0,0.3075980392156863,0.494485294117647
ATP-HTVS-CF9A421CD50D,33410,41,1612,826.5,0.23166054297025185,1.0,0.9626225490196079,0.4941789215686274
ATP-HTVS-3F7C0C4A7C85,44483,1063,591,827.0,0.020911428296808924,1.0,0.28921568627450983,0.4938725490196078
ATP-HTVS-ADF1B73D9E23,85507,351,1304,827.5,0.08524825562884468,1.0,0.5839460784313726,0.4935661764705882
ATP-HTVS-DBA84DBB4449,75299,923,733,828.0,0.00338849541041907,1.0,0.11642156862745098,0.49325980392156865
ATP-HTVS-FE5F78CE8672,67267,1343,313,828.0,0.09958046484525182,1.0,0.6311274509803921,0.49325980392156865
ATP-HTVS-C038EE4FCBA5,94113,709,948,828.5,0.00536161347198193,1.0,0.14644607843137256,0.492953431372549
ATP-HTVS-425F81D77C05,85634,1132,526,829.0,0.034470290873702424,1.0,0.3713235294117647,0.4926470588235294
ATP-HTVS-086F5E4227DC,20162,1319,339,829.0,0.09014711889657823,1.0,0.6004901960784313,0.4926470588235294
ATP-HTVS-18FDFF56F821,38785,428,1231,829.5,0.06052444147082852,1.0,0.49203431372549017,0.4923406862745098
ATP-HTVS-545253A9A90F,83842,694,966,830.0,0.006944444444444444,1.0,0.16666666666666666,0.4920343137254902
ATP-HTVS-510C24ACBA66,94817,173,1489,831.0,0.16255917195309497,1.0,0.8063725490196079,0.491421568627451
ATP-HTVS-CAF437F0E3C3,42177,329,1335,832.0,0.09499388756728182,1.0,0.616421568627451,0.4908088235294118
ATP-HTVS-818D9CFDFCEA,71330,592,1073,832.5,0.021716501015234525,1.0,0.29473039215686275,0.4905024509803922
ATP-HTVS-8FAC22D1DEE3,83011,1458,209,833.5,0.1464281503808631,1.0,0.7653186274509803,0.4898897058823529
ATP-HTVS-16D62B7C6E45,82339,898,769,833.5,0.0015619931336505188,1.0,0.07904411764705882,0.4898897058823529
ATP-HTVS-F21E42254560,75617,848,823,835.5,5.86650867454825e-05,0.0,0.015318627450980392,0.4886642156862745
ATP-HTVS-98EFE7D538B2,77379,1035,637,836.0,0.014868455041330256,1.0,0.24387254901960784,0.48835784313725494
ATP-HTVS-5A38D2E65B38,77890,972,702,837.0,0.006842695717993079,1.0,0.16544117647058823,0.48774509803921573
