stage,compound_id,current_rank,scaffold,evidence_completeness,uncertainty,model_disagreement,relative_cost,acquisition_rank,acquisition_score,reason,interpretation
SP,ATP-HTVS-AC71774ACC4B,1,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1,0.3333333333333333,unknown,unknown,10,1,0.06333333333333334,rank=1; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-780990BE0E68,2,O=C(Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,10,2,0.06330883853847724,rank=2; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-66618B00A972,3,c1ccc(C[NH2+]Cc2csc(COc3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,10,3,0.06328434374362114,rank=3; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D6043925B579,4,c1ccc(CC[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,4,0.06325984894876505,rank=4; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-65F4836C7042,5,O=C(NCc1sc2ccccc2c1C#CCCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,5,0.06323535415390896,rank=5; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-CEDCE5F1BEB7,6,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)nc2)cc1,0.3333333333333333,unknown,unknown,10,6,0.06321085935905288,rank=6; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-AD7FBCC01633,7,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1C#CCCc1ccccc1,0.3333333333333333,unknown,unknown,10,7,0.06318636456419678,rank=7; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-2AD5F3716208,8,c1ccc(CC[NH2+][C@H](c2ccccn2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,10,8,0.06316186976934068,rank=8; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-99483DBEAA78,9,O=C(Cc1ccccc1)n1nc(-c2ccncc2)cc1CC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,9,0.06313737497448459,rank=9; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B0A71AB87D72,10,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1,0.3333333333333333,unknown,unknown,10,10,0.06311288017962849,rank=10; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3B3954EE8C13,11,O=C(C#Cc1ccccc1)Nc1c(C#CCCc2ccccc2)cnc2ccccc12,0.3333333333333333,unknown,unknown,10,11,0.0630883853847724,rank=11; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-DDBB6FEB6103,13,c1ccc(C[NH2+]Cc2oc3ccccc3c2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,12,0.06303939579506021,rank=13; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D7583D638CF7,14,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCOc1ccccc1,0.3333333333333333,unknown,unknown,10,13,0.06301490100020413,rank=14; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-98E751432A52,15,O=C(C#Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1,0.3333333333333333,unknown,unknown,10,14,0.06299040620534803,rank=15; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-60D4F7FF4B6B,16,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)s2)cc1,0.3333333333333333,unknown,unknown,10,15,0.06296591141049193,rank=16; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6EF9F712D3BB,17,c1ccc(C[NH2+]Cc2ccc(Oc3ccccc3)nc2)cc1,0.3333333333333333,unknown,unknown,10,16,0.06294141661563585,rank=17; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-F8BD3C119C5E,19,c1ccc(CC[NH2+][C@@H](c2ccccn2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,10,17,0.06289242702592365,rank=19; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-1449F4F4BA71,20,O=C(c1ccccc1)c1cnc2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,18,0.06286793223106756,rank=20; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D1462A8BE621,21,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,10,19,0.06284343743621147,rank=21; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-E14A9B461B4E,22,O=C(Cc1ccccc1)n1nc(-c2ccccc2)cc1CC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,20,0.06281894264135537,rank=22; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-E71202E475AE,23,O=C(Nc1ccccc1)Nc1ccc(OCc2ccccc2)nc1,0.3333333333333333,unknown,unknown,10,21,0.06279444784649929,rank=23; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-92BA88CED8DA,24,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)cn2)cc1,0.3333333333333333,unknown,unknown,10,22,0.0627699530516432,rank=24; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C188770C1FD9,25,O=C(Cc1ccccc1)n1nc(-c2cccnc2)cc1CC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,23,0.0627454582567871,rank=25; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-CB3D9B3FDDC1,26,O=C(NCc1ccccc1)NC[C@@H]1c2ccccc2C(=O)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,10,24,0.062720963461931,rank=26; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-F08817EB9A7A,27,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1,0.3333333333333333,unknown,unknown,10,25,0.06269646866707491,rank=27; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-AD7FACE11FDD,28,O=C(Nc1ccccc1)c1cncc(NCc2ccccc2)c1,0.3333333333333333,unknown,unknown,10,26,0.06267197387221882,rank=28; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-8E3D409F2843,29,c1ccc(CC[NH2+]Cc2ccc(-c3ccccc3)s2)cc1,0.3333333333333333,unknown,unknown,10,27,0.06264747907736273,rank=29; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-8E1A44B1E9FD,30,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCCc1ccccc1,0.3333333333333333,unknown,unknown,10,28,0.06262298428250665,rank=30; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3FEB13A0176D,32,C(#C[C@H](NCc1ccccc1)c1cc2ccccc2s1)C[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,29,0.06257399469279444,rank=32; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-4B144E96CFBE,33,O=C(Cc1ccccc1)Nc1ncc(NCc2ccccc2)c2ccccc12,0.3333333333333333,unknown,unknown,10,30,0.06254949989793836,rank=33; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D65E1879A1C4,34,O=C(Nc1ccccc1)c1sccc1Nc1ccccc1,0.3333333333333333,unknown,unknown,10,31,0.06252500510308226,rank=34; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6B0687E57A6A,35,c1ccc(CC[NH2+][C@@H](c2ccccc2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,10,32,0.06250051030822618,rank=35; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-0F3A12BD04AB,38,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,33,0.06242702592365788,rank=38; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3E71027F124F,40,c1ccc(C[NH2+]Cc2c[nH]nc2OCc2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,34,0.06237803633394571,rank=40; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-E3E3C457ADC4,41,C(=C\n1c(CCc2ccccc2)nc2ccccc21)/c1ccccn1,0.3333333333333333,unknown,unknown,10,35,0.06235354153908962,rank=41; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-41EB9DEAB7C9,42,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,36,0.06232904674423352,rank=42; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B989B97EF6F5,43,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1,0.3333333333333333,unknown,unknown,10,37,0.06230455194937742,rank=43; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-DF8AF7E8BFB3,44,O=C1c2ccccc2[C@@H](C[NH2+]CCc2ccccc2)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,10,38,0.062280057154521326,rank=44; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-05A72EDFB57A,45,O=C1c2ccccc2[C@@H](C[NH2+]Cc2ccccc2)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,10,39,0.06225556235966524,rank=45; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-464DF81034BD,46,O=C(Nc1ccccc1)c1sc2ncccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,40,0.06223106756480915,rank=46; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-0F6915EAEEA3,47,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nn2)cc1,0.3333333333333333,unknown,unknown,10,41,0.06220657276995306,rank=47; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B31ECD8B9A27,48,O=C(NCc1ccccc1)c1cc(-c2ccccn2)nc2ccccc12,0.3333333333333333,unknown,unknown,10,42,0.062182077975096964,rank=48; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6F07AE7177E0,50,O=C(NCCc1ccccc1)c1oc2ccccc2c1CSc1ccccc1,0.3333333333333333,unknown,unknown,10,43,0.06213308838538477,rank=50; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-BDD1C4453981,51,c1ccc(C[NH2+]Cc2csc(Nc3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,10,44,0.062108593590528685,rank=51; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-0FDC7A3FF1CA,52,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,45,0.062084098795672595,rank=52; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-397149B089BD,55,c1ccc(Cn2cc(C[NH2+]Cc3cccc4c3CCN4)c(-c3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,10,46,0.0620106144111043,rank=55; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-83768D529230,57,O=C(Cc1cc(NCc2ccccc2)cs1)Nc1ccccc1,0.3333333333333333,unknown,unknown,10,47,0.06196162482139213,rank=57; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-72BD9FFCF62D,60,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,0.3333333333333333,unknown,unknown,10,48,0.061888140436823835,rank=60; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-69AD6B8D3733,61,c1ccc(Cn2c(C[NH2+]Cc3cccs3)nc3ccccc32)cc1,0.3333333333333333,unknown,unknown,10,49,0.061863645641967745,rank=61; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-00C8034698A8,62,c1ccc(CC[NH2+]Cc2nc(-c3ccco3)n3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,50,0.061839150847111654,rank=62; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-BFD5BCAF9717,63,O=C(NNc1ccccc1)c1oc2ccccc2c1COc1ccccc1,0.3333333333333333,unknown,unknown,10,51,0.06181465605225557,rank=63; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C615FEE5992B,65,c1ccc(-c2cc(C[NH2+]Cc3cccnc3)nc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,52,0.061765666462543375,rank=65; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-E7B44E0E6F2B,66,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,0.3333333333333333,unknown,unknown,10,53,0.06174117166768728,rank=66; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C9013CEACAA9,69,C(#C[C@@H](NCc1ccccc1)c1csc2ccccc12)C[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,54,0.06166768728311901,rank=69; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6F858A0E8812,70,O=C1c2ccccc2[C@H](C[NH2+]Cc2ccccc2)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,10,55,0.06164319248826292,rank=70; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-869F8AF38162,72,O=C(Nc1ncc(NCCc2ccccc2)cc1-n1cccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,56,0.06159420289855072,rank=72; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-ACBE41267A18,73,c1ccc(CCNc2nc(CCc3ccccc3)nc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,57,0.06156970810369463,rank=73; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-4EF6126AB2D8,75,O=C(Nc1ccccc1)c1sc2ccccc2c1[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,58,0.061520718513982456,rank=75; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-E80053830AA7,77,C(=NOCc1ccccc1)c1cn(Cc2ccccc2)nn1,0.3333333333333333,unknown,unknown,10,59,0.061471728924270254,rank=77; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-985FC5CCBDCC,78,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCc1ccccc1,0.3333333333333333,unknown,unknown,10,60,0.06144723412941416,rank=78; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-EB0B96E798C5,80,c1ccc(Cn2c(CNc3ccccc3)[nH+]c3ccccc32)cc1,0.3333333333333333,unknown,unknown,10,61,0.06139824453970198,rank=80; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-49D68E9248AF,81,c1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1,0.3333333333333333,unknown,unknown,10,62,0.0613737497448459,rank=81; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-011A966B3F21,84,c1ccc(CCC[NH2+][C@H](c2ccccn2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,10,63,0.061300265360277606,rank=84; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3E71DFC624D6,85,O=C(CCc1ccc2c(c1)OCO2)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,64,0.061275770565421515,rank=85; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-1ACF073F315C,86,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,65,0.061251275770565425,rank=86; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-44DE29768EEE,88,c1ccc(CCNc2nc(-c3ccccc3)c3ccccc3n2)cc1,0.3333333333333333,unknown,unknown,10,66,0.06120228618085324,rank=88; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-5BE3914F361A,89,O=C(Cc1ccccc1)Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12,0.3333333333333333,unknown,unknown,10,67,0.06117779138599714,rank=89; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-A3FFA90B66AA,90,c1ccc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,68,0.06115329659114105,rank=90; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-5A2EB4E9D835,94,O=C(CNc1nc(NCc2ccccc2)c2ccccc2[nH+]1)Nc1ccccc1,0.3333333333333333,unknown,unknown,10,69,0.06105531741171667,rank=94; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-4CFD3E435A48,97,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1,0.3333333333333333,unknown,unknown,10,70,0.0609818330271484,rank=97; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-8365FF7884A6,98,c1ccc(C[NH2+][C@@H](c2ccccn2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,10,71,0.06095733823229231,rank=98; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-442C36D59863,101,c1ccc(-n2c(CC[NH2+]Cc3ccc(N4CC[NH2+]CC4)cc3)nc3ccccc32)cc1,0.3333333333333333,unknown,unknown,10,72,0.060883853847724025,rank=101; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-45A004EDB829,102,c1ccc(C[NH2+]Cc2cc(-c3ccccc3)c3ccccc3n2)cc1,0.3333333333333333,unknown,unknown,10,73,0.060859359052867934,rank=102; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D806BF0778F9,103,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,74,0.06083486425801184,rank=103; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-37164D6EE04D,105,O=C(C[NH2+]Cc1ccccc1)N(Cc1ccccc1)c1nc2ccccc2s1,0.3333333333333333,unknown,unknown,10,75,0.060785874668299655,rank=105; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C3FA166C1ADD,110,c1ccc(CC[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,76,0.06066340069401919,rank=110; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C36315435956,112,c1ccc(C[NH2+]Cc2ccncc2OCc2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,77,0.060614411104307,rank=112; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-47220BE834AE,114,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,78,0.06056542151459482,rank=114; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
