measurement_id,compound_key,source_compound_id,compound_name,assay_id,target,subunit_complex,organism,strain,assay_system,endpoint,value_relation,value,value_upper,error_or_sd,unit,molar_value,p_activity,derived_activity_class,input_sar_class,assay_method,doi,source_url,pmc_url,source_locator,source_level_input,release_partition,use_for_training,use_for_default_regression,exclusion_reason,raw_activity_type,raw_target,raw_activity_value,raw_unit,raw_assay_method,source_file,source_row,raw_biosystem,duplicate_group_size,duplicate_rank,is_canonical_observation
msr_acbdb439c0e6,DVUDEYVEBQKKMF-UHFFFAOYSA-N,WARD2024-1,Ward2024 compound 1,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,30.0,,,ug/mL,8.53438932177208e-05,4.068827549379134,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),30,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,174,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_e22fed6a424d,GALJNXWUVQUDRC-UHFFFAOYSA-N,WARD2024-10,Ward2024 compound 10,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,2.0,,,ug/mL,5.08130081300813e-06,5.294025094095323,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),2,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,220,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_9c43a6800ea1,IIRFHYMEOYQCBC-UHFFFAOYSA-N,WARD2024-11,Ward2024 compound 11,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,5.0,,,ug/mL,1.4815165989119742e-05,4.829293478321296,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),5,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,227,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_9ab46f80c145,SVSBIDILOVJTHE-UHFFFAOYSA-N,WARD2024-13,Ward2024 compound 13,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,39.0,,,ug/mL,0.00011352389823601327,3.9449127042901684,inactive,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),39,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,238,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_957c6b155d99,MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Ward2024 compound 15,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,21.0,,,ug/mL,5.474381199410852e-05,4.261664964500519,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),21,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,251,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_8810a7190084,UYSBYFPUEOTVDZ-UHFFFAOYSA-N,WARD2024-17,Ward2024 compound 17,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,5.0,,,ug/mL,1.6053735061999526e-05,4.794423908548799,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),5,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,264,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_99e95bd1f52c,OQBHGUMTARFMHR-UHFFFAOYSA-N,WARD2024-18,Ward2024 compound 18,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,5.0,,,ug/mL,1.2901494509123936e-05,4.889359978113864,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),5,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,270,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_d67cafb3e95a,PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Ward2024 compound 19,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,67.0,,,ug/mL,0.00019794374852280785,3.703458209622412,inactive,inactive,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),67,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,276,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_aeb266d2d03b,LLKLWYWYWKDHMZ-UHFFFAOYSA-N,WARD2024-2,Ward2024 compound 2 (ATP Synthesis-IN-2 (IN-2); Fraunfelter2023 compound 5),asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,2.3,,,ug/mL,5.378644908878739e-06,5.269327126326991,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),2.3,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,181,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_1088ace1400a,JHBGNEYJXHSZKP-UHFFFAOYSA-N,WARD2024-20,Ward2024 compound 20,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,3.0,,,ug/mL,7.23627399427852e-06,5.140484997374633,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),3,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,282,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_8d8cb5fc6884,UOLLIRMONGMMAV-UHFFFAOYSA-N,WARD2024-21,Ward2024 compound 21,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,16.0,,,ug/mL,5.3616607744248776e-05,4.270700666752951,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),16,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,288,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_107f77f51f52,SGQDQCCZJOEXJH-UHFFFAOYSA-N,WARD2024-22,Ward2024 compound 22,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,2.0,,,ug/mL,5.340268562105989e-06,5.272436901752746,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),2,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,294,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_d1d5700307f8,BMTCMYDFINDWQK-UHFFFAOYSA-N,WARD2024-5,Ward2024 compound 5,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,43.0,,,ug/mL,0.00014855863574804456,3.8281020974872897,inactive,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),43,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,188,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_f492093cc638,LKLACXNGVWXYAW-UHFFFAOYSA-N,WARD2024-6,Ward2024 compound 6,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,6.0,,,ug/mL,1.6413802913997143e-05,4.784790785600074,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),6,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,194,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_2e05e3b2639e,BAVNIUAXBSRCQM-UHFFFAOYSA-N,WARD2024-7,Ward2024 compound 7,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,68.0,,,ug/mL,0.00022407117554988054,3.649614007386275,inactive,inactive,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),68,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,201,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_7c848c154a5a,APMKTVCBYUVFFM-UHFFFAOYSA-N,WARD2024-8,Ward2024 compound 8,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,1.0,,,ug/mL,2.63453933762412e-06,5.579295312374723,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),1,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,207,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_1654c89220cc,OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,19.0,,,ug/mL,5.9842142726659986e-05,4.222992864379821,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),19,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,214,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_40313cb9d2b5,CJWSCOKTAUPKHM-UHFFFAOYSA-N,WSA236,Ward2024 compound 14 (WSA236),asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,1.0,,,ug/mL,2.3830063054346844e-06,5.622874808508825,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),1,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,244,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_5fb3e5139fa1,CKJASZDKIIXJGB-UHFFFAOYSA-N,WSA238,Ward2024 compound 16 (WSA238),asy_55188c1cb354,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,1.0,,,ug/mL,2.1753175419781902e-06,5.662477337944773,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsmedchemlett.3c00480,https://doi.org/10.1021/acsmedchemlett.3c00480,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789121/,Main article Figure 2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),1,μg/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,257,Pseudomonas aeruginosa ATP synthase in E. coli DK8/pASH20 vesicles,2,2,False
msr_f1ca5c158153,RIDDIWJTDCGXDH-NRFANRHFSA-N,STEED2022-15,compound 15 (Steed 2022),asy_6c2d0a1024e4,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,5.0,,,ug/mL,1.32110169312393e-05,4.879063750846704,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Figure 2; Supporting Information Figure S2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),5,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,334,Pseudomonas aeruginosa PAO1,2,2,False
msr_2f95cf60f127,HXWNUGNSPIOUKJ-HNNXBMFYSA-N,STEED2022-17,compound 17 (Steed 2022),asy_6c2d0a1024e4,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,5.0,,,ug/mL,1.4264968945162606e-05,4.8457291694649625,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Figure 2; Supporting Information Figure S2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),5,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,338,Pseudomonas aeruginosa PAO1,2,2,False
msr_ff88a20c6543,DCLANSSFVIGXHQ-OAQYLSRUSA-N,STEED2022-18,compound 18 (Steed 2022),asy_6c2d0a1024e4,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,17.0,,,ug/mL,4.365074270454867e-05,4.36000836250267,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Figure 2; Supporting Information Figure S2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),17,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,342,Pseudomonas aeruginosa PAO1,2,2,False
msr_1104555f4bbd,DHQKBEDPXLHXAJ-OAQYLSRUSA-N,STEED2022-19,compound 19 (Steed 2022),asy_6c2d0a1024e4,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,2.0,,,ug/mL,4.931902752741521e-06,5.3069854954104745,intermediate,moderate,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Figure 2; Supporting Information Figure S2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),2,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,346,Pseudomonas aeruginosa PAO1,2,2,False
msr_1b0f0d92eefb,WIDVPHSBAXLSEU-LJQANCHMSA-N,STEED2022-22,compound 22 (Steed 2022),asy_6c2d0a1024e4,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,10.0,,,ug/mL,2.614481613658052e-05,4.582614407999531,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Figure 2; Supporting Information Figure S2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),10,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,350,Pseudomonas aeruginosa PAO1,2,2,False
msr_f8457d914147,ROJPDORYZONAPF-UHFFFAOYSA-N,STEED2022-8,compound 8 (Steed 2022),asy_6c2d0a1024e4,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,13.0,,,ug/mL,3.842027644866608e-05,4.415439514547249,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.2c03127,https://doi.org/10.1021/acsomega.2c03127,https://pmc.ncbi.nlm.nih.gov/articles/PMC9386795/,Main article Figure 2; Supporting Information Figure S2,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),13,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,330,Pseudomonas aeruginosa PAO1,2,2,False
msr_0078bf3522fb,AVMFLQZOZFHZLB-UHFFFAOYSA-N,WSA276,WSA276,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.32,,,ug/mL,6.726843890974678e-07,6.172188650818008,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),320,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,42,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_c7ab97176cd9,JWHCVPMRQDOIHA-UHFFFAOYSA-N,WSA278,WSA278,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.96,,,ug/mL,2.0749443979743355e-06,5.682993536530908,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),960,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,29,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_49039a9d00c5,XQBWCRMKNUAPEC-UHFFFAOYSA-N,WSA280,WSA280,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.6900000000000001,,,ug/mL,1.544785342002042e-06,5.811131860097273,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),690,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,25,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_cea13f0ef9f4,QOAKXIVNSVUYRQ-UHFFFAOYSA-N,WSA288,WSA288,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.25,,,ug/mL,4.847149972759017e-07,6.314513542824372,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),250,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,50,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
