compound_key,source_compound_id,source_compound_name,doi,source_file,source_row,raw_smiles,structure_action
MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Ward2024 compound 15,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,253,CSC1=NC2=CC=CC3CCNCC1=CC1=CCCN(CC3)C2CCCC1,replaced_with_source_reconstruction
MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Ward2024 compound 15,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,254,CSC1=NC2=CC=CC3CCNCC1=CC1=CCCN(CC3)C2CCCC1,replaced_with_source_reconstruction
MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Ward2024 compound 15,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,255,CSC1=NC2=CC=CC3CCNCC1=CC1=CCCN(CC3)C2CCCC1,replaced_with_source_reconstruction
MISXPGZSFAATQD-UHFFFAOYSA-N,WARD2024-15,Ward2024 compound 15,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,256,CSC1=NC2=CC=CC3CCNCC1=CC1=CCCN(CC3)C2CCCC1,replaced_with_source_reconstruction
MNULEGDCPYONBU-AWJDAWNUSA-N,CTRL-OLIGOMYCIN-A,oligomycin A,10.1038/s42003-020-01173-z,ATP_target_expansion.csv,80,CC[C@H]1/C=C/C=C/C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)O[C@@H]2[C@H](C)[C@H](CC1)O[C@]1(CC[C@H](C)[C@H](C[C@@H](C)O)O1)[C@H]2C,canonicalized_only
MNULEGDCPYONBU-AWJDAWNUSA-N,CTRL-OLIGOMYCIN-A,oligomycin A,10.1038/s42003-020-01173-z,ATP_target_expansion.csv,82,CC[C@H]1/C=C/C=C/C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)O[C@@H]2[C@H](C)[C@H](CC1)O[C@]1(CC[C@H](C)[C@H](C[C@@H](C)O)O1)[C@H]2C,canonicalized_only
MNULEGDCPYONBU-AWJDAWNUSA-N,CTRL-OLIGOMYCIN-A,oligomycin A,10.1038/s42003-020-01173-z,ATP_target_expansion.csv,84,CC[C@H]1/C=C/C=C/C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)O[C@@H]2[C@H](C)[C@H](CC1)O[C@]1(CC[C@H](C)[C@H](C[C@@H](C)O)O1)[C@H]2C,canonicalized_only
MNULEGDCPYONBU-AWJDAWNUSA-N,CTRL-OLIGOMYCIN-A,oligomycin A,10.1038/s42003-020-01173-z,ATP_target_expansion.csv,86,CC[C@H]1/C=C/C=C/C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)O[C@@H]2[C@H](C)[C@H](CC1)O[C@]1(CC[C@H](C)[C@H](C[C@@H](C)O)O1)[C@H]2C,canonicalized_only
NCHOSMRPPKEPLR-UHFFFAOYSA-N,WSA253,WSA253,10.1002/cmdc.202400952,negative_SAR_examples.csv,129,COC1=C2N=C3SCC2=CC=CC=CC2=CCCN(C)CCN(CCNCC3=C2)C(OC)=C1OC,replaced_with_source_reconstruction
NCHOSMRPPKEPLR-UHFFFAOYSA-N,WSA253,WSA253,10.1002/cmdc.202400952,negative_SAR_examples.csv,130,COC1=C2N=C3SCC2=CC=CC=CC2=CCCN(C)CCN(CCNCC3=C2)C(OC)=C1OC,replaced_with_source_reconstruction
NCHOSMRPPKEPLR-UHFFFAOYSA-N,WSA253,WSA253,10.1002/cmdc.202400952,negative_SAR_examples.csv,131,COC1=C2N=C3SCC2=CC=CC=CC2=CCCN(C)CCN(CCNCC3=C2)C(OC)=C1OC,replaced_with_source_reconstruction
NGGZHFTWSXZZMZ-UHFFFAOYSA-N,CHEMBL3402631,CHEMBL3402631,10.1016/j.ejmech.2019.111644,ATP_target_expansion.csv,67,CCN(CC)Cc1cc(N(c2cc(C)nc3cc(Cl)ccc23)S(=O)(=O)c2ccc(Cl)cc2Cl)ccc1O,canonicalized_only
NHYRGJGOYHRCHP-UHFFFAOYSA-N,WSA270,WSA270,10.1002/cmdc.202400952,negative_SAR_examples.csv,158,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(c3ccccc3)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NHYRGJGOYHRCHP-UHFFFAOYSA-N,WSA270,WSA270,10.1002/cmdc.202400952,negative_SAR_examples.csv,159,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(c3ccccc3)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NHYRGJGOYHRCHP-UHFFFAOYSA-N,WSA270,WSA270,10.1002/cmdc.202400952,negative_SAR_examples.csv,160,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(c3ccccc3)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NLEMREXXYUDSQL-UHFFFAOYSA-N,WSA252,WSA252,10.1002/cmdc.202400952,negative_SAR_examples.csv,126,COC1=C2N=C3SCC2=CC=CC=CC2CCCCC4=CCCN2CCC(CCNCC3=C4)C(OC)=C1OC,replaced_with_source_reconstruction
NLEMREXXYUDSQL-UHFFFAOYSA-N,WSA252,WSA252,10.1002/cmdc.202400952,negative_SAR_examples.csv,127,COC1=C2N=C3SCC2=CC=CC=CC2CCCCC4=CCCN2CCC(CCNCC3=C4)C(OC)=C1OC,replaced_with_source_reconstruction
NLEMREXXYUDSQL-UHFFFAOYSA-N,WSA252,WSA252,10.1002/cmdc.202400952,negative_SAR_examples.csv,128,COC1=C2N=C3SCC2=CC=CC=CC2CCCCC4=CCCN2CCC(CCNCC3=C4)C(OC)=C1OC,replaced_with_source_reconstruction
NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,10.1002/cmdc.202400952,ATP_target_expansion.csv,18,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,10.1002/cmdc.202400952,ATP_target_expansion.csv,19,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,10.1002/cmdc.202400952,negative_SAR_examples.csv,144,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,10.1002/cmdc.202400952,negative_SAR_examples.csv,145,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,10.1002/cmdc.202400952,negative_SAR_examples.csv,146,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,10.1002/cmdc.202400952,negative_SAR_examples.csv,147,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NLTZNXHLSWPGMA-UHFFFAOYSA-N,WSA257,WSA257,10.1002/cmdc.202400952,negative_SAR_examples.csv,148,CN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)N(CCNCC4=C2)CC1,replaced_with_source_reconstruction
NNVGKKBOEWDJJP-IBGZPJMESA-N,CHEMBL401701,CHEMBL401701,10.1016/j.bmcl.2008.05.020,ATP_target_expansion.csv,77,CS(=O)(=O)NC(=O)[C@@H]1CSc2c(C3CC3)c(Cc3cccc4ccccc34)cc(=O)n21,canonicalized_only
NPEZRWZPEIGWDT-UHFFFAOYSA-N,WSA289,WSA289,10.1021/acsomega.5c06380,ATP_target_expansion.csv,7,CC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
NPEZRWZPEIGWDT-UHFFFAOYSA-N,WSA289,WSA289,10.1021/acsomega.5c06380,negative_SAR_examples.csv,54,CC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
NPEZRWZPEIGWDT-UHFFFAOYSA-N,WSA289,WSA289,10.1021/acsomega.5c06380,negative_SAR_examples.csv,55,CC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
NPEZRWZPEIGWDT-UHFFFAOYSA-N,WSA289,WSA289,10.1021/acsomega.5c06380,negative_SAR_examples.csv,56,CC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
NPEZRWZPEIGWDT-UHFFFAOYSA-N,WSA289,WSA289,10.1021/acsomega.5c06380,negative_SAR_examples.csv,57,CC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
OCURKCGQDZTRPV-UHFFFAOYSA-N,CHEMBL3402629,CHEMBL3402629,10.1016/j.ejmech.2019.111644,ATP_target_expansion.csv,70,CCN(CC)Cc1cc(N(c2cc(C)nc3cc(Cl)ccc23)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)ccc1O,canonicalized_only
OERRFXQQEGZCLT-UHFFFAOYSA-N,WSA305,WSA305,10.1021/acsomega.5c06380,negative_SAR_examples.csv,98,CCN1CCC=NC(SCc2ccccc2)=C2CNCCC(C=CC(OC)=CC=C3C=C32)CC1,replaced_with_source_reconstruction
OERRFXQQEGZCLT-UHFFFAOYSA-N,WSA305,WSA305,10.1021/acsomega.5c06380,negative_SAR_examples.csv,99,CCN1CCC=NC(SCc2ccccc2)=C2CNCCC(C=CC(OC)=CC=C3C=C32)CC1,replaced_with_source_reconstruction
OERRFXQQEGZCLT-UHFFFAOYSA-N,WSA305,WSA305,10.1021/acsomega.5c06380,negative_SAR_examples.csv,100,CCN1CCC=NC(SCc2ccccc2)=C2CNCCC(C=CC(OC)=CC=C3C=C32)CC1,replaced_with_source_reconstruction
OQBHGUMTARFMHR-UHFFFAOYSA-N,WARD2024-18,Ward2024 compound 18,10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,38,CN1C=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=C1)CNCC2)SC3,replaced_with_source_reconstruction
OQBHGUMTARFMHR-UHFFFAOYSA-N,WARD2024-18,Ward2024 compound 18,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,270,CN1C=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=C1)CNCC2)SC3,replaced_with_source_reconstruction
OQBHGUMTARFMHR-UHFFFAOYSA-N,WARD2024-18,Ward2024 compound 18,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,271,CN1C=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=C1)CNCC2)SC3,replaced_with_source_reconstruction
OQBHGUMTARFMHR-UHFFFAOYSA-N,WARD2024-18,Ward2024 compound 18,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,272,CN1C=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=C1)CNCC2)SC3,replaced_with_source_reconstruction
OQBHGUMTARFMHR-UHFFFAOYSA-N,WARD2024-18,Ward2024 compound 18,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,273,CN1C=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=C1)CNCC2)SC3,replaced_with_source_reconstruction
OQBHGUMTARFMHR-UHFFFAOYSA-N,WARD2024-18,Ward2024 compound 18,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,274,CN1C=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=C1)CNCC2)SC3,replaced_with_source_reconstruction
OQBHGUMTARFMHR-UHFFFAOYSA-N,WARD2024-18,Ward2024 compound 18,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,275,CN1C=CC=C2C=CC=CC=C3C=CC=c4nc(c(cc4=C1)CNCC2)SC3,replaced_with_source_reconstruction
OQFGGMRRCQCVER-UHFFFAOYSA-N,WSA292,WSA292,10.1021/acsomega.5c06380,negative_SAR_examples.csv,64,FC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
OQFGGMRRCQCVER-UHFFFAOYSA-N,WSA292,WSA292,10.1021/acsomega.5c06380,negative_SAR_examples.csv,65,FC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
OQFGGMRRCQCVER-UHFFFAOYSA-N,WSA292,WSA292,10.1021/acsomega.5c06380,negative_SAR_examples.csv,66,FC1=C(F)C=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
ORLAXBFWLNNFRF-UHFFFAOYSA-N,WSA262,WSA262,10.1002/cmdc.202400952,negative_SAR_examples.csv,152,C1=CC=C2CSC3=NC2=CC=C(c2ccccc2)C2CCNCC3=CC3=CCCN(CC2)C(C=C1)CCCC3,replaced_with_source_reconstruction
ORLAXBFWLNNFRF-UHFFFAOYSA-N,WSA262,WSA262,10.1002/cmdc.202400952,negative_SAR_examples.csv,153,C1=CC=C2CSC3=NC2=CC=C(c2ccccc2)C2CCNCC3=CC3=CCCN(CC2)C(C=C1)CCCC3,replaced_with_source_reconstruction
ORLAXBFWLNNFRF-UHFFFAOYSA-N,WSA262,WSA262,10.1002/cmdc.202400952,negative_SAR_examples.csv,154,C1=CC=C2CSC3=NC2=CC=C(c2ccccc2)C2CCNCC3=CC3=CCCN(CC2)C(C=C1)CCCC3,replaced_with_source_reconstruction
OSIDADUWAHRIJO-UHFFFAOYSA-N,CHEMBL3402635,CHEMBL3402635,10.1016/j.ejmech.2019.111644,ATP_target_expansion.csv,65,CCN(CC)Cc1cc(N(c2cc(C)nc3cc(Cl)ccc23)S(=O)(=O)c2cc(C)cc(C)c2)ccc1O,canonicalized_only
OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,30,CSc1nc2ccccc2cc1CNCCCCCN(C)C,replaced_with_source_reconstruction
OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,214,CSc1nc2ccccc2cc1CNCCCCCN(C)C,replaced_with_source_reconstruction
OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,215,CSc1nc2ccccc2cc1CNCCCCCN(C)C,replaced_with_source_reconstruction
OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,216,CSc1nc2ccccc2cc1CNCCCCCN(C)C,replaced_with_source_reconstruction
OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,217,CSc1nc2ccccc2cc1CNCCCCCN(C)C,replaced_with_source_reconstruction
OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,218,CSc1nc2ccccc2cc1CNCCCCCN(C)C,replaced_with_source_reconstruction
OUUCQDAKDZWOHC-UHFFFAOYSA-N,WARD2024-9,Ward2024 compound 9,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,219,CSc1nc2ccccc2cc1CNCCCCCN(C)C,replaced_with_source_reconstruction
PKYJBDDPIQOPNP-UHFFFAOYSA-N,WSA272,WSA272,10.1021/acsomega.5c06380,negative_SAR_examples.csv,10,CCN1CCC=NC(SCc2ccccc2)=C2CNCCC(C=C2Br)CC1,replaced_with_source_reconstruction
PKYJBDDPIQOPNP-UHFFFAOYSA-N,WSA272,WSA272,10.1021/acsomega.5c06380,negative_SAR_examples.csv,11,CCN1CCC=NC(SCc2ccccc2)=C2CNCCC(C=C2Br)CC1,replaced_with_source_reconstruction
PKYJBDDPIQOPNP-UHFFFAOYSA-N,WSA272,WSA272,10.1021/acsomega.5c06380,negative_SAR_examples.csv,12,CCN1CCC=NC(SCc2ccccc2)=C2CNCCC(C=C2Br)CC1,replaced_with_source_reconstruction
PPDXHFIWMLVDEJ-UHFFFAOYSA-N,CHEMBL4101131,CHEMBL4101131,10.1016/j.bmc.2023.117504,ATP_target_expansion.csv,71,O=c1c(NCc2ccccn2)c(-c2ccc(N3CCOCC3)cc2)c1=O,canonicalized_only
PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Ward2024 compound 19,10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,39,CSc1nc2c3cc1CNCCC(=NC(C)=CC(C)=NC=3)C=CC=2,replaced_with_source_reconstruction
PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Ward2024 compound 19,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,276,CSc1nc2c3cc1CNCCC(=NC(C)=CC(C)=NC=3)C=CC=2,replaced_with_source_reconstruction
PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Ward2024 compound 19,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,277,CSc1nc2c3cc1CNCCC(=NC(C)=CC(C)=NC=3)C=CC=2,replaced_with_source_reconstruction
PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Ward2024 compound 19,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,278,CSc1nc2c3cc1CNCCC(=NC(C)=CC(C)=NC=3)C=CC=2,replaced_with_source_reconstruction
PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Ward2024 compound 19,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,279,CSc1nc2c3cc1CNCCC(=NC(C)=CC(C)=NC=3)C=CC=2,replaced_with_source_reconstruction
PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Ward2024 compound 19,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,280,CSc1nc2c3cc1CNCCC(=NC(C)=CC(C)=NC=3)C=CC=2,replaced_with_source_reconstruction
PXXYITLVUSHXPN-UHFFFAOYSA-N,WARD2024-19,Ward2024 compound 19,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,281,CSc1nc2c3cc1CNCCC(=NC(C)=CC(C)=NC=3)C=CC=2,replaced_with_source_reconstruction
QDRJSIIKIUXVRU-UHFFFAOYSA-N,CHEMBL3754231,CHEMBL3754231,10.1039/C5MD00131E,ATP_target_expansion.csv,60,COc1nc2ccccc2cc1C(c1cc2ccccc2nc1OC)C(O)(CCN(C)C)c1ccc(Br)cc1,canonicalized_only
QOAKXIVNSVUYRQ-UHFFFAOYSA-N,WSA288,WSA288,10.1021/acsomega.5c06380,ATP_target_expansion.csv,6,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
QOAKXIVNSVUYRQ-UHFFFAOYSA-N,WSA288,WSA288,10.1021/acsomega.5c06380,negative_SAR_examples.csv,50,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
QOAKXIVNSVUYRQ-UHFFFAOYSA-N,WSA288,WSA288,10.1021/acsomega.5c06380,negative_SAR_examples.csv,51,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
QOAKXIVNSVUYRQ-UHFFFAOYSA-N,WSA288,WSA288,10.1021/acsomega.5c06380,negative_SAR_examples.csv,52,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
QOAKXIVNSVUYRQ-UHFFFAOYSA-N,WSA288,WSA288,10.1021/acsomega.5c06380,negative_SAR_examples.csv,53,COC1=CC=C2C=C2C2=C(SCc3ccccc3)N=CCCN(C3CCCC3)CCC(C=C1)CCNC2,replaced_with_source_reconstruction
QOSSAOTZNIDXMA-UHFFFAOYSA-N,CHEMBL162598,DICYCLOHEXYLCARBODIIMIDE,10.1016/j.bmc.2014.12.060,ATP_target_expansion.csv,52,C(=NC1CCCCC1)=NC1CCCCC1,canonicalized_only
QUIJNHUBAXPXFS-XLJNKUFUSA-N,CTRL-BEDAQUILINE,bedaquiline,10.1038/nchembio884,ATP_target_expansion.csv,87,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,canonicalized_only
QUIJNHUBAXPXFS-XLJNKUFUSA-N,CTRL-BEDAQUILINE,bedaquiline,10.1038/s42003-020-01173-z,ATP_target_expansion.csv,79,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,canonicalized_only
QUIJNHUBAXPXFS-XLJNKUFUSA-N,CTRL-BEDAQUILINE,bedaquiline,10.1038/s42003-020-01173-z,ATP_target_expansion.csv,81,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,canonicalized_only
QUIJNHUBAXPXFS-XLJNKUFUSA-N,CTRL-BEDAQUILINE,bedaquiline,10.1038/s42003-020-01173-z,ATP_target_expansion.csv,83,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,canonicalized_only
QUIJNHUBAXPXFS-XLJNKUFUSA-N,CTRL-BEDAQUILINE,bedaquiline,10.1038/s42003-020-01173-z,ATP_target_expansion.csv,85,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,canonicalized_only
QUIJNHUBAXPXFS-XLJNKUFUSA-N,CTRL-BEDAQUILINE,bedaquiline,10.1101/2023.08.08.552497,ATP_target_expansion.csv,88,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,canonicalized_only
QXQOBCBJOCQFRK-UHFFFAOYSA-N,CHEMBL3752792,CHEMBL3752792,10.1039/C5MD00131E,ATP_target_expansion.csv,53,COc1nc2ccccc2cc1C(c1cc2ccccc2nc1OC)C(O)(CCN(C)C)c1ccccc1,canonicalized_only
RIDDIWJTDCGXDH-NRFANRHFSA-N,STEED2022-15,compound 15 (Steed 2022),10.1021/acsomega.2c03127,ATP_target_expansion.csv,47,COC(=O)[C@@H](NCc1cc2c3nc1OCC(=CC=CC=CC=2)C=CC=3)C(C)C,replaced_with_source_reconstruction
RIDDIWJTDCGXDH-NRFANRHFSA-N,STEED2022-15,compound 15 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,334,COC(=O)[C@@H](NCc1cc2c3nc1OCC(=CC=CC=CC=2)C=CC=3)C(C)C,replaced_with_source_reconstruction
RIDDIWJTDCGXDH-NRFANRHFSA-N,STEED2022-15,compound 15 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,335,COC(=O)[C@@H](NCc1cc2c3nc1OCC(=CC=CC=CC=2)C=CC=3)C(C)C,replaced_with_source_reconstruction
RIDDIWJTDCGXDH-NRFANRHFSA-N,STEED2022-15,compound 15 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,336,COC(=O)[C@@H](NCc1cc2c3nc1OCC(=CC=CC=CC=2)C=CC=3)C(C)C,replaced_with_source_reconstruction
RIDDIWJTDCGXDH-NRFANRHFSA-N,STEED2022-15,compound 15 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,337,COC(=O)[C@@H](NCc1cc2c3nc1OCC(=CC=CC=CC=2)C=CC=3)C(C)C,replaced_with_source_reconstruction
ROJPDORYZONAPF-UHFFFAOYSA-N,STEED2022-8,compound 8 (Steed 2022),10.1021/acsomega.2c03127,ATP_target_expansion.csv,46,COc1nc2ccccc2cc1COC(=O)Nc1ccc(CO)cc1,replaced_with_source_reconstruction
ROJPDORYZONAPF-UHFFFAOYSA-N,STEED2022-8,compound 8 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,330,COc1nc2ccccc2cc1COC(=O)Nc1ccc(CO)cc1,replaced_with_source_reconstruction
ROJPDORYZONAPF-UHFFFAOYSA-N,STEED2022-8,compound 8 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,331,COc1nc2ccccc2cc1COC(=O)Nc1ccc(CO)cc1,replaced_with_source_reconstruction
ROJPDORYZONAPF-UHFFFAOYSA-N,STEED2022-8,compound 8 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,332,COc1nc2ccccc2cc1COC(=O)Nc1ccc(CO)cc1,replaced_with_source_reconstruction
ROJPDORYZONAPF-UHFFFAOYSA-N,STEED2022-8,compound 8 (Steed 2022),10.1021/acsomega.2c03127,negative_SAR_examples.csv,333,COc1nc2ccccc2cc1COC(=O)Nc1ccc(CO)cc1,replaced_with_source_reconstruction
RWXRACFJDWXXDE-UHFFFAOYSA-N,WSA254,WSA254,10.1002/cmdc.202400952,negative_SAR_examples.csv,132,CCN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)C(CCNCC4=C2)CC1,replaced_with_source_reconstruction
RWXRACFJDWXXDE-UHFFFAOYSA-N,WSA254,WSA254,10.1002/cmdc.202400952,negative_SAR_examples.csv,133,CCN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)C(CCNCC4=C2)CC1,replaced_with_source_reconstruction
RWXRACFJDWXXDE-UHFFFAOYSA-N,WSA254,WSA254,10.1002/cmdc.202400952,negative_SAR_examples.csv,134,CCN1CCC=C2C=CC=CC=C3CSC4=NC3=CC=C(Br)C(CCNCC4=C2)CC1,replaced_with_source_reconstruction
SGQDQCCZJOEXJH-UHFFFAOYSA-N,WARD2024-22,Ward2024 compound 22,10.1021/acsmedchemlett.3c00480,ATP_target_expansion.csv,42,C1=CC=C2C=CC=c3nc(c4cc3=CN=CNC=C(C=C1)CCNC4)SC2,replaced_with_source_reconstruction
SGQDQCCZJOEXJH-UHFFFAOYSA-N,WARD2024-22,Ward2024 compound 22,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,294,C1=CC=C2C=CC=c3nc(c4cc3=CN=CNC=C(C=C1)CCNC4)SC2,replaced_with_source_reconstruction
SGQDQCCZJOEXJH-UHFFFAOYSA-N,WARD2024-22,Ward2024 compound 22,10.1021/acsmedchemlett.3c00480,negative_SAR_examples.csv,295,C1=CC=C2C=CC=c3nc(c4cc3=CN=CNC=C(C=C1)CCNC4)SC2,replaced_with_source_reconstruction
