compound_id,parent_id,canonical_smiles,inchikey,generation_method,attachment_site,reaction_smarts,building_block_id,building_block_smiles,generator_config,seed,provenance_hash,timestamp,design_index,substitution_depth,sanitization_status,desalting_status,valence_status,molecular_weight,clogp,tpsa,hbd,hba,rotatable_bonds,lipinski_pass,veber_pass,pains_warnings,reactive_warnings,warning_count,qc_status,rejection_reason,absolute_formal_charge,ring_count,fraction_csp3,scaffold,filter_status,hard_failure_reasons,warning_reasons,filter_protocol_id,filter_hash,attempt,cached,canonical_smiles_vina,completed_at,elapsed_seconds,ligand_sha256,pose_centroid,pose_count,pose_qc,pose_sha256,protocol_id,scaffold_vina,scope,signature,started_at,status,stderr_sha256,stdout_sha256,training,vina_affinity,folder,similarity_to_IN2,vina_utility,rank_boundary_proximity,scaffold_novelty,evidence_completeness_before,evidence_gap,protocol_uncertainty,protocol_uncertainty_status,acquisition_priority,acquisition_scope,acquisition_rank,existing_open_mmgbsa_evidence
ATP-RDL-3547F3609812B072,ATP-REF-IN2,CNc1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2cccc(O)c2nc1SCc1ccccc1,LAFZRZKMGHVWNG-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,6;17,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NHMe;R_OH,[*:1]NC;[*:1]O,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,c392fbbd9725eaeb60496e22417af13e8bf39f748ccb63131f4f62dc115d5117,2026-09-02T19:24:56.199851+00:00,44664,2,pass,unchanged,pass,474.674,3.1825,66.2,4,4,10,True,True,,,0,accepted,,2,4,0.25,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,CNc1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2cccc(O)c2nc1SCc1ccccc1,2026-09-03T07:15:04.371999+00:00,144.77290558815002,a612f4ac83edbc5520d21475c9a2f0fb397faec5c50c779585617a947a20281f,"[194.1179117647059, 188.8959705882353, 162.6246176470588]",9,pass,dd3373c2f9aa6f35ff1291b71f18b198f4f45b6991a4da6d146065959a3fc6d4,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,70e10818742d05c8aa1063c5cd0403cb148e0002c9f9b9f7650f9354be183dbe,2026-09-03T07:12:39.618094+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4c8f100f1eda3988e4287efbd5b339c6d455ba15eb8ccc7b2b3635deea971075,False,-8.495,workspace_local/reference_workflow/vina_cache/70/70e10818742d05c8aa1063c5cd0403cb148e0002c9f9b9f7650f9354be183dbe,0.5692307692307692,0.8852459016393442,0.8934426229508198,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.6674449719802401,next expensive evidence priority; NOT biological hit ranking,13,False
ATP-RDL-198CB2243DBF82FC,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(CF)c3nc2SCc2ccccc2)c(F)c1,LNYQQHROUTVUSD-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,6;17,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F;R_CH2F,[*:1]F;[*:1]CF,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,8d5a4f26d36e586a052fc2ac6f631ea3f77ac99242d3e8d4adcb6268f9119c1a,2026-09-02T19:24:56.199851+00:00,43225,2,pass,unchanged,pass,479.64,4.0438,33.94,2,2,10,True,True,,,0,accepted,,2,4,0.25,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(CF)c3nc2SCc2ccccc2)c(F)c1,2026-09-03T07:33:21.410606+00:00,135.94999313354492,6cdc32e576c19df49dd19b9b9cdac117073e0b9f5570e7d1bfd83c378fc15e00,"[193.53476470588234, 189.20929411764706, 162.5036176470588]",9,pass,999c0340827d07db9caa10907e985dd79fe8a0d271d55898c0e02f7c51c97dbd,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,0a8a30d5bafbdc4aed65d890427e2ba0a851df5e436d80f9c4cbe6162da990e6,2026-09-03T07:31:05.481911+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,d9f6603523d525002f0f0f79a47017bff53d43d2b0f785cd4c00181a57ac445f,False,-8.444,workspace_local/reference_workflow/vina_cache/0a/0a8a30d5bafbdc4aed65d890427e2ba0a851df5e436d80f9c4cbe6162da990e6,0.5873015873015873,0.8442622950819673,0.944672131147541,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.6631045128037153,next expensive evidence priority; NOT biological hit ranking,14,False
ATP-RDL-0F220D2A9D7B48E2,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(CO)cccc3nc2SCc2ccccc2)c(C#N)c1,YYWGHGWSCBGENT-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,14;29,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH;R_CN,[*:1]CO;[*:1]C#N,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,1f8e98d9ebc6cd459ebad909c74418f88cc595637f8a2a4c7df6b8425e84bac2,2026-09-02T19:24:56.199851+00:00,111722,2,pass,unchanged,pass,484.669,2.79918,77.96,3,4,10,True,True,,,0,accepted,,2,4,0.2413793103448276,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(CO)cccc3nc2SCc2ccccc2)c(C#N)c1,2026-09-03T07:26:12.889029+00:00,149.19011211395264,2d1fb9ba57bc208e306fbf4dbe53a9e22b3f8045877b27f96179202f0ac757b6,"[195.18040000000002, 187.89328571428572, 161.04525714285714]",9,pass,1d736d92d85995f2e43d839e9413ded693771f9aeb85da7d82417629021d547a,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,9fbd95347c5f6ad67b3cca2f95d1f16fe6a8815b1b89ec0c11ff970f2201d7b2,2026-09-03T07:23:43.720628+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0647c66d5b16002210bb64116038a2dc1a1dc71990b22bb4f2ab8c11d113d416,False,-8.442,workspace_local/reference_workflow/vina_cache/9f/9fbd95347c5f6ad67b3cca2f95d1f16fe6a8815b1b89ec0c11ff970f2201d7b2,0.5846153846153846,0.819672131147541,0.9754098360655739,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.6591473679449311,next expensive evidence priority; NOT biological hit ranking,15,False
ATP-RDL-C306495B9E11F1BC,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(C4CCC4)c3nc2SCc2ccccc2)cc1O,KMHNSOGGPQGTOU-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,17;30,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_cBu;R_OH,[*:1]C1CCC1;[*:1]O,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,f09638d215e499aa2c2a2912b2db74019a3d6c07365cb39f25d2c9dc11f7f5ff,2026-09-02T19:24:56.199851+00:00,173764,2,pass,unchanged,pass,499.724,4.4083,54.17,3,3,10,True,True,mannich_A(296),,1,accepted,,2,5,0.3225806451612903,c1ccc(C[NH2+]Cc2cc3cccc(C4CCC4)c3nc2SCc2ccccc2)cc1,accepted,,pains_warning,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(C4CCC4)c3nc2SCc2ccccc2)cc1O,2026-09-03T07:33:31.831730+00:00,156.0680890083313,68ae8eeef54da9492279eccfb8027cf602f97c49d5fb7973fbe8cdc0bc8e7af4,"[195.61, 187.7778888888889, 160.54105555555554]",9,pass,6bf135e9b460e6496963eef071552fd124e7ba87d72bcc8b952ad1b8f726b4d7,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3cccc(C4CCC4)c3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,42d71ede2e3a2b64eae8acb7ef15a9b4a46e0725ab8182d33d0a49ebeeb1dadd,2026-09-03T07:30:55.781404+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6c05c5f30941bbdeb7ac40edc173b8bb8a31fa988aa8a9a14763554b3a107590,False,-8.185,workspace_local/reference_workflow/vina_cache/42/42d71ede2e3a2b64eae8acb7ef15a9b4a46e0725ab8182d33d0a49ebeeb1dadd,0.5441176470588235,0.5409836065573771,0.6762295081967213,1.0,0.5,0.5,,unavailable_single_docking_protocol,0.6560511089681775,next expensive evidence priority; NOT biological hit ranking,16,False
ATP-RDL-B927AF2EAFB809EF,ATP-REF-IN2,CNc1cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2C#N)ccc1C[NH+](C)C,FNUXNIKHTSNQJG-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,5;24,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NHMe;R_CN,[*:1]NC;[*:1]C#N,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,c5b296c8d46a72659702677f8d3e308e616188201c35bbf54300881b4af8874c,2026-09-02T19:24:56.199851+00:00,17172,2,pass,unchanged,pass,483.685,3.34858,69.76,3,4,10,True,True,,,0,accepted,,2,4,0.2413793103448276,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,CNc1cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2C#N)ccc1C[NH+](C)C,2026-09-03T07:17:27.718923+00:00,143.3457453250885,a7fbba2c509deef581537437378c371194328f6ab2cef39cdfbd6a77a75712b7,"[193.95702857142857, 188.69480000000001, 162.4]",9,pass,adeaa90f65672f278bbed3393b1c62f3a698b6b7c407516407cc3d2c9cf60dda,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,6356b75b620e1bae4c3c840ccc6fdb9d4c9463d7be67fc6aee06de9f2c5a7ab3,2026-09-03T07:15:04.394994+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,25e18f932483e3640eea9b8cf884a5d3ed9e8e490fcdc32a24fad3692261ec40,False,-8.405,workspace_local/reference_workflow/vina_cache/63/6356b75b620e1bae4c3c840ccc6fdb9d4c9463d7be67fc6aee06de9f2c5a7ab3,0.5909090909090909,0.7868852459016393,0.9836065573770492,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.6483013287382362,next expensive evidence priority; NOT biological hit ranking,17,False
ATP-RDL-421B632BB05790AE,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(O)cc2)cc1CF,NWFVUFHHLBRMMG-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,26;30,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OH;R_CH2F,[*:1]O;[*:1]CF,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,ab53e40ff2d72b6de967754550219dd00082f7fb0cf89b893b5a0cbfd3458c88,2026-09-02T19:24:56.199851+00:00,211425,2,pass,unchanged,pass,477.649,3.6103,54.17,3,3,10,True,True,,,0,accepted,,2,4,0.25,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(O)cc2)cc1CF,2026-09-03T07:39:29.216025+00:00,185.7039406299591,0df68b6f90989a386225c43a43c5cb6a27dc77d10f6505f19ec303f411c5f6c4,"[194.05223529411765, 188.6779705882353, 162.41973529411763]",9,pass,c3356159367a33cb391b5ed48fe46d35865286b9a79d56b2ec4629e2405224ad,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,caaae9c718a5acd6b895b7d8a1e0af90f38b5adbfe2b2e9d585757c5349c0414,2026-09-03T07:36:23.542313+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,eb36a74a3735d5b864b77716ed9dac13019a1dcd684bf50fa52c9d0e042df94b,False,-8.4,workspace_local/reference_workflow/vina_cache/ca/caaae9c718a5acd6b895b7d8a1e0af90f38b5adbfe2b2e9d585757c5349c0414,0.6779661016949152,0.7704918032786885,0.9631147540983606,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.6463512921119006,next expensive evidence priority; NOT biological hit ranking,18,False
ATP-RDL-BD446AEE9698FE33,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(Cl)cccc3nc2SCc2ccccc2)c(F)c1,TZFZPUMPUZITKB-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,6;14,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F;R_Cl,[*:1]F;[*:1]Cl,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,7f3c542e6c2a6d17010ebf52f2fab6fcce1d6f7cf2badb7e06137696d3b88e3b,2026-09-02T19:24:56.199851+00:00,35701,2,pass,unchanged,pass,482.068,4.2277,33.94,2,2,9,True,True,,,0,accepted,,2,4,0.2222222222222222,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(Cl)cccc3nc2SCc2ccccc2)c(F)c1,2026-09-03T07:26:43.737889+00:00,118.07652187347412,ec26b3dd05a651179961649842f10856c63484a9ae90d36658a35f76ed76611f,"[194.09484848484848, 189.2098787878788, 162.81572727272726]",9,pass,a673365c24e6fb0cce0c4f2c2bcb70116161463b9ed9424b10a98e32e2d0395c,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,b7a2abaff52bff21e152a71281236cdffcaa553ca82d9e3ba39c235c4f70d507,2026-09-03T07:24:45.682848+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,97390e2e1f4c47f3a6d755d5533c9d5066c0bb0494d3dc972dbb63e43bfaaec0,False,-8.374,workspace_local/reference_workflow/vina_cache/b7/b7a2abaff52bff21e152a71281236cdffcaa553ca82d9e3ba39c235c4f70d507,0.6229508196721312,0.7377049180327869,0.9221311475409836,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.6195382884997861,next expensive evidence priority; NOT biological hit ranking,19,False
ATP-RDL-3051F0BC4E36FC9C,ATP-REF-IN2,Cc1c(C[NH2+]Cc2ccc(C[NH+](C)C)c(C3CC3)c2)c(SCc2ccccc2)nc2ccccc12,VCPVXVKELLXYCC-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,12;30,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me;R_cPr,[*:1]C;[*:1]C1CC1,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,284e2850485805c0b36f66b11a92653cb95ffa776255aadd38bd0b5723eaa1aa,2026-09-02T19:24:56.199851+00:00,88410,2,pass,unchanged,pass,483.725,4.62102,33.94,2,2,10,True,True,,,0,accepted,,2,5,0.3225806451612903,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2cccc(C3CC3)c2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,Cc1c(C[NH2+]Cc2ccc(C[NH+](C)C)c(C3CC3)c2)c(SCc2ccccc2)nc2ccccc12,2026-09-03T07:45:34.092429+00:00,364.8642964363098,c729cb6bb7979be0a9b20e8586284396023f31146e8fd9a1c83b93e17f41b0fd,"[193.84879999999998, 189.54785714285714, 162.0831142857143]",9,pass,354ee6a00b182aef3147040ba4416a741cde76a9516e241deea66481e028930c,vina_7p3w_v1,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2cccc(C3CC3)c2)cc1,computational docking evidence; not biological activity,52e43cb431b535edeb3aa980a710b62d39a5fd6dce8274e6350f225775e13a93,2026-09-03T07:39:29.251761+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4472a33224dcade3191522c51771fa115917f78f1110e952bde1805130b88725,False,-8.075,workspace_local/reference_workflow/vina_cache/52/52e43cb431b535edeb3aa980a710b62d39a5fd6dce8274e6350f225775e13a93,0.5303030303030303,0.47540983606557374,0.5942622950819672,1.0,0.5,0.5,,unavailable_single_docking_protocol,0.612046696472926,next expensive evidence priority; NOT biological hit ranking,20,False
ATP-RDL-EE453858DE36AA5A,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(C#N)cc2)cc1CO,NTVDZJHWAKGSEJ-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,5;26,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH;R_CN,[*:1]CO;[*:1]C#N,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,52a821bd917a4a82039f8b79a2f8ab608d5e1ce7ef952575e89248fe8875e0b1,2026-09-02T19:24:56.199851+00:00,21722,2,pass,unchanged,pass,484.669,2.79918,77.96,3,4,10,True,True,,,0,accepted,,2,4,0.2413793103448276,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(C#N)cc2)cc1CO,2026-09-03T07:39:03.651949+00:00,195.79578828811648,62fedf0c1eb669b22714ec022f5f7444ea36eebe3d6c0a559a7ab74414ab4bd5,"[193.6405142857143, 189.3148, 161.8692]",9,pass,5a822d2534389ddd66fc88c4edf3641e9b096fdfa4964328966dce02a851bc0f,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,1817162b208f466c71953f05a825e8fc7761a0cabe199ca15c604ea4d819182f,2026-09-03T07:35:47.882591+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4912419338ceb5ea385ea39319c0847df7170ab2056d4b32a94c4ef17b4c54a8,False,-8.367,workspace_local/reference_workflow/vina_cache/18/1817162b208f466c71953f05a825e8fc7761a0cabe199ca15c604ea4d819182f,0.6451612903225806,0.7213114754098361,0.9016393442622951,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.6111035978599131,next expensive evidence priority; NOT biological hit ranking,21,False
ATP-RDL-C81613A871495152,ATP-REF-IN2,Cc1ccccc1CSc1nc2ccccc2cc1C[NH2+]Cc1ccc(C[NH+](C)C)c(N(C)C)c1,OYSLBCGQLDROBM-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,5;28,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2;R_Me,[*:1]N(C)C;[*:1]C,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,ffac92e5bc70dc50afc3e7700613dcf67a948250762b6e707ec3fb4fb78a1ea1,2026-09-02T19:24:56.199851+00:00,27204,2,pass,unchanged,pass,486.729,3.80962,37.18,2,3,10,True,True,,,0,accepted,,2,4,0.3,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,Cc1ccccc1CSc1nc2ccccc2cc1C[NH2+]Cc1ccc(C[NH+](C)C)c(N(C)C)c1,2026-09-02T18:31:35.929956+00:00,124.94348335266112,d69f1ee4fe80266ac017f0767942d57c6ed163bf3c8d4464af51039313ec27d8,"[194.134, 188.7420285714286, 162.38105714285712]",9,pass,aab75fcd47bd8ceef080d5ae88418de9022c9c528bbc17c835dc9e80b52ac260,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,244f6680e715fbc5ba7c37a8bbfe0ab13e9e750cd0ba6ce4537a511733d97e4b,2026-09-02T18:29:31.007262+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,dc982674c9bb173dfb82b001879a4e9dc91e3dd575868c14d670504242f97704,False,-8.365,workspace_local/library_generation/in2_smoke_100_v1/vina_jobs/24/244f6680e715fbc5ba7c37a8bbfe0ab13e9e750cd0ba6ce4537a511733d97e4b,0.639344262295082,0.7049180327868853,0.8811475409836065,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.5998661573522451,next expensive evidence priority; NOT biological hit ranking,22,False
ATP-RDL-27C09D74E52406A5,ATP-REF-IN2,CSc1cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc(C)c1C[NH+](C)C,PECFZFKBBMBOOL-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,5;30,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me;R_SMe,[*:1]C;[*:1]SC,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,3a5ea299e4bec6a0f78baec4c604e3a653ecb4b93b5b3955d957189d6e0d6e1c,2026-09-02T19:24:56.199851+00:00,30918,2,pass,unchanged,pass,489.754,4.46552,33.94,2,3,10,True,True,,,0,accepted,,2,4,0.2758620689655172,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,CSc1cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc(C)c1C[NH+](C)C,2026-09-03T07:19:41.575272+00:00,129.94637632369995,2dc2e9ff3175804a0fc5b355ed5dbf6a152856ee9ef547e1db039af093661d89,"[194.42394117647058, 188.68726470588237, 162.1151176470588]",9,pass,58acadad72982f0403c53171ee6e05d7703942fdb61516d718cbaddd9b0b0b7b,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,f3803ea46c9c7a9ea7e48f3926d41191c223f9a500f4ddedf807affe004fb8f3,2026-09-03T07:17:31.649155+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4e5ab997eff3e6b70f2027801c73f53c65292cdbd6ee294ccbaa1cf9992b4d45,False,-8.349,workspace_local/reference_workflow/vina_cache/f3/f3803ea46c9c7a9ea7e48f3926d41191c223f9a500f4ddedf807affe004fb8f3,0.6949152542372882,0.6885245901639344,0.860655737704918,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.5947675188415477,next expensive evidence priority; NOT biological hit ranking,23,False
ATP-RDL-B03D44CF93473F34,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(Cl)cccc3nc2SCc2ccccc2)cc1F,RHRYJUXFPWLDHR-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,5;14,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F;R_Cl,[*:1]F;[*:1]Cl,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,90710c4b363af4aaed43fe1029fa95d93112f07d4ba2d374c6c1899803bc85e3,2026-09-02T19:24:56.199851+00:00,5701,2,pass,unchanged,pass,482.068,4.2277,33.94,2,2,9,True,True,,,0,accepted,,2,4,0.2222222222222222,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(Cl)cccc3nc2SCc2ccccc2)cc1F,2026-09-03T07:26:46.994832+00:00,119.46908354759216,a76a8dd800c61d8438610049606156d057bb0fb41be619f5ce47711578757f64,"[194.2100606060606, 189.13433333333333, 162.8323333333333]",9,pass,fd24421feef2e374fd76c65d6f8d47e503d136be283b86a00273cfd77d5898f5,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,b15eab38f1813f90409c850eb888306aee29c77dfc12e2c143d3a62eeace5d16,2026-09-03T07:24:47.550102+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,f8ff2bb6c50cf4d88978f5afc4862f9254d992b2e5859f5665a26b715ba8ab96,False,-8.326,workspace_local/reference_workflow/vina_cache/b1/b15eab38f1813f90409c850eb888306aee29c77dfc12e2c143d3a62eeace5d16,0.6229508196721312,0.6557377049180327,0.8196721311475409,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.566259599975196,next expensive evidence priority; NOT biological hit ranking,24,False
