canonical_id,historical_alias,docking_score,rank,score_source
ATP-HTVS-3B591F4F1DA1,4259;YAS_R004____OTV5753507____OTV1901890____OTV1000393,-5.37618783153956,152,HTVS
ATP-HTVS-4340E5ABA707,45635;m_44daa____12219686____9164678,-5.37424942440475,153,HTVS
ATP-HTVS-CA6523C86104,32322;m_270004bbb____8349656____7548974,-5.36272096910221,154,HTVS
ATP-HTVS-DC6B7BCD18A9,22914;m_269862bba____21655320____10542754,-5.36206198882795,155,HTVS
ATP-HTVS-6F1494FEFC60,84675;rxn503b____EMOL3801098____EMOL13728749____EMOL1197208,-5.35850679518457,156,HTVS
ATP-HTVS-391C9D64EC7D,20547;WXDL_15E____QS1365____LN00190257____BT2076,-5.35635909721554,157,HTVS
ATP-HTVS-A5A2B8D72F00,38882;m_270004bbb____12219716____7548602,-5.3545965868063,158,HTVS
ATP-HTVS-DD420CB019C5,66339;m_270004bbb____25344900____24720860,-5.35440637487841,159,HTVS
ATP-HTVS-B6C483C4EE45,81410;rxn512b____EMOL49832880____EMOL525138____EMOL50155899,-5.34115308557005,160,HTVS
ATP-HTVS-B4FC20780B21,37219;m_2230bbb____22404674____681770,-5.33877522679831,161,HTVS
ATP-HTVS-08266C4344A3,88675;rxn503b____EMOL495084____EMOL13728749____EMOL313110234,-5.33799910271163,162,HTVS
ATP-HTVS-F0EA8E73CD83,77665;rxn512b____EMOL49832880____EMOL44846536____EMOL2873214,-5.33587701286716,163,HTVS
ATP-HTVS-2C852BECD08A,27585;m_270004bbb____8349656____24714838,-5.32917125483599,164,HTVS
ATP-HTVS-AB5D2E649063,94019;rxn502a____EMOL299976369____EMOL45981693____EMOL50155899,-5.32685969970335,165,HTVS
ATP-HTVS-FD8D954BBECF,27202;m_270004bbb____24792668____16711616,-5.32017851323543,166,HTVS
ATP-HTVS-190A8EA9B17C,31297;m_269862bca____7199958____10542754,-5.31774251887787,167,HTVS
ATP-HTVS-AEC4D9F1E0F4,72001;rxn502b____EMOL1959427____EMOL44466703____EMOL2873214,-5.315303887102,168,HTVS
ATP-HTVS-7820955A714C,43682;m_270004bbb____13159934____7547806,-5.31391102473887,169,HTVS
ATP-HTVS-F53B308249C7,20321;WXDL_15E____QS5063____LN00175450____BT0555,-5.31349569153296,170,HTVS
ATP-HTVS-E08CF4D489F1,75427;rxn102c____EMOL49832880____EMOL27484968,-5.31324249686981,171,HTVS
