feature,feature_group,non_missing,coverage
morgan_0527,morgan,18,0.0108499095840868
morgan_0528,morgan,18,0.0108499095840868
morgan_0529,morgan,18,0.0108499095840868
morgan_0530,morgan,18,0.0108499095840868
morgan_0531,morgan,18,0.0108499095840868
morgan_0532,morgan,18,0.0108499095840868
morgan_0533,morgan,18,0.0108499095840868
morgan_0534,morgan,18,0.0108499095840868
morgan_0535,morgan,18,0.0108499095840868
morgan_0536,morgan,18,0.0108499095840868
morgan_0537,morgan,18,0.0108499095840868
morgan_0538,morgan,18,0.0108499095840868
morgan_0539,morgan,18,0.0108499095840868
morgan_0540,morgan,18,0.0108499095840868
morgan_0541,morgan,18,0.0108499095840868
morgan_0542,morgan,18,0.0108499095840868
morgan_0543,morgan,18,0.0108499095840868
morgan_0544,morgan,18,0.0108499095840868
morgan_0545,morgan,18,0.0108499095840868
morgan_0546,morgan,18,0.0108499095840868
morgan_0547,morgan,18,0.0108499095840868
morgan_0548,morgan,18,0.0108499095840868
morgan_0549,morgan,18,0.0108499095840868
morgan_0550,morgan,18,0.0108499095840868
morgan_0551,morgan,18,0.0108499095840868
morgan_0552,morgan,18,0.0108499095840868
morgan_0553,morgan,18,0.0108499095840868
morgan_0554,morgan,18,0.0108499095840868
morgan_0555,morgan,18,0.0108499095840868
morgan_0556,morgan,18,0.0108499095840868
morgan_0557,morgan,18,0.0108499095840868
morgan_0558,morgan,18,0.0108499095840868
morgan_0559,morgan,18,0.0108499095840868
morgan_0560,morgan,18,0.0108499095840868
morgan_0561,morgan,18,0.0108499095840868
morgan_0562,morgan,18,0.0108499095840868
morgan_0563,morgan,18,0.0108499095840868
morgan_0564,morgan,18,0.0108499095840868
morgan_0565,morgan,18,0.0108499095840868
morgan_0566,morgan,18,0.0108499095840868
morgan_0567,morgan,18,0.0108499095840868
morgan_0568,morgan,18,0.0108499095840868
morgan_0569,morgan,18,0.0108499095840868
morgan_0570,morgan,18,0.0108499095840868
morgan_0571,morgan,18,0.0108499095840868
morgan_0572,morgan,18,0.0108499095840868
morgan_0573,morgan,18,0.0108499095840868
morgan_0574,morgan,18,0.0108499095840868
morgan_0575,morgan,18,0.0108499095840868
morgan_0576,morgan,18,0.0108499095840868
morgan_0577,morgan,18,0.0108499095840868
morgan_0578,morgan,18,0.0108499095840868
morgan_0579,morgan,18,0.0108499095840868
morgan_0580,morgan,18,0.0108499095840868
morgan_0581,morgan,18,0.0108499095840868
morgan_0582,morgan,18,0.0108499095840868
morgan_0583,morgan,18,0.0108499095840868
morgan_0584,morgan,18,0.0108499095840868
morgan_0585,morgan,18,0.0108499095840868
morgan_0586,morgan,18,0.0108499095840868
morgan_0587,morgan,18,0.0108499095840868
morgan_0588,morgan,18,0.0108499095840868
morgan_0589,morgan,18,0.0108499095840868
morgan_0590,morgan,18,0.0108499095840868
morgan_0591,morgan,18,0.0108499095840868
morgan_0592,morgan,18,0.0108499095840868
morgan_0593,morgan,18,0.0108499095840868
morgan_0594,morgan,18,0.0108499095840868
morgan_0595,morgan,18,0.0108499095840868
morgan_0596,morgan,18,0.0108499095840868
morgan_0597,morgan,18,0.0108499095840868
morgan_0598,morgan,18,0.0108499095840868
morgan_0599,morgan,18,0.0108499095840868
morgan_0600,morgan,18,0.0108499095840868
morgan_0601,morgan,18,0.0108499095840868
morgan_0602,morgan,18,0.0108499095840868
morgan_0603,morgan,18,0.0108499095840868
morgan_0604,morgan,18,0.0108499095840868
morgan_0605,morgan,18,0.0108499095840868
morgan_0606,morgan,18,0.0108499095840868
morgan_0607,morgan,18,0.0108499095840868
morgan_0608,morgan,18,0.0108499095840868
morgan_0609,morgan,18,0.0108499095840868
morgan_0610,morgan,18,0.0108499095840868
morgan_0611,morgan,18,0.0108499095840868
morgan_0612,morgan,18,0.0108499095840868
morgan_0613,morgan,18,0.0108499095840868
